name,tree,rep,model,logl,k,AIC,AICc,BIC,rf,treelength
LAC,prum,12,m1,-8906.7688,399,18611.5375,337811.5375,20035.3070,168,5.752148965900005
LAC,prum,12,m3,-9347.7175,399,19493.4350,338693.4350,20917.2045,175,5.9384638632
LAC,prum,12,m2,-9089.5682,418,19015.1365,369299.1365,20506.7045,168,5.655013260500009
LAC,ruhfel,12,m1,-26038.6195,671,53419.2389,955243.2389,55813.5981,232,26.572209899300002
LAC,ruhfel,12,m3,-27933.9579,689,57245.9159,1008065.9159,59704.5053,234,19.552528543300024
LAC,ruhfel,12,poisson,-30785.4659,669,62908.9318,959368.9318,65296.1543,222,18.790394261700012
LAC,ruhfel,12,m2,-26682.1017,689,54742.2034,1005562.2034,57200.7928,224,27.60756420020001
LAC,ruhfel,12,m4,-28779.5152,669,58897.0305,955357.0305,61284.2530,234,20.271286028600027
LAC,ruhfel,12,m5,-32284.4317,669,65906.8635,962366.8635,68294.0860,236,27.622154984500053
LAC,ruhfel,12,GTR20,-27971.5517,877,57697.1033,1597709.1033,60826.5415,238,19.057223366000027
LAC,salichos,12,poisson,-8200.1034,43,16486.2067,16503.5645,16639.6456,0,5.9759386471000004
LAC,salichos,12,GTR20,-7546.3862,251,15594.7724,28245.1724,16490.4269,0,6.304213960500001
LAC,salichos,12,m5,-8813.0326,43,17712.0651,17729.4229,17865.5039,8,9.811672039000003
LAC,salichos,12,m4,-7836.2272,44,15760.4545,15778.7033,15917.4616,6,14.2084703028
LAC,salichos,12,m1,-7250.6431,45,14591.2862,14610.4529,14751.8617,2,8.704289451200001
LAC,salichos,12,m2,-7330.4474,63,14786.8948,14827.6221,15011.7005,6,9.147885453299999
LAC,salichos,12,m3,-7573.6330,63,15273.2659,15313.9932,15498.0716,2,7.085490205399999
LAC,rayfinned,12,m5,-42136.3972,607,85486.7945,823598.7945,87652.7796,108,33.42759261950001
LAC,rayfinned,12,m4,-37593.9532,627,76441.9065,863953.9065,78679.2585,92,26.920338783600013
LAC,rayfinned,12,m1,-33826.3490,609,68870.6980,811850.6980,71043.8198,84,36.595766322200014
LAC,rayfinned,12,m2,-34654.0054,627,70562.0107,858074.0107,72799.3628,86,40.22315090780004
LAC,rayfinned,12,GTR20,-36515.8886,815,74661.7772,1404741.7772,77569.9779,88,24.667944864100008
LAC,rayfinned,12,m3,-36514.7245,628,74285.4491,864309.4491,76526.3694,104,46.79778224460001
LAC,rayfinned,12,poisson,-40102.3090,607,81418.6181,819530.6181,83584.6032,112,24.125006138699987
LAC,spiralia,12,m4,-24531.3029,223,49508.6057,52137.6583,50304.3465,20,19.705396770299995
LAC,spiralia,12,m5,-27728.8918,203,55863.7837,57291.7837,56588.1576,18,29.901732430399992
LAC,spiralia,12,GTR20,-23977.1713,411,48776.3425,387440.3425,50242.9321,20,18.941667477999996
LAC,spiralia,12,m1,-22212.5513,205,44835.1026,46343.3169,45566.6133,12,26.989246518199995
LAC,spiralia,12,m3,-24063.5808,204,48535.1616,50002.5300,49263.1039,20,19.324051411900008
LAC,spiralia,12,m2,-22700.3984,224,45848.7969,48573.1212,46648.1060,18,29.991752568599985
LAC,spiralia,12,poisson,-26236.5056,203,52879.0111,54307.0111,53603.3850,26,18.246431029000007
LAC,dosreis,13,poisson,-23507.3207,543,48100.6413,638884.6413,50038.2524,102,12.540050638799968
LAC,dosreis,13,GTR20,-21314.6440,751,44131.2880,1173635.2880,46811.1147,106,12.69649500949997
LAC,dosreis,13,m5,-24911.5773,543,50909.1546,641693.1546,52846.7656,116,15.684642672099967
LAC,dosreis,13,m4,-22048.6586,545,45187.3172,640327.3172,47132.0650,112,20.785692960100036
LAC,dosreis,13,m1,-20024.6319,545,41139.2637,636279.2637,43084.0115,100,18.01281301389999
LAC,dosreis,13,m2,-20494.4626,563,42114.9252,677178.9252,44123.9031,98,16.40546638619996
LAC,dosreis,13,m3,-21436.5379,544,43961.0758,636921.0758,45902.2552,108,12.682161377999956
LAC,andersen,13,m4,-9796.8003,359,20311.6006,278791.6006,21592.6363,156,10.115062344900005
LAC,andersen,13,m5,-10975.9123,339,22629.8247,253149.8247,23839.4935,156,7.839085302400003
LAC,andersen,13,poisson,-10391.6161,339,21461.2322,251981.2322,22670.9010,144,5.563626881600008
LAC,andersen,13,m1,-9077.5397,341,18837.0795,252081.0795,20053.8849,146,7.0208197187000065
LAC,andersen,13,m3,-9619.9731,340,19919.9461,251799.9461,21133.1833,152,9.938987776200005
LAC,andersen,13,m2,-9226.6750,360,19173.3501,279093.3501,20457.9541,148,7.499504405600008
LAC,andersen,13,GTR20,-9450.6286,547,19995.2572,619507.2572,21947.1416,154,5.622498409600005
LAC,opisthokonta,13,m5,-22331.1656,137,44936.3311,45241.2666,45425.1943,28,23.73807462240001
LAC,opisthokonta,13,m4,-19809.4972,137,39892.9944,40197.9299,40381.8576,20,16.005735903299996
LAC,opisthokonta,13,m1,-17770.6206,139,35819.2411,36138.2575,36315.2410,16,24.917053408999998
LAC,opisthokonta,13,m2,-18108.8184,157,36531.6369,37008.6754,37091.8670,20,27.460079926400006
LAC,opisthokonta,13,m3,-19174.9879,157,38663.9759,39141.0143,39224.2060,18,15.533427947800003
LAC,opisthokonta,13,poisson,-21038.1572,137,42350.3145,42655.2500,42839.1777,26,14.875863098000005
LAC,opisthokonta,13,GTR20,-19093.3461,345,38876.6923,277616.6923,40107.7711,22,15.489344331699993
LAC,prum,13,m2,-8813.2001,418,18462.4002,368746.4002,19953.9682,170,5.405774083700001
LAC,prum,13,m3,-9046.3698,417,18926.7395,367538.7395,20414.7392,162,4.737472152599994
LAC,prum,13,m1,-8635.3860,399,18068.7721,337268.7721,19492.5415,162,5.259146063500009
LAC,prum,13,poisson,-9878.3290,397,20550.6581,336562.6581,21967.2908,171,4.498429211999999
LAC,prum,13,m5,-10323.8501,397,21441.7002,337453.7002,22858.3330,165,6.195760229800007
LAC,prum,13,m4,-9302.8718,416,19437.7436,366381.7436,20922.1749,175,4.647185403199998
LAC,prum,13,GTR20,-8969.2677,605,19148.5354,752408.5354,21307.3838,162,4.5273418134999925
LAC,ruhfel,13,GTR20,-28630.7453,875,59011.4907,1592011.4907,62133.7921,236,19.700633333200027
LAC,ruhfel,13,poisson,-31354.3562,667,64042.7124,955154.7124,66422.7982,244,19.21450104980002
LAC,ruhfel,13,m5,-33470.9444,667,68275.8887,959387.8887,70655.9745,272,27.576469712900003
LAC,ruhfel,13,m4,-29398.1349,686,60168.2698,1002732.2698,62616.1541,234,20.706449449400044
LAC,ruhfel,13,m2,-27150.5312,688,55677.0625,1003741.0625,58132.0835,240,29.251601195500033
LAC,ruhfel,13,m3,-28581.5311,687,58537.0622,1003849.0622,60988.5148,245,20.68977313920004
LAC,ruhfel,13,m1,-26535.4818,669,54408.9636,950868.9636,56796.1861,248,31.083636860800016
LAC,salichos,13,m3,-7545.7918,63,15217.5836,15258.3109,15442.3893,8,18.887312437700004
LAC,salichos,13,m2,-7266.5800,63,14659.1599,14699.8872,14883.9656,4,10.374872501699999
LAC,salichos,13,m1,-7159.0770,45,14408.1540,14427.3206,14568.7295,6,9.2303859695
LAC,salichos,13,GTR20,-7474.2986,251,15450.5972,28100.9972,16346.2517,10,6.3083472932
LAC,salichos,13,m4,-7723.6679,63,15573.3358,15614.0630,15798.1415,8,8.1928944398
LAC,salichos,13,m5,-8782.1821,43,17650.3642,17667.7220,17803.8030,12,10.515555913899998
LAC,salichos,13,poisson,-8167.1263,43,16420.2525,16437.6103,16573.6913,2,5.946836636600002
LAC,rayfinned,13,poisson,-40148.1712,607,81510.3424,819622.3424,83676.3275,120,24.159829862200024
LAC,rayfinned,13,m3,-36831.6396,607,74877.2792,812989.2792,77043.2643,112,24.049877448500016
LAC,rayfinned,13,m2,-34905.7517,627,71065.5034,858577.5034,73302.8554,116,39.689429945600025
LAC,rayfinned,13,m1,-34008.8631,609,69235.7263,812215.7263,71408.8481,112,37.357580357699995
LAC,rayfinned,13,GTR20,-36656.6779,815,74943.3557,1405023.3557,77851.5565,112,24.636635517800002
LAC,rayfinned,13,m4,-37836.1622,627,76926.3244,864438.3244,79163.6764,114,26.5327860146
LAC,rayfinned,13,m5,-42630.7322,607,86475.4645,824587.4645,88641.4496,132,35.81499538789998
LAC,spiralia,13,m2,-22585.6394,223,45617.2787,48246.3314,46413.0195,10,36.8994187659
LAC,spiralia,13,m3,-23874.8951,223,48195.7902,50824.8429,48991.5311,22,19.203320940199994
LAC,spiralia,13,m1,-22190.7010,205,44791.4019,46299.6162,45522.9125,16,25.672570985099988
LAC,spiralia,13,m5,-27694.1518,203,55794.3036,57222.3036,56518.6776,26,29.324784953699993
LAC,spiralia,13,GTR20,-24031.0000,411,48883.9999,387547.9999,50350.5895,22,19.1754246196
LAC,spiralia,13,m4,-24657.9831,203,49721.9662,51149.9662,50446.3402,20,19.235978281600005
LAC,spiralia,13,poisson,-26429.8228,203,53265.6457,54693.6457,53990.0196,26,18.4303095927
LAC,dosreis,14,m3,-21373.8976,539,43825.7952,625945.7952,45749.1328,96,12.407881712699961
LAC,dosreis,14,m2,-20342.4878,559,41802.9756,667882.9756,43797.6801,96,19.515183751200023
LAC,dosreis,14,m1,-19944.3086,541,40970.6173,627414.6173,42901.0916,94,17.374511751500002
LAC,dosreis,14,poisson,-23294.3801,539,47666.7602,629786.7602,49590.0978,106,12.38545068369998
LAC,dosreis,14,m4,-22003.8627,540,45087.7254,629367.7254,47014.6314,102,13.332608104699956
LAC,dosreis,14,m5,-24913.7277,539,50905.4554,633025.4554,52828.7931,104,16.691147133599983
LAC,dosreis,14,GTR20,-21287.2678,747,44068.5356,1161580.5356,46734.0889,100,12.509337255699954
LAC,andersen,14,m2,-9271.1074,344,19230.2147,256590.2147,20457.7253,126,5.806391074
LAC,andersen,14,GTR20,-9412.1960,551,19926.3921,628230.3921,21892.5499,122,5.596934627100005
LAC,andersen,14,m3,-9573.7193,343,19833.4386,255817.4386,21057.3808,122,5.638376016
LAC,andersen,14,m1,-9029.9002,345,18749.8004,257489.8004,19980.8792,120,7.3099256798
LAC,andersen,14,m5,-10992.2839,343,22670.5678,258654.5678,23894.5100,126,7.430653420300003
LAC,andersen,14,m4,-9771.1337,362,20266.2673,283078.2673,21558.0081,128,5.813096566
LAC,andersen,14,poisson,-10384.9128,343,21455.8256,257439.8256,22679.7678,126,5.4415949631000045
LAC,opisthokonta,14,poisson,-21165.5600,137,42605.1199,42910.0554,43093.9831,14,15.054869860699998
LAC,opisthokonta,14,m3,-19404.0923,138,39084.1846,39396.0870,39576.6161,8,16.854663176900004
LAC,opisthokonta,14,m2,-18260.3344,157,36834.6688,37311.7072,37394.8989,6,24.218099005300008
LAC,opisthokonta,14,m1,-17964.4352,139,36206.8704,36525.8868,36702.8703,4,22.08486156860001
LAC,opisthokonta,14,m4,-19992.1510,137,40258.3020,40563.2375,40747.1652,10,16.152043818000003
LAC,opisthokonta,14,m5,-22626.7070,137,45527.4140,45832.3495,46016.2772,14,23.71240738850001
LAC,opisthokonta,14,GTR20,-19348.0865,345,39386.1729,278126.1729,40617.2518,10,15.687090001500007
LAC,prum,14,poisson,-10393.1502,397,21580.3004,337592.3004,22996.9332,125,4.806770143199996
LAC,prum,14,m4,-9686.3475,417,20206.6950,368818.6950,21694.6946,153,4.921840629700002
LAC,prum,14,m5,-10652.0483,397,22098.0966,338110.0966,23514.7294,148,6.290426527400008
LAC,prum,14,m1,-9055.7427,399,18909.4854,338109.4854,20333.2549,141,6.0240825744
LAC,prum,14,GTR20,-9387.1300,605,19984.2600,753244.2600,22143.1084,148,4.833612952200007
LAC,prum,14,m3,-9505.8726,416,19843.7452,366787.7452,21328.1766,138,4.834910288100006
LAC,prum,14,m2,-9196.7335,418,19229.4671,369513.4671,20721.0351,143,6.247925726700009
LAC,ruhfel,14,poisson,-30770.8725,673,62887.7450,970091.7450,65289.2409,246,18.75983337860002
LAC,ruhfel,14,m1,-26041.8265,675,53433.6529,966033.6529,55842.2855,242,27.29221423780002
LAC,ruhfel,14,GTR20,-27912.3671,881,57586.7342,1611670.7342,60730.4457,232,19.302561201600035
LAC,ruhfel,14,m3,-27926.2096,693,57238.4192,1019122.4192,59711.2820,228,19.813173649500044
LAC,ruhfel,14,m2,-26528.4962,693,54442.9924,1016326.9924,56915.8551,242,30.419116563299998
LAC,ruhfel,14,m4,-28639.7874,692,58663.5749,1017775.5749,61132.8693,230,20.100886091200014
LAC,ruhfel,14,m5,-32140.7039,673,65627.4077,972831.4077,68028.9036,224,27.739798666500043
LAC,salichos,14,m5,-8805.3069,43,17696.6139,17713.9717,17850.0527,2,9.778899139800002
LAC,salichos,14,m4,-7838.3365,44,15764.6729,15782.9218,15921.6801,6,8.1346204177
LAC,salichos,14,poisson,-8329.9427,43,16745.8854,16763.2432,16899.3242,4,6.1328056439
LAC,salichos,14,m1,-7210.3704,45,14510.7409,14529.9075,14671.3164,0,9.466774188100002
LAC,salichos,14,m2,-7303.1130,63,14732.2261,14772.9533,14957.0318,0,9.963660343500003
LAC,salichos,14,m3,-7651.2551,44,15390.5101,15408.7590,15547.5173,0,18.03395102
LAC,salichos,14,GTR20,-7549.4721,251,15600.9441,28251.3441,16496.5986,2,6.5236006713
LAC,rayfinned,14,GTR20,-36023.1345,815,73676.2690,1403756.2690,76584.4698,102,24.285002724299993
LAC,rayfinned,14,poisson,-39686.2533,607,80586.5067,818698.5067,82752.4918,96,23.783280388200012
LAC,rayfinned,14,m5,-42203.2134,607,85620.4269,823732.4269,87786.4120,102,31.40100910920001
LAC,rayfinned,14,m4,-37077.7863,627,75409.5725,862921.5725,77646.9245,108,26.640544438299983
LAC,rayfinned,14,m1,-33313.9692,609,67845.9385,810825.9385,70019.0603,96,34.63095499220004
LAC,rayfinned,14,m2,-34145.8617,627,69545.7234,857057.7234,71783.0754,98,36.3780439037
LAC,rayfinned,14,m3,-36029.9626,608,73275.9252,813819.9252,75445.4786,98,24.884140119799987
LAC,spiralia,14,m4,-24782.2550,203,49970.5101,51398.5101,50694.8840,26,19.594362457399992
LAC,spiralia,14,m5,-27939.0583,203,56284.1166,57712.1166,57008.4906,34,27.961436443700013
LAC,spiralia,14,m1,-22239.7547,205,44889.5093,46397.7236,45621.0200,12,29.255121708999997
LAC,spiralia,14,m3,-23991.7673,204,48391.5346,49858.9030,49119.4769,28,20.3930009985
LAC,spiralia,14,m2,-22701.1423,223,45848.2845,48477.3372,46644.0254,24,36.489304792800006
LAC,spiralia,14,poisson,-26601.6598,203,53609.3196,55037.3196,54333.6936,10,18.524950643100006
LAC,spiralia,14,GTR20,-24146.1494,411,49114.2989,387778.2989,50580.8885,16,19.276895727299998
LAC,dosreis,15,poisson,-23173.2833,543,47432.5666,638216.5666,49370.1777,96,12.29566829839997
LAC,dosreis,15,GTR20,-20940.3741,751,43382.7482,1172886.7482,46062.5749,104,12.428916405599972
LAC,dosreis,15,m5,-24322.8529,543,49731.7057,640515.7057,51669.3168,106,16.232471675499973
LAC,dosreis,15,m4,-21694.3128,545,44478.6256,639618.6256,46423.3734,86,36.87639882399994
LAC,dosreis,15,m1,-19748.5844,545,40587.1688,635727.1688,42531.9165,90,14.503836472999977
LAC,dosreis,15,m2,-20246.8449,563,41619.6899,676683.6899,43628.6678,94,16.572421199399955
LAC,dosreis,15,m3,-20992.7579,563,43111.5159,678175.5159,45120.4938,102,12.307272098999963
LAC,andersen,15,poisson,-10395.4117,341,21472.8233,254716.8233,22689.6288,140,5.495011840300003
LAC,andersen,15,m4,-9782.8029,361,20287.6058,281651.6058,21575.7782,140,10.368999315600002
LAC,andersen,15,m5,-11105.3260,341,22892.6520,256136.6520,24109.4575,150,7.592807608900005
LAC,andersen,15,m1,-9067.6309,343,18821.2618,254805.2618,20045.2040,134,7.155484595400004
LAC,andersen,15,GTR20,-9451.8924,549,20001.7847,623901.7847,21960.8059,136,5.638224581600005
LAC,andersen,15,m3,-9566.3144,342,19816.6289,254428.6289,21037.0027,140,8.018665690100008
LAC,andersen,15,m2,-9227.9186,361,19177.8372,280541.8372,20466.0096,141,8.080437325100013
LAC,opisthokonta,15,poisson,-21210.5056,137,42695.0111,42999.9466,43183.8743,18,15.217420100999991
LAC,opisthokonta,15,GTR20,-19361.3070,345,39412.6141,278152.6141,40643.6929,14,15.839154590199996
LAC,opisthokonta,15,m5,-22522.1137,137,45318.2274,45623.1629,45807.0906,26,22.548987068499994
LAC,opisthokonta,15,m4,-19953.1796,157,40220.3592,40697.3977,40780.5893,16,17.8863900834
LAC,opisthokonta,15,m1,-17974.1377,139,36226.2755,36545.2919,36722.2754,10,23.4002103178
LAC,opisthokonta,15,m2,-18284.6017,157,36883.2033,37360.2418,37443.4334,12,31.869392002300014
LAC,opisthokonta,15,m3,-19294.1778,157,38902.3556,39379.3941,39462.5857,14,16.988474761599992
LAC,prum,15,poisson,-9848.6467,397,20491.2935,336503.2935,21907.9263,144,4.465137804999999
LAC,prum,15,m2,-8770.6895,418,18377.3790,368661.3790,19868.9470,138,5.615648969900006
LAC,prum,15,m3,-9161.6239,398,19119.2479,336723.2479,20539.4490,156,9.074190286300002
LAC,prum,15,m1,-8628.2447,399,18054.4894,337254.4894,19478.2589,142,5.611993674000006
LAC,prum,15,GTR20,-8935.8025,605,19081.6050,752341.6050,21240.4535,134,4.490779116400007
LAC,prum,15,m5,-10572.3733,397,21938.7467,337950.7467,23355.3794,156,5.825745249000007
LAC,prum,15,m4,-9386.0822,417,19606.1643,368218.1643,21094.1640,146,4.739363113900003
LAC,ruhfel,15,m5,-32633.7635,653,66573.5270,920697.5270,68903.6560,244,26.866577718100043
LAC,ruhfel,15,m4,-28928.0961,673,59202.1923,966406.1923,61603.6881,238,20.50298225090004
LAC,ruhfel,15,m2,-26645.6337,673,54637.2674,961841.2674,57038.7633,234,32.66605497359992
LAC,ruhfel,15,m3,-28106.9845,673,57559.9690,964763.9690,59961.4649,232,19.88755306060002
LAC,ruhfel,15,m1,-26176.1053,655,53662.2106,913022.2106,55999.4762,240,28.973956327600007
LAC,ruhfel,15,GTR20,-28142.7150,861,58007.4300,1542371.4300,61079.7746,236,19.220994303700028
LAC,ruhfel,15,poisson,-30738.3891,653,62782.7782,916906.7782,65112.9072,252,18.836689208900026
LAC,salichos,15,GTR20,-7590.5567,251,15683.1135,28333.5135,16578.7679,4,6.431157288399997
LAC,salichos,15,poisson,-8261.0838,43,16608.1675,16625.5253,16761.6063,6,6.098444278099998
LAC,salichos,15,m3,-7620.3332,64,15368.6664,15410.8999,15597.0405,6,14.441957595299998
LAC,salichos,15,m2,-7344.2832,64,14816.5664,14858.7999,15044.9404,4,10.471855585399998
LAC,salichos,15,m1,-7250.1082,45,14590.2163,14609.3830,14750.7918,4,9.404803039799997
LAC,salichos,15,m4,-7827.4884,63,15780.9769,15821.7042,16005.7826,4,8.4122714717
LAC,salichos,15,m5,-8838.9977,43,17763.9955,17781.3533,17917.4343,2,10.357263123900003
LAC,rayfinned,15,m3,-36447.0483,607,74108.0967,812220.0967,76274.0818,98,25.283571296799998
LAC,rayfinned,15,m2,-34429.4678,627,70112.9356,857624.9356,72350.2876,92,36.82913738789999
LAC,rayfinned,15,poisson,-39980.3743,607,81174.7487,819286.7487,83340.7338,94,23.903621270199988
LAC,rayfinned,15,m1,-33699.4000,609,68616.7999,811596.7999,70789.9217,90,37.613900809200004
LAC,rayfinned,15,m4,-37340.3686,626,75932.7372,860936.7372,78166.5208,96,25.287441933499995
LAC,rayfinned,15,m5,-42374.2096,607,85962.4192,824074.4192,88128.4043,102,34.64619827980001
LAC,rayfinned,15,GTR20,-36303.1314,815,74236.2628,1404316.2628,77144.4635,92,24.460067873000007
LAC,spiralia,15,GTR20,-24055.9987,411,48933.9974,387597.9974,50400.5870,20,19.596329228599995
LAC,spiralia,15,m2,-22718.0297,223,45882.0594,48511.1120,46677.8002,24,35.31326533239999
LAC,spiralia,15,poisson,-26603.4710,203,53612.9420,55040.9420,54337.3159,30,18.61610401010001
LAC,spiralia,15,m3,-24074.2964,223,48594.5929,51223.6455,49390.3337,30,48.3737158433
LAC,spiralia,15,m1,-22266.6615,205,44943.3230,46451.5373,45674.8336,22,30.71671635
LAC,spiralia,15,m5,-28630.7543,203,57667.5085,59095.5085,58391.8824,24,25.1619984981
LAC,spiralia,15,m4,-24849.2078,205,50108.4157,51616.6300,50839.9263,26,57.76426316970002
LAC,dosreis,16,m3,-20515.8389,547,42125.6778,641637.6778,44077.5622,88,21.779984479899966
LAC,dosreis,16,m2,-19734.8537,565,40599.7073,680179.7073,42615.8220,88,16.92487206519996
LAC,dosreis,16,m1,-19328.0414,547,39750.0828,639262.0828,41701.9673,92,15.216003132299951
LAC,dosreis,16,m4,-21066.4887,565,43262.9775,682842.9775,45279.0921,96,12.756878638699964
LAC,dosreis,16,m5,-23737.9461,545,48565.8923,643705.8923,50510.6400,92,15.01754158439994
LAC,dosreis,16,GTR20,-20422.0030,753,42350.0061,1177874.0061,45036.9695,90,11.969382424399972
LAC,dosreis,16,poisson,-22438.9516,545,45967.9032,641107.9032,47912.6509,102,11.824726559699988
LAC,andersen,16,m2,-9152.9883,366,19037.9767,287681.9767,20343.9908,118,7.868795826799999
LAC,andersen,16,m3,-9472.7916,364,19673.5831,285393.5831,20972.4605,120,5.607822616000003
LAC,andersen,16,m1,-8969.1358,347,18632.2717,260144.2717,19870.4872,118,6.686653117300004
LAC,andersen,16,m5,-10999.8057,345,22689.6113,261429.6113,23920.6902,118,7.1516214325000105
LAC,andersen,16,m4,-9741.2425,365,20212.4849,287392.4849,21514.9307,120,6.2943767587000075
LAC,andersen,16,poisson,-10253.8286,345,21197.6572,259937.6572,22428.7361,118,5.473932972400004
LAC,andersen,16,GTR20,-9348.8589,553,19803.7177,632527.7177,21777.0122,124,5.565638295900007
LAC,opisthokonta,16,m3,-19645.3379,157,39604.6759,40081.7143,40164.9059,6,28.749087451799994
LAC,opisthokonta,16,m2,-18767.1043,157,37848.2085,38325.2470,38408.4386,6,23.68662219800001
LAC,opisthokonta,16,m1,-18406.5216,139,37091.0432,37410.0596,37587.0431,8,22.433293566799993
LAC,opisthokonta,16,m4,-20379.2991,137,41032.5982,41337.5337,41521.4614,10,16.33992764729999
LAC,opisthokonta,16,m5,-22963.2337,137,46200.4674,46505.4029,46689.3306,10,23.31841453239999
LAC,opisthokonta,16,poisson,-21705.6149,137,43685.2298,43990.1653,44174.0930,8,15.635045065599996
LAC,opisthokonta,16,GTR20,-19758.5205,345,40207.0411,278947.0411,41438.1199,8,16.182325811999995
LAC,prum,16,m4,-9638.5853,416,20109.1706,367053.1706,21593.6019,172,4.725949314600012
LAC,prum,16,m5,-10745.2469,397,22284.4939,338296.4939,23701.1266,164,6.356430036699998
LAC,prum,16,m1,-8987.3670,399,18772.7339,337972.7339,20196.5034,157,5.291769313100001
LAC,prum,16,m3,-9414.3441,416,19660.6882,366604.6882,21145.1195,164,4.662433806400006
LAC,prum,16,m2,-9142.4357,418,19120.8713,369404.8713,20612.4393,157,5.248816371400001
LAC,prum,16,GTR20,-9266.6054,605,19743.2108,753003.2108,21902.0592,156,4.655446310300004
LAC,prum,16,poisson,-10153.1882,397,21100.3764,337112.3764,22517.0091,153,4.639501813099996
LAC,ruhfel,16,GTR20,-29767.1781,881,61296.3561,1615380.3561,64440.0676,212,20.455818592300034
LAC,ruhfel,16,m1,-27668.1746,675,56686.3492,969286.3492,59094.9817,196,34.46508151669989
LAC,ruhfel,16,poisson,-32593.7936,673,66533.5871,973737.5871,68935.0830,220,20.11096713140001
LAC,ruhfel,16,m3,-29934.4996,673,61214.9993,968418.9993,63616.4951,208,20.13476079960003
LAC,ruhfel,16,m2,-28333.5764,693,58053.1527,1019937.1527,60526.0155,196,45.04038871619991
LAC,ruhfel,16,m4,-30855.9424,674,63059.8847,972959.8847,65464.9489,216,21.93012661880003
LAC,ruhfel,16,m5,-34805.7503,673,70957.5006,978161.5006,73358.9965,198,26.812407128800004
LAC,salichos,16,m5,-8981.3090,43,18048.6179,18065.9757,18202.0567,8,9.379814821199998
LAC,salichos,16,m4,-7943.8086,62,16011.6171,16050.8734,16232.8545,6,6.937253059900001
LAC,salichos,16,m1,-7355.2997,45,14800.5994,14819.7660,14961.1749,4,9.829186823599999
LAC,salichos,16,m2,-7430.5234,63,14987.0469,15027.7742,15211.8526,4,12.841439424100004
LAC,salichos,16,GTR20,-7710.7832,251,15923.5665,28573.9665,16819.2209,8,6.393716378200001
LAC,salichos,16,m3,-7686.7178,63,15499.4357,15540.1630,15724.2414,4,7.5354047268
LAC,salichos,16,poisson,-8384.6875,43,16855.3750,16872.7328,17008.8138,8,6.1159982922000005
LAC,rayfinned,16,m5,-42045.7751,605,85301.5502,818561.5502,87460.3986,104,33.258095235100015
LAC,rayfinned,16,m4,-37505.4611,624,76258.9222,856258.9222,78485.5692,114,25.393396162200023
LAC,rayfinned,16,GTR20,-36186.5091,813,73999.0182,1397563.0182,76900.0823,120,24.38171337649996
LAC,rayfinned,16,m1,-33662.6310,607,68539.2620,806651.2620,70705.2471,106,36.11808459550004
LAC,rayfinned,16,m2,-34538.7101,625,70327.4202,852827.4202,72557.6355,108,39.4323290623
LAC,rayfinned,16,m3,-36362.0106,626,73976.0212,858980.0212,76209.8048,108,53.458131711000036
LAC,rayfinned,16,poisson,-39785.5157,605,80781.0313,814041.0313,82939.8797,108,23.822978791599994
LAC,spiralia,16,m4,-24821.7599,204,50051.5199,51518.8883,50779.4622,42,70.9140330338
LAC,spiralia,16,m5,-27929.9795,203,56265.9590,57693.9590,56990.3329,44,27.618482884599995
LAC,spiralia,16,m1,-22271.5074,205,44953.0149,46461.2292,45684.5255,40,25.566702594200002
LAC,spiralia,16,GTR20,-24086.7198,411,48995.4396,387659.4396,50462.0292,22,19.253564909999998
LAC,spiralia,16,m3,-23985.8606,223,48417.7212,51046.7738,49213.4620,54,37.11904235039999
LAC,spiralia,16,m2,-22653.7118,224,45755.4237,48479.7480,46554.7329,44,28.048618132700025
LAC,spiralia,16,poisson,-26400.2944,203,53206.5888,54634.5888,53930.9627,42,18.42025460660001
LAC,dosreis,17,poisson,-23365.3676,543,47816.7351,638600.7351,49754.3462,94,12.421626123599975
LAC,dosreis,17,GTR20,-21269.0730,751,44040.1459,1173544.1459,46719.9726,86,12.608472479599957
LAC,dosreis,17,m5,-24714.9599,543,50515.9197,641299.9197,52453.5308,98,17.91108824059994
LAC,dosreis,17,m4,-21960.3470,564,45048.6940,682368.6940,47061.2403,94,22.06453271010003
LAC,dosreis,17,m1,-19966.8307,545,41023.6615,636163.6615,42968.4092,90,16.937570104099976
LAC,dosreis,17,m2,-20447.2471,563,42020.4942,677084.4942,44029.4722,90,19.197249898
LAC,dosreis,17,m3,-21371.8942,545,43833.7883,638973.7883,45778.5361,92,24.517559824000063
LAC,andersen,17,GTR20,-9599.5724,551,20301.1448,628605.1448,22267.3026,132,5.763854762200005
LAC,andersen,17,m4,-10035.1669,345,20760.3337,259500.3337,21991.4126,146,8.969681848100004
LAC,andersen,17,poisson,-10479.5436,343,21645.0873,257629.0873,22869.0294,146,5.624995604200007
LAC,andersen,17,m5,-11265.9862,343,23217.9724,259201.9724,24441.9146,144,7.8942965209000056
LAC,andersen,17,m1,-9195.2629,345,19080.5258,257820.5258,20311.6046,136,7.629354612600003
LAC,andersen,17,m3,-9706.8042,363,20139.6084,284403.6084,21434.9174,134,10.269509276000006
LAC,andersen,17,m2,-9389.4943,364,19506.9885,285226.9885,20805.8659,136,8.222159235000001
LAC,opisthokonta,17,GTR20,-19280.4102,345,39250.8205,277990.8205,40481.8993,12,15.833559450000005
LAC,opisthokonta,17,m5,-22275.8940,137,44825.7879,45130.7234,45314.6511,12,23.56599129
