name,tree,repl,model,modelq
LAC,btree64_bl3.0.tree,2,Blosum62+I+G4,2
LAC,btree64_bl3.0.tree,2,mtVer+I+G4,3
LAC,btree64_bl3.0.tree,2,mtInv+F,4
LAC,btree64_bl3.0.tree,2,mtMAM,5
LAC,btree64_bl3.0.tree,3,LG+F+I+G4,1
LAC,btree64_bl3.0.tree,3,Blosum62+I+G4,2
LAC,btree64_bl3.0.tree,3,WAG+F+I,3
LAC,btree64_bl3.0.tree,3,rtREV,4
LAC,btree64_bl3.0.tree,3,HIVw,5
LAC,btree64_bl3.0.tree,4,LG+F+I+G4,1
LAC,btree64_bl3.0.tree,4,HIVb+F+I+G4,2
LAC,btree64_bl3.0.tree,4,mtInv+G4,3
LAC,btree64_bl3.0.tree,4,HIVb+F+I,4
LAC,btree64_bl3.0.tree,4,mtMAM,5
LAC,btree64_bl3.0.tree,5,LG+F+I+G4,1
LAC,btree64_bl3.0.tree,5,FLU+F+I+G4,2
LAC,btree64_bl3.0.tree,5,mtMAM+G4,3
LAC,btree64_bl3.0.tree,5,HIVb+F+I,4
LAC,btree64_bl3.0.tree,5,HIVw,5
