name,tree,repl,model,logl,df,aic,aicc,bic
NP,rtree100_bl0.3_rep1,1,Dayhoff,68773.248,197,137940.495,138200.535,138769.984
NP,rtree100_bl0.3_rep1,1,Dayhoff+I,68755.763,198,137907.525,138171.084,138741.224
NP,rtree100_bl0.3_rep1,1,Dayhoff+G4,67853.909,198,136103.819,136367.377,136937.518
NP,rtree100_bl0.3_rep1,1,Dayhoff+I+G4,67849.166,199,136096.332,136363.446,136934.242
NP,rtree100_bl0.3_rep1,1,Dayhoff+F,68012.840,216,136457.679,136791.288,137367.169
NP,rtree100_bl0.3_rep1,1,Dayhoff+F+I,68000.894,217,136435.789,136773.689,137349.489
NP,rtree100_bl0.3_rep1,1,Dayhoff+F+G4,67116.875,217,134667.749,135005.649,135581.449
NP,rtree100_bl0.3_rep1,1,Dayhoff+F+I+G4,67114.254,218,134664.508,135006.745,135582.419
NP,rtree100_bl0.3_rep1,1,mtMAM,75161.510,197,150717.020,150977.060,151546.508
NP,rtree100_bl0.3_rep1,1,mtMAM+I,75161.504,198,150719.007,150982.566,151552.706
NP,rtree100_bl0.3_rep1,1,mtMAM+G4,73288.463,198,146972.926,147236.485,147806.625
NP,rtree100_bl0.3_rep1,1,mtMAM+I+G4,73288.464,199,146974.928,147242.042,147812.838
NP,rtree100_bl0.3_rep1,1,mtMAM+F,71758.875,216,143949.750,144283.358,144859.239
NP,rtree100_bl0.3_rep1,1,mtMAM+F+I,71757.290,217,143948.580,144286.480,144862.280
NP,rtree100_bl0.3_rep1,1,mtMAM+F+G4,70267.379,217,140968.758,141306.658,141882.458
NP,rtree100_bl0.3_rep1,1,mtMAM+F+I+G4,70267.377,218,140970.755,141312.991,141888.666
NP,rtree100_bl0.3_rep1,1,JTT,66107.209,197,132608.417,132868.457,133437.906
NP,rtree100_bl0.3_rep1,1,JTT+I,66086.791,198,132569.582,132833.141,133403.281
NP,rtree100_bl0.3_rep1,1,JTT+G4,65424.514,198,131245.029,131508.587,132078.728
NP,rtree100_bl0.3_rep1,1,JTT+I+G4,65417.952,199,131233.904,131501.018,132071.813
NP,rtree100_bl0.3_rep1,1,JTT+F,65861.486,216,132154.973,132488.581,133064.462
NP,rtree100_bl0.3_rep1,1,JTT+F+I,65845.707,217,132125.415,132463.315,133039.115
NP,rtree100_bl0.3_rep1,1,JTT+F+G4,65181.433,217,130796.865,131134.765,131710.565
NP,rtree100_bl0.3_rep1,1,JTT+F+I+G4,65176.729,218,130789.458,131131.694,131707.368
NP,rtree100_bl0.3_rep1,1,WAG,67241.100,197,134876.199,135136.239,135705.688
NP,rtree100_bl0.3_rep1,1,WAG+I,67221.438,198,134838.877,135102.435,135672.575
NP,rtree100_bl0.3_rep1,1,WAG+G4,66563.897,198,133523.794,133787.353,134357.493
NP,rtree100_bl0.3_rep1,1,WAG+I+G4,66557.796,199,133513.593,133780.707,134351.502
NP,rtree100_bl0.3_rep1,1,WAG+F,66649.624,216,133731.249,134064.858,134640.739
NP,rtree100_bl0.3_rep1,1,WAG+F+I,66634.247,217,133702.493,134040.393,134616.193
NP,rtree100_bl0.3_rep1,1,WAG+F+G4,65983.944,217,132401.887,132739.787,133315.588
NP,rtree100_bl0.3_rep1,1,WAG+F+I+G4,65979.377,218,132394.754,132736.991,133312.665
NP,rtree100_bl0.3_rep1,1,cpREV,67983.392,197,136360.784,136620.824,137190.272
NP,rtree100_bl0.3_rep1,1,cpREV+I,67965.805,198,136327.611,136591.170,137161.310
NP,rtree100_bl0.3_rep1,1,cpREV+G4,67218.073,198,134832.145,135095.704,135665.844
NP,rtree100_bl0.3_rep1,1,cpREV+I+G4,67213.401,199,134824.803,135091.917,135662.712
NP,rtree100_bl0.3_rep1,1,cpREV+F,67441.764,216,135315.527,135649.136,136225.017
NP,rtree100_bl0.3_rep1,1,cpREV+F+I,67427.866,217,135289.732,135627.632,136203.432
NP,rtree100_bl0.3_rep1,1,cpREV+F+G4,66663.916,217,133761.831,134099.731,134675.531
NP,rtree100_bl0.3_rep1,1,cpREV+F+I+G4,66660.334,218,133756.668,134098.905,134674.579
NP,rtree100_bl0.3_rep1,1,mtREV,72216.144,197,144826.287,145086.327,145655.775
NP,rtree100_bl0.3_rep1,1,mtREV+I,72215.943,198,144827.887,145091.445,145661.585
NP,rtree100_bl0.3_rep1,1,mtREV+G4,70981.012,198,142358.024,142621.583,143191.723
NP,rtree100_bl0.3_rep1,1,mtREV+I+G4,70980.971,199,142359.942,142627.057,143197.852
NP,rtree100_bl0.3_rep1,1,mtREV+F,69305.338,216,139042.676,139376.284,139952.165
NP,rtree100_bl0.3_rep1,1,mtREV+F+I,69303.989,217,139041.977,139379.877,139955.677
NP,rtree100_bl0.3_rep1,1,mtREV+F+G4,68201.069,217,136836.137,137174.037,137749.838
NP,rtree100_bl0.3_rep1,1,mtREV+F+I+G4,68201.063,218,136838.125,137180.362,137756.036
NP,rtree100_bl0.3_rep1,1,rtREV,70158.163,197,140710.326,140970.366,141539.814
NP,rtree100_bl0.3_rep1,1,rtREV+I,70139.043,198,140674.086,140937.644,141507.784
NP,rtree100_bl0.3_rep1,1,rtREV+G4,69396.861,198,139189.722,139453.281,140023.421
NP,rtree100_bl0.3_rep1,1,rtREV+I+G4,69391.421,199,139180.843,139447.957,140018.752
NP,rtree100_bl0.3_rep1,1,rtREV+F,69375.214,216,139182.428,139516.036,140091.917
NP,rtree100_bl0.3_rep1,1,rtREV+F+I,69363.902,217,139161.804,139499.704,140075.504
NP,rtree100_bl0.3_rep1,1,rtREV+F+G4,68568.982,217,137571.963,137909.863,138485.664
NP,rtree100_bl0.3_rep1,1,rtREV+F+I+G4,68566.576,218,137569.152,137911.388,138487.063
NP,rtree100_bl0.3_rep1,1,mtART,77568.395,197,155530.790,155790.830,156360.278
NP,rtree100_bl0.3_rep1,1,mtART+I,77568.394,198,155532.787,155796.346,156366.486
NP,rtree100_bl0.3_rep1,1,mtART+G4,75506.004,198,151408.007,151671.566,152241.706
NP,rtree100_bl0.3_rep1,1,mtART+I+G4,75505.958,199,151409.917,151677.031,152247.826
NP,rtree100_bl0.3_rep1,1,mtART+F,74664.586,216,149761.173,150094.781,150670.662
NP,rtree100_bl0.3_rep1,1,mtART+F+I,74664.586,217,149763.173,150101.073,150676.873
NP,rtree100_bl0.3_rep1,1,mtART+F+G4,72811.458,217,146056.916,146394.816,146970.616
NP,rtree100_bl0.3_rep1,1,mtART+F+I+G4,72811.453,218,146058.906,146401.143,146976.817
NP,rtree100_bl0.3_rep1,1,mtZOA,73214.794,197,146823.588,147083.628,147653.076
NP,rtree100_bl0.3_rep1,1,mtZOA+I,73214.794,198,146825.588,147089.147,147659.287
NP,rtree100_bl0.3_rep1,1,mtZOA+G4,71763.044,198,143922.088,144185.647,144755.787
NP,rtree100_bl0.3_rep1,1,mtZOA+I+G4,71763.045,199,143924.090,144191.204,144761.999
NP,rtree100_bl0.3_rep1,1,mtZOA+F,71373.763,216,143179.525,143513.134,144089.015
NP,rtree100_bl0.3_rep1,1,mtZOA+F+I,71373.365,217,143180.731,143518.631,144094.431
NP,rtree100_bl0.3_rep1,1,mtZOA+F+G4,70086.361,217,140606.721,140944.621,141520.421
NP,rtree100_bl0.3_rep1,1,mtZOA+F+I+G4,70086.354,218,140608.707,140950.944,141526.618
NP,rtree100_bl0.3_rep1,1,VT,67275.998,197,134945.997,135206.037,135775.485
NP,rtree100_bl0.3_rep1,1,VT+I,67257.602,198,134911.205,135174.763,135744.903
NP,rtree100_bl0.3_rep1,1,VT+G4,66663.576,198,133723.153,133986.711,134556.851
NP,rtree100_bl0.3_rep1,1,VT+I+G4,66663.576,199,133725.152,133992.266,134563.062
NP,rtree100_bl0.3_rep1,1,VT+F,66719.396,216,133870.792,134204.400,134780.281
NP,rtree100_bl0.3_rep1,1,VT+F+I,66704.948,217,133843.897,134181.797,134757.597
NP,rtree100_bl0.3_rep1,1,VT+F+G4,66107.797,217,132649.594,132987.494,133563.294
NP,rtree100_bl0.3_rep1,1,VT+F+I+G4,66107.755,218,132651.511,132993.747,133569.422
NP,rtree100_bl0.3_rep1,1,LG,68857.029,197,138108.058,138368.098,138937.546
NP,rtree100_bl0.3_rep1,1,LG+I,68839.364,198,138074.728,138338.287,138908.427
NP,rtree100_bl0.3_rep1,1,LG+G4,68137.179,198,136670.358,136933.917,137504.057
NP,rtree100_bl0.3_rep1,1,LG+I+G4,68132.067,199,136662.135,136929.249,137500.044
NP,rtree100_bl0.3_rep1,1,LG+F,68314.565,216,137061.131,137394.739,137970.620
NP,rtree100_bl0.3_rep1,1,LG+F+I,68302.416,217,137038.832,137376.732,137952.533
NP,rtree100_bl0.3_rep1,1,LG+F+G4,67555.976,217,135545.953,135883.853,136459.653
NP,rtree100_bl0.3_rep1,1,LG+F+I+G4,67553.121,218,135542.241,135884.478,136460.152
NP,rtree100_bl0.3_rep1,1,DCMut,68761.800,197,137917.600,138177.640,138747.088
NP,rtree100_bl0.3_rep1,1,DCMut+I,68744.322,198,137884.643,138148.202,138718.342
NP,rtree100_bl0.3_rep1,1,DCMut+G4,67846.076,198,136088.152,136351.710,136921.851
NP,rtree100_bl0.3_rep1,1,DCMut+I+G4,67841.315,199,136080.631,136347.745,136918.540
NP,rtree100_bl0.3_rep1,1,DCMut+F,68001.466,216,136434.932,136768.541,137344.422
NP,rtree100_bl0.3_rep1,1,DCMut+F+I,67989.508,217,136413.016,136750.916,137326.716
NP,rtree100_bl0.3_rep1,1,DCMut+F+G4,67108.974,217,134651.947,134989.847,135565.648
NP,rtree100_bl0.3_rep1,1,DCMut+F+I+G4,67106.340,218,134648.679,134990.916,135566.590
NP,rtree100_bl0.3_rep1,1,PMB,68092.675,197,136579.350,136839.390,137408.838
NP,rtree100_bl0.3_rep1,1,PMB+I,68075.266,198,136546.533,136810.091,137380.232
NP,rtree100_bl0.3_rep1,1,PMB+G4,67443.165,198,135282.331,135545.889,136116.030
NP,rtree100_bl0.3_rep1,1,PMB+I+G4,67437.872,199,135273.744,135540.858,136111.653
NP,rtree100_bl0.3_rep1,1,PMB+F,67837.627,216,136107.254,136440.863,137016.744
NP,rtree100_bl0.3_rep1,1,PMB+F+I,67823.516,217,136081.032,136418.932,136994.732
NP,rtree100_bl0.3_rep1,1,PMB+F+G4,67183.455,217,134800.911,135138.811,135714.611
NP,rtree100_bl0.3_rep1,1,PMB+F+I+G4,67179.409,218,134794.819,135137.055,135712.729
NP,rtree100_bl0.3_rep1,1,HIVb,66778.672,197,133951.345,134211.385,134780.833
NP,rtree100_bl0.3_rep1,1,HIVb+I,66750.778,198,133897.557,134161.115,134731.256
NP,rtree100_bl0.3_rep1,1,HIVb+G4,65963.788,198,132323.576,132587.135,133157.275
NP,rtree100_bl0.3_rep1,1,HIVb+I+G4,65955.161,199,132308.323,132575.437,133146.232
NP,rtree100_bl0.3_rep1,1,HIVb+F,66506.990,216,133445.981,133779.590,134355.471
NP,rtree100_bl0.3_rep1,1,HIVb+F+I,66484.687,217,133403.374,133741.274,134317.074
NP,rtree100_bl0.3_rep1,1,HIVb+F+G4,65675.402,217,131784.803,132122.703,132698.504
NP,rtree100_bl0.3_rep1,1,HIVb+F+I+G4,65668.553,218,131773.105,132115.342,132691.016
NP,rtree100_bl0.3_rep1,1,HIVw,69102.989,197,138599.978,138860.018,139429.466
NP,rtree100_bl0.3_rep1,1,HIVw+I,69068.757,198,138533.514,138797.073,139367.213
NP,rtree100_bl0.3_rep1,1,HIVw+G4,68064.104,198,136524.208,136787.767,137357.907
NP,rtree100_bl0.3_rep1,1,HIVw+I+G4,68053.435,199,136504.869,136771.984,137342.779
NP,rtree100_bl0.3_rep1,1,HIVw+F,67744.576,216,135921.152,136254.761,136830.642
NP,rtree100_bl0.3_rep1,1,HIVw+F+I,67718.908,217,135871.817,136209.717,136785.517
NP,rtree100_bl0.3_rep1,1,HIVw+F+G4,66802.021,217,134038.042,134375.942,134951.742
NP,rtree100_bl0.3_rep1,1,HIVw+F+I+G4,66793.596,218,134023.191,134365.428,134941.102
NP,rtree100_bl0.3_rep1,1,JTTDCMut,66176.027,197,132746.055,133006.095,133575.543
NP,rtree100_bl0.3_rep1,1,JTTDCMut+I,66155.491,198,132706.981,132970.540,133540.680
NP,rtree100_bl0.3_rep1,1,JTTDCMut+G4,65489.483,198,131374.965,131638.524,132208.664
NP,rtree100_bl0.3_rep1,1,JTTDCMut+I+G4,65482.890,199,131363.779,131630.893,132201.688
NP,rtree100_bl0.3_rep1,1,JTTDCMut+F,65903.016,216,132238.031,132571.640,133147.521
NP,rtree100_bl0.3_rep1,1,JTTDCMut+F+I,65887.316,217,132208.632,132546.532,133122.332
NP,rtree100_bl0.3_rep1,1,JTTDCMut+F+G4,65222.094,217,130878.188,131216.088,131791.888
NP,rtree100_bl0.3_rep1,1,JTTDCMut+F+I+G4,65217.414,218,130870.829,131213.065,131788.739
NP,rtree100_bl0.3_rep1,1,FLU,69157.017,197,138708.033,138968.073,139537.521
NP,rtree100_bl0.3_rep1,1,FLU+I,69126.651,198,138649.302,138912.860,139483.001
NP,rtree100_bl0.3_rep1,1,FLU+G4,68176.166,198,136748.332,137011.891,137582.031
NP,rtree100_bl0.3_rep1,1,FLU+I+G4,68166.491,199,136730.982,136998.096,137568.892
NP,rtree100_bl0.3_rep1,1,FLU+F,68315.571,216,137063.142,137396.751,137972.632
NP,rtree100_bl0.3_rep1,1,FLU+F+I,68295.134,217,137024.267,137362.167,137937.968
NP,rtree100_bl0.3_rep1,1,FLU+F+G4,67307.229,217,135048.458,135386.358,135962.159
NP,rtree100_bl0.3_rep1,1,FLU+F+I+G4,67300.961,218,135037.922,135380.158,135955.833
NP,rtree100_bl0.3_rep1,1,Blosum62,68797.307,197,137988.613,138248.653,138818.101
NP,rtree100_bl0.3_rep1,1,Blosum62+I,68779.731,198,137955.462,138219.021,138789.161
NP,rtree100_bl0.3_rep1,1,Blosum62+G4,68115.022,198,136626.045,136889.603,137459.744
NP,rtree100_bl0.3_rep1,1,Blosum62+I+G4,68109.843,199,136617.686,136884.800,137455.596
NP,rtree100_bl0.3_rep1,1,Blosum62+F,68317.782,216,137067.564,137401.173,137977.054
NP,rtree100_bl0.3_rep1,1,Blosum62+F+I,68303.826,217,137041.651,137379.551,137955.351
NP,rtree100_bl0.3_rep1,1,Blosum62+F+G4,67627.195,217,135688.390,136026.290,136602.090
NP,rtree100_bl0.3_rep1,1,Blosum62+F+I+G4,67623.387,218,135682.774,136025.011,136600.685
NP,rtree100_bl0.3_rep1,1,mtMet,70974.998,197,142343.996,142604.036,143173.484
NP,rtree100_bl0.3_rep1,1,mtMet+I,70974.005,198,142344.010,142607.569,143177.709
NP,rtree100_bl0.3_rep1,1,mtMet+G4,69873.957,198,140143.914,140407.472,140977.613
NP,rtree100_bl0.3_rep1,1,mtMet+I+G4,69873.959,199,140145.918,140413.032,140983.828
NP,rtree100_bl0.3_rep1,1,mtMet+F,68205.478,216,136842.956,137176.564,137752.445
NP,rtree100_bl0.3_rep1,1,mtMet+F+I,68202.567,217,136839.134,137177.034,137752.834
NP,rtree100_bl0.3_rep1,1,mtMet+F+G4,67242.873,217,134919.746,135257.646,135833.446
NP,rtree100_bl0.3_rep1,1,mtMet+F+I+G4,67242.871,218,134921.742,135263.979,135839.653
NP,rtree100_bl0.3_rep1,1,mtVer,71363.131,197,143120.263,143380.303,143949.751
NP,rtree100_bl0.3_rep1,1,mtVer+I,71360.950,198,143117.900,143381.458,143951.598
NP,rtree100_bl0.3_rep1,1,mtVer+G4,70152.860,198,140701.719,140965.278,141535.418
NP,rtree100_bl0.3_rep1,1,mtVer+I+G4,70152.859,199,140703.719,140970.833,141541.628
NP,rtree100_bl0.3_rep1,1,mtVer+F,68300.558,216,137033.116,137366.725,137942.606
NP,rtree100_bl0.3_rep1,1,mtVer+F+I,68296.494,217,137026.988,137364.888,137940.689
NP,rtree100_bl0.3_rep1,1,mtVer+F+G4,67403.772,217,135241.545,135579.445,136155.245
NP,rtree100_bl0.3_rep1,1,mtVer+F+I+G4,67403.770,218,135243.540,135585.776,136161.450
NP,rtree100_bl0.3_rep1,1,mtInv,71307.033,197,143008.065,143268.105,143837.553
NP,rtree100_bl0.3_rep1,1,mtInv+I,71304.976,198,143005.952,143269.510,143839.651
NP,rtree100_bl0.3_rep1,1,mtInv+G4,70334.592,198,141065.184,141328.742,141898.883
NP,rtree100_bl0.3_rep1,1,mtInv+I+G4,70334.587,199,141067.173,141334.287,141905.083
NP,rtree100_bl0.3_rep1,1,mtInv+F,68016.921,216,136465.842,136799.450,137375.332
NP,rtree100_bl0.3_rep1,1,mtInv+F+I,68013.007,217,136460.014,136797.914,137373.714
NP,rtree100_bl0.3_rep1,1,mtInv+F+G4,67142.465,217,134718.929,135056.829,135632.629
NP,rtree100_bl0.3_rep1,1,mtInv+F+I+G4,67142.453,218,134720.906,135063.142,135638.817
NP,rtree100_bl0.3_rep1,2,Dayhoff,67374.497,197,135142.993,135403.033,135972.482
NP,rtree100_bl0.3_rep1,2,Dayhoff+I,67358.129,198,135112.259,135375.817,135945.958
NP,rtree100_bl0.3_rep1,2,Dayhoff+G4,66309.944,198,133015.888,133279.447,133849.587
NP,rtree100_bl0.3_rep1,2,Dayhoff+I+G4,66306.767,199,133011.534,133278.649,133849.444
NP,rtree100_bl0.3_rep1,2,Dayhoff+F,66937.447,216,134306.893,134640.502,135216.383
NP,rtree100_bl0.3_rep1,2,Dayhoff+F+I,66925.310,217,134284.620,134622.520,135198.320
NP,rtree100_bl0.3_rep1,2,Dayhoff+F+G4,65930.648,217,132295.296,132633.196,133208.996
NP,rtree100_bl0.3_rep1,2,Dayhoff+F+I+G4,65928.722,218,132293.444,132635.681,133211.355
NP,rtree100_bl0.3_rep1,2,mtMAM,73416.386,197,147226.772,147486.812,148056.260
NP,rtree100_bl0.3_rep1,2,mtMAM+I,73416.385,198,147228.770,147492.329,148062.469
NP,rtree100_bl0.3_rep1,2,mtMAM+G4,71487.168,198,143370.335,143633.894,144204.034
NP,rtree100_bl0.3_rep1,2,mtMAM+I+G4,71487.159,199,143372.318,143639.432,144210.228
NP,rtree100_bl0.3_rep1,2,mtMAM+F,70420.249,216,141272.497,141606.106,142181.987
NP,rtree100_bl0.3_rep1,2,mtMAM+F+I,70418.918,217,141271.835,141609.735,142185.535
NP,rtree100_bl0.3_rep1,2,mtMAM+F+G4,68802.742,217,138039.485,138377.385,138953.185
NP,rtree100_bl0.3_rep1,2,mtMAM+F+I+G4,68802.742,218,138041.485,138383.722,138959.396
NP,rtree100_bl0.3_rep1,2,JTT,64902.190,197,130198.380,130458.420,131027.868
NP,rtree100_bl0.3_rep1,2,JTT+I,64882.774,198,130161.548,130425.107,130995.247
NP,rtree100_bl0.3_rep1,2,JTT+G4,64074.518,198,128545.037,128808.595,129378.735
NP,rtree100_bl0.3_rep1,2,JTT+I+G4,64070.075,199,128538.149,128805.264,129376.059
NP,rtree100_bl0.3_rep1,2,JTT+F,64964.368,216,130360.735,130694.344,131270.225
NP,rtree100_bl0.3_rep1,2,JTT+F+I,64948.403,217,130330.805,130668.705,131244.505
NP,rtree100_bl0.3_rep1,2,JTT+F+G4,64144.856,217,128723.712,129061.612,129637.412
NP,rtree100_bl0.3_rep1,2,JTT+F+I+G4,64141.443,218,128718.887,129061.123,129636.797
NP,rtree100_bl0.3_rep1,2,WAG,65940.301,197,132274.602,132534.642,133104.090
NP,rtree100_bl0.3_rep1,2,WAG+I,65921.657,198,132239.313,132502.872,133073.012
NP,rtree100_bl0.3_rep1,2,WAG+G4,65154.630,198,130705.260,130968.818,131538.959
NP,rtree100_bl0.3_rep1,2,WAG+I+G4,65150.087,199,130698.174,130965.288,131536.083
NP,rtree100_bl0.3_rep1,2,WAG+F,65652.065,216,131736.130,132069.739,132645.620
NP,rtree100_bl0.3_rep1,2,WAG+F+I,65636.576,217,131707.152,132045.052,132620.852
NP,rtree100_bl0.3_rep1,2,WAG+F+G4,64884.604,217,130203.207,130541.107,131116.907
NP,rtree100_bl0.3_rep1,2,WAG+F+I+G4,64881.155,218,130198.310,130540.547,131116.221
NP,rtree100_bl0.3_rep1,2,cpREV,66672.681,197,133739.362,133999.402,134568.850
NP,rtree100_bl0.3_rep1,2,cpREV+I,66656.176,198,133708.353,133971.911,134542.052
NP,rtree100_bl0.3_rep1,2,cpREV+G4,65748.510,198,131893.020,132156.578,132726.718
NP,rtree100_bl0.3_rep1,2,cpREV+I+G4,65745.153,199,131888.306,132155.420,132726.216
NP,rtree100_bl0.3_rep1,2,cpREV+F,66533.736,216,133499.472,133833.081,134408.962
NP,rtree100_bl0.3_rep1,2,cpREV+F+I,66519.605,217,133473.210,133811.110,134386.910
NP,rtree100_bl0.3_rep1,2,cpREV+F+G4,65584.147,217,131602.293,131940.193,132515.993
NP,rtree100_bl0.3_rep1,2,cpREV+F+I+G4,65581.623,218,131599.246,131941.483,132517.157
NP,rtree100_bl0.3_rep1,2,mtREV,70773.963,197,141941.927,142201.967,142771.415
NP,rtree100_bl0.3_rep1,2,mtREV+I,70773.875,198,141943.750,142207.309,142777.449
NP,rtree100_bl0.3_rep1,2,mtREV+G4,69428.317,198,139252.634,139516.192,140086.332
NP,rtree100_bl0.3_rep1,2,mtREV+I+G4,69428.316,199,139254.632,139521.746,140092.541
NP,rtree100_bl0.3_rep1,2,mtREV+F,68239.918,216,136911.835,137245.444,137821.325
NP,rtree100_bl0.3_rep1,2,mtREV+F+I,68238.822,217,136911.643,137249.543,137825.343
NP,rtree100_bl0.3_rep1,2,mtREV+F+G4,67038.802,217,134511.604,134849.504,135425.305
NP,rtree100_bl0.3_rep1,2,mtREV+F+I+G4,67038.794,218,134513.588,134855.824,135431.499
NP,rtree100_bl0.3_rep1,2,rtREV,68754.024,197,137902.047,138162.087,138731.535
NP,rtree100_bl0.3_rep1,2,rtREV+I,68735.774,198,137867.548,138131.107,138701.247
NP,rtree100_bl0.3_rep1,2,rtREV+G4,67827.702,198,136051.404,136314.962,136885.102
NP,rtree100_bl0.3_rep1,2,rtREV+I+G4,67823.751,199,136045.502,136312.616,136883.411
NP,rtree100_bl0.3_rep1,2,rtREV+F,68351.449,216,137134.898,137468.507,138044.388
NP,rtree100_bl0.3_rep1,2,rtREV+F+I,68339.704,217,137113.407,137451.307,138027.108
NP,rtree100_bl0.3_rep1,2,rtREV+F+G4,67401.423,217,135236.845,135574.745,136150.546
NP,rtree100_bl0.3_rep1,2,rtREV+F+I+G4,67399.687,218,135235.374,135577.610,136153.285
NP,rtree100_bl0.3_rep1,2,mtART,75741.976,197,151877.951,152137.991,152707.440
NP,rtree100_bl0.3_rep1,2,mtART+I,75741.975,198,151879.949,152143.508,152713.648
NP,rtree100_bl0.3_rep1,2,mtART+G4,73673.349,198,147742.698,148006.257,148576.397
NP,rtree100_bl0.3_rep1,2,mtART+I+G4,73673.365,199,147744.731,148011.845,148582.640
NP,rtree100_bl0.3_rep1,2,mtART+F,73233.324,216,146898.648,147232.256,147808.137
NP,rtree100_bl0.3_rep1,2,mtART+F+I,73233.324,217,146900.648,147238.548,147814.348
NP,rtree100_bl0.3_rep1,2,mtART+F+G4,71294.723,217,143023.446,143361.346,143937.146
NP,rtree100_bl0.3_rep1,2,mtART+F+I+G4,71294.680,218,143025.359,143367.596,143943.270
NP,rtree100_bl0.3_rep1,2,mtZOA,71590.010,197,143574.020,143834.060,144403.508
NP,rtree100_bl0.3_rep1,2,mtZOA+I,71590.010,198,143576.020,143839.579,144409.719
NP,rtree100_bl0.3_rep1,2,mtZOA+G4,70074.582,198,140545.164,140808.722,141378.863
NP,rtree100_bl0.3_rep1,2,mtZOA+I+G4,70074.551,199,140547.101,140814.215,141385.011
NP,rtree100_bl0.3_rep1,2,mtZOA+F,70118.141,216,140668.282,141001.891,141577.772
NP,rtree100_bl0.3_rep1,2,mtZOA+F+I,70117.614,217,140669.228,141007.128,141582.929
NP,rtree100_bl0.3_rep1,2,mtZOA+F+G4,68721.578,217,137877.157,138215.057,138790.857
NP,rtree100_bl0.3_rep1,2,mtZOA+F+I+G4,68721.564,218,137879.127,138221.364,138797.038
NP,rtree100_bl0.3_rep1,2,VT,66016.076,197,132426.151,132686.191,133255.639
NP,rtree100_bl0.3_rep1,2,VT+I,65998.521,198,132393.043,132656.601,133226.742
NP,rtree100_bl0.3_rep1,2,VT+G4,65299.917,198,130995.834,131259.393,131829.533
NP,rtree100_bl0.3_rep1,2,VT+I+G4,65299.933,199,130997.866,131264.980,131835.775
NP,rtree100_bl0.3_rep1,2,VT+F,65756.920,216,131945.840,132279.448,132855.329
NP,rtree100_bl0.3_rep1,2,VT+F+I,65742.434,217,131918.869,132256.769,132832.569
NP,rtree100_bl0.3_rep1,2,VT+F+G4,65045.494,217,130524.987,130862.887,131438.687
NP,rtree100_bl0.3_rep1,2,VT+F+I+G4,65045.492,218,130526.984,130869.220,131444.894
NP,rtree100_bl0.3_rep1,2,LG,67401.812,197,135197.623,135457.663,136027.111
NP,rtree100_bl0.3_rep1,2,LG+I,67385.046,198,135166.091,135429.650,135999.790
NP,rtree100_bl0.3_rep1,2,LG+G4,66565.205,198,133526.410,133789.969,134360.109
NP,rtree100_bl0.3_rep1,2,LG+I+G4,66561.434,199,133520.867,133787.981,134358.777
NP,rtree100_bl0.3_rep1,2,LG+F,67240.093,216,134912.186,135245.794,135821.676
NP,rtree100_bl0.3_rep1,2,LG+F+I,67227.609,217,134889.218,135227.118,135802.918
NP,rtree100_bl0.3_rep1,2,LG+F+G4,66360.104,217,133154.208,133492.108,134067.908
NP,rtree100_bl0.3_rep1,2,LG+F+I+G4,66358.006,218,133152.012,133494.249,134069.923
NP,rtree100_bl0.3_rep1,2,DCMut,67364.323,197,135122.647,135382.687,135952.135
NP,rtree100_bl0.3_rep1,2,DCMut+I,67347.959,198,135091.918,135355.477,135925.617
NP,rtree100_bl0.3_rep1,2,DCMut+G4,66303.934,198,133003.868,133267.427,133837.567
NP,rtree100_bl0.3_rep1,2,DCMut+I+G4,66300.715,199,132999.429,133266.543,133837.339
NP,rtree100_bl0.3_rep1,2,DCMut+F,66926.514,216,134285.029,134618.637,135194.519
NP,rtree100_bl0.3_rep1,2,DCMut+F+I,66914.364,217,134262.727,134600.627,135176.428
NP,rtree100_bl0.3_rep1,2,DCMut+F+G4,65923.544,217,132281.088,132618.988,133194.788
NP,rtree100_bl0.3_rep1,2,DCMut+F+I+G4,65921.609,218,132279.218,132621.454,133197.128
NP,rtree100_bl0.3_rep1,2,PMB,66830.887,197,134055.774,134315.814,134885.263
NP,rtree100_bl0.3_rep1,2,PMB+I,66814.225,198,134024.450,134288.008,134858.148
NP,rtree100_bl0.3_rep1,2,PMB+G4,66117.976,198,132631.951,132895.510,133465.650
NP,rtree100_bl0.3_rep1,2,PMB+I+G4,66113.778,199,132625.556,132892.670,133463.466
NP,rtree100_bl0.3_rep1,2,PMB+F,66828.623,216,134089.246,134422.855,134998.736
NP,rtree100_bl0.3_rep1,2,PMB+F+I,66814.430,217,134062.860,134400.760,134976.560
NP,rtree100_bl0.3_rep1,2,PMB+F+G4,66110.030,217,132654.060,132991.960,133567.760
NP,rtree100_bl0.3_rep1,2,PMB+F+I+G4,66106.794,218,132649.588,132991.824,133567.498
NP,rtree100_bl0.3_rep1,2,HIVb,65631.321,197,131656.642,131916.682,132486.130
NP,rtree100_bl0.3_rep1,2,HIVb+I,65604.920,198,131605.840,131869.399,132439.539
NP,rtree100_bl0.3_rep1,2,HIVb+G4,64594.412,198,129584.823,129848.382,130418.522
NP,rtree100_bl0.3_rep1,2,HIVb+I+G4,64588.709,199,129575.418,129842.532,130413.328
NP,rtree100_bl0.3_rep1,2,HIVb+F,65787.286,216,132006.572,132340.180,132916.061
