name,tree,repl,model,modelq
HA,dosreis,6,mtREV+F+G4,3
HA,dosreis,6,Blosum62,4
HA,dosreis,6,mtART+I,5
HA,dosreis,7,JTT+F+G4,1
HA,dosreis,7,HIVw+G4,2
HA,dosreis,7,FLU+F,3
HA,dosreis,7,Dayhoff,4
HA,dosreis,7,mtART,5
HA,dosreis,8,JTT+G4,1
HA,dosreis,8,FLU+G4,2
HA,dosreis,8,mtREV+F+G4,3
HA,dosreis,8,DCMut+I,4
HA,dosreis,8,mtART,5
HA,dosreis,9,JTT+F+G4,1
HA,dosreis,9,FLU+G4,2
HA,dosreis,9,cpREV,3
HA,dosreis,9,DCMut,4
HA,dosreis,9,mtART,5
HA,dosreis,10,JTT+G4,1
HA,dosreis,10,FLU+G4,2
HA,dosreis,10,HIVw,3
HA,dosreis,10,mtMet+F,4
HA,dosreis,10,mtART+I,5
HA,dosreis,11,JTT+G4,1
HA,dosreis,11,FLU+G4,2
HA,dosreis,11,cpREV+F,3
HA,dosreis,11,mtMet+F,4
HA,dosreis,11,mtART,5
HA,dosreis,12,JTT+I+G4,1
HA,dosreis,12,FLU+G4,2
HA,dosreis,12,cpREV,3
HA,dosreis,12,mtVer+F,4
HA,dosreis,12,mtART,5
HA,dosreis,13,JTT+F+G4,1
HA,dosreis,13,FLU+G4,2
HA,dosreis,13,cpREV+I,3
HA,dosreis,13,mtZOA+F+I+G4,4
HA,dosreis,13,mtART,5
HA,dosreis,14,JTT+G4,1
HA,dosreis,14,FLU+G4,2
HA,dosreis,14,cpREV+F,3
HA,dosreis,14,DCMut,4
HA,dosreis,14,mtART,5
HA,dosreis,15,JTT+F+I+G4,1
HA,dosreis,15,mtMet+F+I+G4,2
HA,dosreis,15,Blosum62+G4,3
HA,dosreis,15,mtZOA+F+G4,4
HA,dosreis,15,mtART,5
HA,dosreis,16,HIVb+F+I+G4,1
HA,dosreis,16,FLU+I+G4,2
HA,dosreis,16,HIVw+I,3
HA,dosreis,16,Blosum62+F,4
HA,dosreis,16,mtART,5
HA,dosreis,17,JTT+G4,1
HA,dosreis,17,FLU+G4,2
HA,dosreis,17,cpREV,3
HA,dosreis,17,mtVer+F+I,4
HA,dosreis,17,mtART+I,5
HA,dosreis,18,JTT+F+G4,1
HA,dosreis,18,mtMet+F+G4,2
HA,dosreis,18,cpREV+I,3
HA,dosreis,18,Blosum62,4
HA,dosreis,18,mtART,5
HA,dosreis,19,HIVb+F+I+G4,1
HA,dosreis,19,mtMet+F+G4,2
HA,dosreis,19,FLU+F+I,3
HA,dosreis,19,Dayhoff,4
HA,dosreis,19,mtART+I,5
HA,dosreis,20,JTT+G4,1
HA,dosreis,20,FLU+G4,2
HA,dosreis,20,Blosum62+G4,3
HA,dosreis,20,mtVer+F,4
HA,dosreis,20,mtART,5
HA,anderson,1,JTT+F+I+G4,1
HA,anderson,1,VT+I,2
HA,anderson,1,Blosum62+G4,3
HA,anderson,1,mtVer+I+G4,4
HA,anderson,1,mtART,5
HA,anderson,2,HIVb+G4,1
HA,anderson,2,HIVw+G4,2
HA,anderson,2,Dayhoff+G4,3
HA,anderson,2,Dayhoff,4
HA,anderson,2,mtART,5
HA,anderson,3,JTT+F+I+G4,1
HA,anderson,3,WAG+I,2
HA,anderson,3,Blosum62+G4,3
HA,anderson,3,mtVer+G4,4
HA,anderson,3,mtART,5
HA,anderson,4,HIVb+F+G4,1
HA,anderson,4,FLU+I+G4,2
HA,anderson,4,Blosum62+I+G4,3
HA,anderson,4,mtVer+I+G4,4
HA,anderson,4,mtART,5
HA,anderson,5,JTT+F+I+G4,1
HA,anderson,5,cpREV+I+G4,2
HA,anderson,5,Blosum62+G4,3
HA,anderson,5,rtREV+F,4
HA,anderson,5,mtART,5
HA,anderson,6,JTT+F+I+G4,1
HA,anderson,6,WAG+I,2
HA,anderson,6,Blosum62+I+G4,3
HA,anderson,6,mtVer+G4,4
HA,anderson,6,mtART,5
HA,anderson,7,JTT+G4,1
HA,anderson,7,WAG+I,2
HA,anderson,7,mtVer+F+I+G4,3
HA,anderson,7,rtREV+F,4
HA,anderson,7,mtART,5
HA,anderson,8,JTT+I+G4,1
HA,anderson,8,WAG+F,2
HA,anderson,8,FLU+F,3
HA,anderson,8,mtVer+G4,4
HA,anderson,8,mtART,5
HA,anderson,9,JTT+I+G4,1
HA,anderson,9,FLU+F+G4,2
HA,anderson,9,FLU+F,3
HA,anderson,9,mtVer+I+G4,4
HA,anderson,9,mtART,5
HA,anderson,10,JTT+F+G4,1
HA,anderson,10,VT+F+I,2
HA,anderson,10,Dayhoff+I+G4,3
HA,anderson,10,mtVer+I+G4,4
HA,anderson,10,mtART,5
HA,anderson,11,JTT+G4,1
HA,anderson,11,cpREV+F+I+G4,2
HA,anderson,11,FLU+F,3
HA,anderson,11,mtVer+I+G4,4
HA,anderson,11,mtART,5
HA,anderson,12,JTT+G4,1
HA,anderson,12,WAG+I,2
HA,anderson,12,Blosum62+G4,3
HA,anderson,12,mtVer+I+G4,4
HA,anderson,12,mtART,5
HA,anderson,13,JTT+G4,1
HA,anderson,13,WAG,2
HA,anderson,13,DCMut+I+G4,3
HA,anderson,13,mtVer+G4,4
HA,anderson,13,mtART,5
HA,anderson,14,JTT+I+G4,1
HA,anderson,14,WAG+F,2
HA,anderson,14,Blosum62+G4,3
HA,anderson,14,mtVer+I+G4,4
HA,anderson,14,mtART,5
HA,anderson,15,JTT+F+I+G4,1
HA,anderson,15,VT+F+I,2
HA,anderson,15,PMB+F+I,3
HA,anderson,15,mtREV+F,4
HA,anderson,15,mtART,5
HA,anderson,16,JTT+F+I+G4,1
HA,anderson,16,WAG+I,2
HA,anderson,16,HIVw+I,3
HA,anderson,16,mtVer+I+G4,4
HA,anderson,16,mtART,5
HA,anderson,17,JTT+F+G4,1
HA,anderson,17,cpREV+I+G4,2
HA,anderson,17,Dayhoff+I+G4,3
HA,anderson,17,rtREV+F,4
HA,anderson,17,mtART,5
HA,anderson,18,HIVb+F+G4,1
HA,anderson,18,VT+F+I,2
HA,anderson,18,Dayhoff+G4,3
HA,anderson,18,mtInv+G4,4
HA,anderson,18,mtART,5
HA,anderson,19,JTT+F+I+G4,1
HA,anderson,19,cpREV+G4,2
HA,anderson,19,cpREV,3
HA,anderson,19,mtMet+I+G4,4
HA,anderson,19,mtART,5
HA,anderson,20,HIVb+F+G4,1
HA,anderson,20,cpREV+I+G4,2
HA,anderson,20,Blosum62+G4,3
HA,anderson,20,mtMet+I+G4,4
HA,anderson,20,mtART,5
