name,tree,repl,model,logl,df,aic,aicc,bic
NP,rtree64_bl0.3.tree,1,Dayhoff,42973.902,125,86197.804,86282.482,86724.129
NP,rtree64_bl0.3.tree,1,Dayhoff+I,42959.460,126,86170.919,86257.183,86701.455
NP,rtree64_bl0.3.tree,1,Dayhoff+G4,42375.110,126,85002.220,85088.484,85532.756
NP,rtree64_bl0.3.tree,1,Dayhoff+I+G4,42373.875,127,85001.749,85089.620,85536.495
NP,rtree64_bl0.3.tree,1,Dayhoff+F,42516.290,144,85320.580,85438.881,85926.907
NP,rtree64_bl0.3.tree,1,Dayhoff+F+I,42503.313,145,85296.625,85416.909,85907.162
NP,rtree64_bl0.3.tree,1,Dayhoff+F+G4,41935.545,145,84161.090,84281.375,84771.627
NP,rtree64_bl0.3.tree,1,Dayhoff+F+I+G4,41934.322,146,84160.644,84282.934,84775.392
NP,rtree64_bl0.3.tree,1,mtMAM,46931.476,125,94112.951,94197.629,94639.276
NP,rtree64_bl0.3.tree,1,mtMAM+I,46930.924,126,94113.847,94200.112,94644.383
NP,rtree64_bl0.3.tree,1,mtMAM+G4,45611.317,126,91474.635,91560.899,92005.170
NP,rtree64_bl0.3.tree,1,mtMAM+I+G4,45611.314,127,91476.628,91564.498,92011.374
NP,rtree64_bl0.3.tree,1,mtMAM+F,44861.479,144,90010.957,90129.257,90617.283
NP,rtree64_bl0.3.tree,1,mtMAM+F+I,44859.202,145,90008.403,90128.687,90618.940
NP,rtree64_bl0.3.tree,1,mtMAM+F+G4,43811.733,145,87913.466,88033.750,88524.003
NP,rtree64_bl0.3.tree,1,mtMAM+F+I+G4,43811.739,146,87915.477,88037.768,88530.225
NP,rtree64_bl0.3.tree,1,JTT,41359.221,125,82968.443,83053.120,83494.768
NP,rtree64_bl0.3.tree,1,JTT+I,41343.699,126,82939.397,83025.661,83469.933
NP,rtree64_bl0.3.tree,1,JTT+G4,40896.484,126,82044.969,82131.233,82575.504
NP,rtree64_bl0.3.tree,1,JTT+I+G4,40894.304,127,82042.608,82130.479,82577.355
NP,rtree64_bl0.3.tree,1,JTT+F,41249.579,144,82787.159,82905.459,83393.485
NP,rtree64_bl0.3.tree,1,JTT+F+I,41234.816,145,82759.632,82879.916,83370.169
NP,rtree64_bl0.3.tree,1,JTT+F+G4,40791.100,145,81872.201,81992.485,82482.738
NP,rtree64_bl0.3.tree,1,JTT+F+I+G4,40789.079,146,81870.158,81992.448,82484.905
NP,rtree64_bl0.3.tree,1,WAG,42028.099,125,84306.198,84390.875,84832.523
NP,rtree64_bl0.3.tree,1,WAG+I,42014.693,126,84281.386,84367.650,84811.922
NP,rtree64_bl0.3.tree,1,WAG+G4,41592.497,126,83436.993,83523.257,83967.529
NP,rtree64_bl0.3.tree,1,WAG+I+G4,41590.725,127,83435.449,83523.320,83970.196
NP,rtree64_bl0.3.tree,1,WAG+F,41643.381,144,83574.761,83693.061,84181.087
NP,rtree64_bl0.3.tree,1,WAG+F+I,41631.776,145,83553.552,83673.836,84164.089
NP,rtree64_bl0.3.tree,1,WAG+F+G4,41222.261,145,82734.522,82854.806,83345.059
NP,rtree64_bl0.3.tree,1,WAG+F+I+G4,41221.036,146,82734.072,82856.363,83348.820
NP,rtree64_bl0.3.tree,1,cpREV,42395.402,125,85040.803,85125.481,85567.128
NP,rtree64_bl0.3.tree,1,cpREV+I,42385.545,126,85023.090,85109.354,85553.626
NP,rtree64_bl0.3.tree,1,cpREV+G4,41900.690,126,84053.380,84139.644,84583.916
NP,rtree64_bl0.3.tree,1,cpREV+I+G4,41899.805,127,84053.610,84141.480,84588.356
NP,rtree64_bl0.3.tree,1,cpREV+F,42081.714,144,84451.428,84569.728,85057.755
NP,rtree64_bl0.3.tree,1,cpREV+F+I,42072.951,145,84435.903,84556.187,85046.440
NP,rtree64_bl0.3.tree,1,cpREV+F+G4,41581.501,145,83453.002,83573.286,84063.539
NP,rtree64_bl0.3.tree,1,cpREV+F+I+G4,41581.146,146,83454.292,83576.582,84069.039
NP,rtree64_bl0.3.tree,1,mtREV,45120.297,125,90490.595,90575.272,91016.920
NP,rtree64_bl0.3.tree,1,mtREV+I,45118.632,126,90489.264,90575.528,91019.800
NP,rtree64_bl0.3.tree,1,mtREV+G4,44293.089,126,88838.178,88924.442,89368.713
NP,rtree64_bl0.3.tree,1,mtREV+I+G4,44293.090,127,88840.180,88928.051,89374.927
NP,rtree64_bl0.3.tree,1,mtREV+F,43315.917,144,86919.834,87038.134,87526.160
NP,rtree64_bl0.3.tree,1,mtREV+F+I,43312.669,145,86915.338,87035.622,87525.875
NP,rtree64_bl0.3.tree,1,mtREV+F+G4,42585.952,145,85461.903,85582.187,86072.440
NP,rtree64_bl0.3.tree,1,mtREV+F+I+G4,42585.939,146,85463.879,85586.169,86078.626
NP,rtree64_bl0.3.tree,1,rtREV,43881.066,125,88012.132,88096.809,88538.457
NP,rtree64_bl0.3.tree,1,rtREV+I,43870.665,126,87993.330,88079.594,88523.866
NP,rtree64_bl0.3.tree,1,rtREV+G4,43365.792,126,86983.584,87069.848,87514.120
NP,rtree64_bl0.3.tree,1,rtREV+I+G4,43364.652,127,86983.303,87071.174,87518.050
NP,rtree64_bl0.3.tree,1,rtREV+F,43413.292,144,87114.583,87232.884,87720.910
NP,rtree64_bl0.3.tree,1,rtREV+F+I,43407.212,145,87104.423,87224.707,87714.960
NP,rtree64_bl0.3.tree,1,rtREV+F+G4,42874.652,145,86039.305,86159.589,86649.842
NP,rtree64_bl0.3.tree,1,rtREV+F+I+G4,42874.683,146,86041.367,86163.657,86656.115
NP,rtree64_bl0.3.tree,1,mtART,48464.536,125,97179.072,97263.750,97705.397
NP,rtree64_bl0.3.tree,1,mtART+I,48464.536,126,97181.072,97267.336,97711.608
NP,rtree64_bl0.3.tree,1,mtART+G4,47030.166,126,94312.333,94398.597,94842.868
NP,rtree64_bl0.3.tree,1,mtART+I+G4,47030.156,127,94314.312,94402.183,94849.059
NP,rtree64_bl0.3.tree,1,mtART+F,46704.139,144,93696.278,93814.579,94302.605
NP,rtree64_bl0.3.tree,1,mtART+F+I,46704.139,145,93698.279,93818.563,94308.816
NP,rtree64_bl0.3.tree,1,mtART+F+G4,45403.028,145,91096.056,91216.341,91706.593
NP,rtree64_bl0.3.tree,1,mtART+F+I+G4,45403.061,146,91098.122,91220.413,91712.870
NP,rtree64_bl0.3.tree,1,mtZOA,45749.737,125,91749.473,91834.151,92275.798
NP,rtree64_bl0.3.tree,1,mtZOA+I,45749.737,126,91751.474,91837.738,92282.010
NP,rtree64_bl0.3.tree,1,mtZOA+G4,44762.097,126,89776.194,89862.458,90306.729
NP,rtree64_bl0.3.tree,1,mtZOA+I+G4,44762.059,127,89778.118,89865.989,90312.865
NP,rtree64_bl0.3.tree,1,mtZOA+F,44581.570,144,89451.140,89569.440,90057.466
NP,rtree64_bl0.3.tree,1,mtZOA+F+I,44581.570,145,89453.140,89573.425,90063.677
NP,rtree64_bl0.3.tree,1,mtZOA+F+G4,43699.036,145,87688.072,87808.357,88298.609
NP,rtree64_bl0.3.tree,1,mtZOA+F+I+G4,43699.029,146,87690.058,87812.349,88304.806
NP,rtree64_bl0.3.tree,1,VT,42086.974,125,84423.949,84508.626,84950.274
NP,rtree64_bl0.3.tree,1,VT+I,42073.401,126,84398.803,84485.067,84929.338
NP,rtree64_bl0.3.tree,1,VT+G4,41683.051,126,83618.102,83704.366,84148.637
NP,rtree64_bl0.3.tree,1,VT+I+G4,41683.051,127,83620.102,83707.973,84154.849
NP,rtree64_bl0.3.tree,1,VT+F,41741.624,144,83771.248,83889.548,84377.575
NP,rtree64_bl0.3.tree,1,VT+F+I,41729.741,145,83749.482,83869.766,84360.019
NP,rtree64_bl0.3.tree,1,VT+F+G4,41340.453,145,82970.907,83091.191,83581.444
NP,rtree64_bl0.3.tree,1,VT+F+I+G4,41340.453,146,82972.907,83095.197,83587.654
NP,rtree64_bl0.3.tree,1,LG,42999.397,125,86248.794,86333.471,86775.119
NP,rtree64_bl0.3.tree,1,LG+I,42989.956,126,86231.912,86318.176,86762.448
NP,rtree64_bl0.3.tree,1,LG+G4,42525.419,126,85302.837,85389.102,85833.373
NP,rtree64_bl0.3.tree,1,LG+I+G4,42525.420,127,85304.839,85392.709,85839.585
NP,rtree64_bl0.3.tree,1,LG+F,42661.716,144,85611.432,85729.732,86217.758
NP,rtree64_bl0.3.tree,1,LG+F+I,42655.308,145,85600.616,85720.900,86211.153
NP,rtree64_bl0.3.tree,1,LG+F+G4,42160.379,145,84610.757,84731.041,85221.294
NP,rtree64_bl0.3.tree,1,LG+F+I+G4,42160.378,146,84612.756,84735.047,85227.504
NP,rtree64_bl0.3.tree,1,DCMut,42968.414,125,86186.828,86271.505,86713.153
NP,rtree64_bl0.3.tree,1,DCMut+I,42953.940,126,86159.881,86246.145,86690.416
NP,rtree64_bl0.3.tree,1,DCMut+G4,42371.721,126,84995.442,85081.706,85525.978
NP,rtree64_bl0.3.tree,1,DCMut+I+G4,42371.720,127,84997.440,85085.310,85532.186
NP,rtree64_bl0.3.tree,1,DCMut+F,42510.627,144,85309.254,85427.554,85915.580
NP,rtree64_bl0.3.tree,1,DCMut+F+I,42497.618,145,85285.236,85405.520,85895.773
NP,rtree64_bl0.3.tree,1,DCMut+F+G4,41931.898,145,84153.796,84274.080,84764.333
NP,rtree64_bl0.3.tree,1,DCMut+F+I+G4,41931.897,146,84155.794,84278.084,84770.541
NP,rtree64_bl0.3.tree,1,PMB,42543.788,125,85337.575,85422.253,85863.900
NP,rtree64_bl0.3.tree,1,PMB+I,42531.254,126,85314.508,85400.772,85845.044
NP,rtree64_bl0.3.tree,1,PMB+G4,42138.792,126,84529.583,84615.847,85060.119
NP,rtree64_bl0.3.tree,1,PMB+I+G4,42138.786,127,84531.572,84619.442,85066.318
NP,rtree64_bl0.3.tree,1,PMB+F,42384.720,144,85057.441,85175.741,85663.767
NP,rtree64_bl0.3.tree,1,PMB+F+I,42374.030,145,85038.059,85158.343,85648.596
NP,rtree64_bl0.3.tree,1,PMB+F+G4,41977.160,145,84244.319,84364.603,84854.856
NP,rtree64_bl0.3.tree,1,PMB+F+I+G4,41977.159,146,84246.318,84368.609,84861.066
NP,rtree64_bl0.3.tree,1,HIVb,41727.857,125,83705.713,83790.391,84232.038
NP,rtree64_bl0.3.tree,1,HIVb+I,41709.996,126,83671.992,83758.257,84202.528
NP,rtree64_bl0.3.tree,1,HIVb+G4,41167.671,126,82587.342,82673.606,83117.877
NP,rtree64_bl0.3.tree,1,HIVb+I+G4,41164.759,127,82583.518,82671.389,83118.265
NP,rtree64_bl0.3.tree,1,HIVb+F,41665.021,144,83618.041,83736.341,84224.367
NP,rtree64_bl0.3.tree,1,HIVb+F+I,41648.426,145,83586.852,83707.136,84197.389
NP,rtree64_bl0.3.tree,1,HIVb+F+G4,41085.843,145,82461.686,82581.970,83072.223
NP,rtree64_bl0.3.tree,1,HIVb+F+I+G4,41083.794,146,82459.589,82581.879,83074.336
NP,rtree64_bl0.3.tree,1,HIVw,43169.762,125,86589.525,86674.202,87115.850
NP,rtree64_bl0.3.tree,1,HIVw+I,43147.080,126,86546.160,86632.424,87076.696
NP,rtree64_bl0.3.tree,1,HIVw+G4,42481.439,126,85214.879,85301.143,85745.414
NP,rtree64_bl0.3.tree,1,HIVw+I+G4,42477.874,127,85209.748,85297.619,85744.495
NP,rtree64_bl0.3.tree,1,HIVw+F,42476.587,144,85241.174,85359.474,85847.500
NP,rtree64_bl0.3.tree,1,HIVw+F+I,42452.949,145,85195.898,85316.182,85806.435
NP,rtree64_bl0.3.tree,1,HIVw+F+G4,41865.077,145,84020.154,84140.438,84630.691
NP,rtree64_bl0.3.tree,1,HIVw+F+I+G4,41861.297,146,84014.594,84136.884,84629.341
NP,rtree64_bl0.3.tree,1,JTTDCMut,41404.299,125,83058.598,83143.275,83584.923
NP,rtree64_bl0.3.tree,1,JTTDCMut+I,41388.807,126,83029.613,83115.878,83560.149
NP,rtree64_bl0.3.tree,1,JTTDCMut+G4,40938.056,126,82128.111,82214.376,82658.647
NP,rtree64_bl0.3.tree,1,JTTDCMut+I+G4,40935.894,127,82125.788,82213.659,82660.535
NP,rtree64_bl0.3.tree,1,JTTDCMut+F,41276.269,144,82840.539,82958.839,83446.865
NP,rtree64_bl0.3.tree,1,JTTDCMut+F+I,41261.648,145,82813.296,82933.580,83423.833
NP,rtree64_bl0.3.tree,1,JTTDCMut+F+G4,40816.429,145,81922.858,82043.142,82533.395
NP,rtree64_bl0.3.tree,1,JTTDCMut+F+I+G4,40814.454,146,81920.907,82043.198,82535.655
NP,rtree64_bl0.3.tree,1,FLU,43129.977,125,86509.953,86594.631,87036.278
NP,rtree64_bl0.3.tree,1,FLU+I,43112.860,126,86477.719,86563.983,87008.255
NP,rtree64_bl0.3.tree,1,FLU+G4,42494.087,126,85240.174,85326.438,85770.709
NP,rtree64_bl0.3.tree,1,FLU+I+G4,42491.014,127,85236.027,85323.898,85770.774
NP,rtree64_bl0.3.tree,1,FLU+F,42630.965,144,85549.931,85668.231,86156.257
NP,rtree64_bl0.3.tree,1,FLU+F+I,42619.060,145,85528.121,85648.405,86138.658
NP,rtree64_bl0.3.tree,1,FLU+F+G4,42010.525,145,84311.051,84431.335,84921.588
NP,rtree64_bl0.3.tree,1,FLU+F+I+G4,42009.242,146,84310.484,84432.775,84925.232
NP,rtree64_bl0.3.tree,1,Blosum62,43024.056,125,86298.113,86382.790,86824.438
NP,rtree64_bl0.3.tree,1,Blosum62+I,43012.610,126,86277.220,86363.485,86807.756
NP,rtree64_bl0.3.tree,1,Blosum62+G4,42588.698,126,85429.396,85515.660,85959.932
NP,rtree64_bl0.3.tree,1,Blosum62+I+G4,42587.460,127,85428.919,85516.790,85963.666
NP,rtree64_bl0.3.tree,1,Blosum62+F,42717.178,144,85722.355,85840.655,86328.682
NP,rtree64_bl0.3.tree,1,Blosum62+F+I,42707.885,145,85705.769,85826.054,86316.306
NP,rtree64_bl0.3.tree,1,Blosum62+F+G4,42279.211,145,84848.421,84968.705,85458.958
NP,rtree64_bl0.3.tree,1,Blosum62+F+I+G4,42278.669,146,84849.338,84971.629,85464.086
NP,rtree64_bl0.3.tree,1,mtMet,44360.873,125,88971.746,89056.423,89498.071
NP,rtree64_bl0.3.tree,1,mtMet+I,44360.681,126,88973.362,89059.626,89503.898
NP,rtree64_bl0.3.tree,1,mtMet+G4,43613.021,126,87478.042,87564.307,88008.578
NP,rtree64_bl0.3.tree,1,mtMet+I+G4,43613.027,127,87480.055,87567.925,88014.801
NP,rtree64_bl0.3.tree,1,mtMet+F,42723.845,144,85735.689,85853.990,86342.016
NP,rtree64_bl0.3.tree,1,mtMet+F+I,42722.210,145,85734.420,85854.704,86344.957
NP,rtree64_bl0.3.tree,1,mtMet+F+G4,42056.100,145,84402.200,84522.484,85012.737
NP,rtree64_bl0.3.tree,1,mtMet+F+I+G4,42056.098,146,84404.196,84526.486,85018.943
NP,rtree64_bl0.3.tree,1,mtVer,44697.858,125,89645.716,89730.393,90172.041
NP,rtree64_bl0.3.tree,1,mtVer+I,44696.149,126,89644.298,89730.563,90174.834
NP,rtree64_bl0.3.tree,1,mtVer+G4,43845.563,126,87943.127,88029.391,88473.662
NP,rtree64_bl0.3.tree,1,mtVer+I+G4,43845.558,127,87945.117,88032.987,88479.863
NP,rtree64_bl0.3.tree,1,mtVer+F,42805.012,144,85898.024,86016.324,86504.350
NP,rtree64_bl0.3.tree,1,mtVer+F+I,42800.839,145,85891.678,86011.963,86502.215
NP,rtree64_bl0.3.tree,1,mtVer+F+G4,42171.308,145,84632.615,84752.899,85243.152
NP,rtree64_bl0.3.tree,1,mtVer+F+I+G4,42171.302,146,84634.605,84756.896,85249.353
NP,rtree64_bl0.3.tree,1,mtInv,44518.479,125,89286.957,89371.634,89813.282
NP,rtree64_bl0.3.tree,1,mtInv+I,44518.211,126,89288.422,89374.686,89818.957
NP,rtree64_bl0.3.tree,1,mtInv+G4,43868.615,126,87989.230,88075.494,88519.766
NP,rtree64_bl0.3.tree,1,mtInv+I+G4,43868.613,127,87991.227,88079.097,88525.973
NP,rtree64_bl0.3.tree,1,mtInv+F,42555.135,144,85398.270,85516.570,86004.596
NP,rtree64_bl0.3.tree,1,mtInv+F+I,42553.322,145,85396.644,85516.928,86007.181
NP,rtree64_bl0.3.tree,1,mtInv+F+G4,41956.147,145,84202.294,84322.578,84812.831
NP,rtree64_bl0.3.tree,1,mtInv+F+I+G4,41956.146,146,84204.292,84326.583,84819.040
NP,rtree64_bl0.3.tree,2,Dayhoff,43378.907,125,87007.815,87092.492,87534.140
NP,rtree64_bl0.3.tree,2,Dayhoff+G4,42759.889,126,85771.777,85858.041,86302.313
NP,rtree64_bl0.3.tree,2,Dayhoff+F,42842.930,144,85973.860,86092.160,86580.186
NP,rtree64_bl0.3.tree,2,Dayhoff+F+G4,42263.963,145,84817.926,84938.210,85428.463
NP,rtree64_bl0.3.tree,2,mtMAM,47294.314,125,94838.629,94923.306,95364.954
NP,rtree64_bl0.3.tree,2,mtMAM+G4,45968.935,126,92189.870,92276.134,92720.406
NP,rtree64_bl0.3.tree,2,mtMAM+F,45213.054,144,90714.109,90832.409,91320.435
NP,rtree64_bl0.3.tree,2,mtMAM+F+G4,44202.545,145,88695.089,88815.373,89305.626
NP,rtree64_bl0.3.tree,2,JTT,41808.653,125,83867.306,83951.984,84393.631
NP,rtree64_bl0.3.tree,2,JTT+G4,41329.041,126,82910.082,82996.346,83440.617
NP,rtree64_bl0.3.tree,2,JTT+F,41613.282,144,83514.564,83632.864,84120.890
NP,rtree64_bl0.3.tree,2,JTT+F+G4,41150.625,145,82591.249,82711.533,83201.786
NP,rtree64_bl0.3.tree,2,WAG,42506.137,125,85262.274,85346.951,85788.599
NP,rtree64_bl0.3.tree,2,WAG+G4,42040.764,126,84333.527,84419.791,84864.063
NP,rtree64_bl0.3.tree,2,WAG+F,42107.171,144,84502.342,84620.642,85108.668
NP,rtree64_bl0.3.tree,2,WAG+F+G4,41664.225,145,83618.450,83738.734,84228.987
NP,rtree64_bl0.3.tree,2,cpREV,42845.700,125,85941.400,86026.077,86467.725
NP,rtree64_bl0.3.tree,2,cpREV+G4,42335.884,126,84923.769,85010.033,85454.304
NP,rtree64_bl0.3.tree,2,cpREV+F,42543.401,144,85374.801,85493.102,85981.128
NP,rtree64_bl0.3.tree,2,cpREV+F+G4,42032.919,145,84355.838,84476.123,84966.375
NP,rtree64_bl0.3.tree,2,mtREV,45489.555,125,91229.109,91313.787,91755.434
NP,rtree64_bl0.3.tree,2,mtREV+G4,44654.555,126,89561.109,89647.374,90091.645
NP,rtree64_bl0.3.tree,2,mtREV+F,43709.101,144,87706.202,87824.502,88312.529
NP,rtree64_bl0.3.tree,2,mtREV+F+G4,42999.470,145,86288.940,86409.224,86899.477
NP,rtree64_bl0.3.tree,2,rtREV,44291.651,125,88833.302,88917.979,89359.627
NP,rtree64_bl0.3.tree,2,rtREV+G4,43750.531,126,87753.062,87839.326,88283.597
NP,rtree64_bl0.3.tree,2,rtREV+F,43801.154,144,87890.307,88008.608,88496.634
NP,rtree64_bl0.3.tree,2,rtREV+F+G4,43248.058,145,86786.116,86906.400,87396.653
NP,rtree64_bl0.3.tree,2,mtART,48707.733,125,97665.465,97750.143,98191.790
NP,rtree64_bl0.3.tree,2,mtART+G4,47266.208,126,94784.415,94870.679,95314.951
NP,rtree64_bl0.3.tree,2,mtART+F,46900.601,144,94089.201,94207.501,94695.528
NP,rtree64_bl0.3.tree,2,mtART+F+G4,45641.995,145,91573.989,91694.273,92184.526
NP,rtree64_bl0.3.tree,2,mtZOA,46036.431,125,92322.863,92407.540,92849.188
NP,rtree64_bl0.3.tree,2,mtZOA+G4,45038.025,126,90328.049,90414.314,90858.585
NP,rtree64_bl0.3.tree,2,mtZOA+F,44904.168,144,90096.337,90214.637,90702.663
NP,rtree64_bl0.3.tree,2,mtZOA+F+G4,44048.134,145,88386.269,88506.553,88996.806
NP,rtree64_bl0.3.tree,2,VT,42539.767,125,85329.535,85414.212,85855.860
NP,rtree64_bl0.3.tree,2,VT+G4,42116.049,126,84484.098,84570.362,85014.634
NP,rtree64_bl0.3.tree,2,VT+F,42179.564,144,84647.128,84765.428,85253.454
NP,rtree64_bl0.3.tree,2,VT+F+G4,41767.152,145,83824.303,83944.587,84434.840
NP,rtree64_bl0.3.tree,2,LG,43488.630,125,87227.260,87311.937,87753.585
NP,rtree64_bl0.3.tree,2,LG+G4,42989.259,126,86230.518,86316.782,86761.054
NP,rtree64_bl0.3.tree,2,LG+F,43122.233,144,86532.467,86650.767,87138.793
NP,rtree64_bl0.3.tree,2,LG+F+G4,42606.312,145,85502.624,85622.908,86113.161
NP,rtree64_bl0.3.tree,2,DCMut,43372.841,125,86995.683,87080.360,87522.008
NP,rtree64_bl0.3.tree,2,DCMut+G4,42756.034,126,85764.068,85850.332,86294.604
NP,rtree64_bl0.3.tree,2,DCMut+F,42836.657,144,85961.313,86079.613,86567.639
NP,rtree64_bl0.3.tree,2,DCMut+F+G4,42259.785,145,84809.569,84929.854,85420.106
NP,rtree64_bl0.3.tree,2,PMB,43037.818,125,86325.636,86410.313,86851.961
NP,rtree64_bl0.3.tree,2,PMB+G4,42596.129,126,85444.258,85530.523,85974.794
NP,rtree64_bl0.3.tree,2,PMB+F,42860.634,144,86009.269,86127.569,86615.595
NP,rtree64_bl0.3.tree,2,PMB+F+G4,42424.550,145,85139.100,85259.384,85749.637
NP,rtree64_bl0.3.tree,2,HIVb,42257.415,125,84764.830,84849.507,85291.155
NP,rtree64_bl0.3.tree,2,HIVb+G4,41615.073,126,83482.147,83568.411,84012.683
NP,rtree64_bl0.3.tree,2,HIVb+F,42052.847,144,84393.695,84511.995,85000.021
NP,rtree64_bl0.3.tree,2,HIVb+F+G4,41404.838,145,83099.675,83219.959,83710.212
NP,rtree64_bl0.3.tree,2,HIVw,43708.730,125,87667.460,87752.137,88193.785
NP,rtree64_bl0.3.tree,2,HIVw+G4,42965.194,126,86182.388,86268.652,86712.924
NP,rtree64_bl0.3.tree,2,HIVw+F,42835.117,144,85958.234,86076.534,86564.561
NP,rtree64_bl0.3.tree,2,HIVw+F+G4,42180.448,145,84650.896,84771.180,85261.433
NP,rtree64_bl0.3.tree,2,JTTDCMut,41851.733,125,83953.467,84038.144,84479.792
NP,rtree64_bl0.3.tree,2,JTTDCMut+G4,41368.671,126,82989.341,83075.605,83519.877
NP,rtree64_bl0.3.tree,2,JTTDCMut+F,41636.469,144,83560.939,83679.239,84167.265
NP,rtree64_bl0.3.tree,2,JTTDCMut+F+G4,41172.904,145,82635.807,82756.091,83246.344
NP,rtree64_bl0.3.tree,2,FLU,43666.830,125,87583.659,87668.337,88109.984
NP,rtree64_bl0.3.tree,2,FLU+G4,42966.555,126,86185.111,86271.375,86715.647
NP,rtree64_bl0.3.tree,2,FLU+F,43086.012,144,86460.023,86578.324,87066.350
NP,rtree64_bl0.3.tree,2,FLU+F+G4,42408.334,145,85106.668,85226.952,85717.205
NP,rtree64_bl0.3.tree,2,Blosum62,43488.234,125,87226.469,87311.146,87752.794
NP,rtree64_bl0.3.tree,2,Blosum62+G4,43027.398,126,86306.796,86393.060,86837.331
NP,rtree64_bl0.3.tree,2,Blosum62+F,43168.903,144,86625.806,86744.107,87232.133
NP,rtree64_bl0.3.tree,2,Blosum62+F+G4,42708.998,145,85707.997,85828.281,86318.534
NP,rtree64_bl0.3.tree,2,mtMet,44691.257,125,89632.514,89717.192,90158.839
NP,rtree64_bl0.3.tree,2,mtMet+G4,43948.566,126,88149.132,88235.396,88679.668
NP,rtree64_bl0.3.tree,2,mtMet+F,43072.690,144,86433.381,86551.681,87039.707
NP,rtree64_bl0.3.tree,2,mtMet+F+G4,42434.777,145,85159.555,85279.839,85770.092
NP,rtree64_bl0.3.tree,2,mtVer,44992.100,125,90234.201,90318.878,90760.526
NP,rtree64_bl0.3.tree,2,mtVer+G4,44147.538,126,88547.075,88633.339,89077.611
NP,rtree64_bl0.3.tree,2,mtVer+F,43212.558,144,86713.116,86831.416,87319.442
NP,rtree64_bl0.3.tree,2,mtVer+F+G4,42588.736,145,85467.472,85587.756,86078.009
NP,rtree64_bl0.3.tree,2,mtInv,44884.755,125,90019.510,90104.188,90545.835
NP,rtree64_bl0.3.tree,2,mtInv+G4,44236.014,126,88724.028,88810.292,89254.564
NP,rtree64_bl0.3.tree,2,mtInv+F,42942.916,144,86173.833,86292.133,86780.159
NP,rtree64_bl0.3.tree,2,mtInv+F+G4,42361.956,145,85013.913,85134.197,85624.450
NP,rtree64_bl0.3.tree,3,Dayhoff,42549.391,125,85348.782,85433.459,85875.107
NP,rtree64_bl0.3.tree,3,Dayhoff+I,42514.809,126,85281.619,85367.883,85812.154
NP,rtree64_bl0.3.tree,3,Dayhoff+G4,41884.206,126,84020.412,84106.676,84550.947
NP,rtree64_bl0.3.tree,3,Dayhoff+I+G4,41877.362,127,84008.724,84096.594,84543.470
NP,rtree64_bl0.3.tree,3,Dayhoff+F,42160.603,144,84609.206,84727.506,85215.533
NP,rtree64_bl0.3.tree,3,Dayhoff+F+I,42131.460,145,84552.921,84673.205,85163.458
NP,rtree64_bl0.3.tree,3,Dayhoff+F+G4,41512.310,145,83314.620,83434.904,83925.157
NP,rtree64_bl0.3.tree,3,Dayhoff+F+I+G4,41506.637,146,83305.274,83427.565,83920.022
NP,rtree64_bl0.3.tree,3,mtMAM,46625.863,125,93501.726,93586.404,94028.051
NP,rtree64_bl0.3.tree,3,mtMAM+I,46610.212,126,93472.424,93558.688,94002.959
NP,rtree64_bl0.3.tree,3,mtMAM+G4,45193.436,126,90638.871,90725.135,91169.407
NP,rtree64_bl0.3.tree,3,mtMAM+I+G4,45192.199,127,90638.398,90726.269,91173.145
NP,rtree64_bl0.3.tree,3,mtMAM+F,44454.866,144,89197.732,89316.032,89804.058
NP,rtree64_bl0.3.tree,3,mtMAM+F+I,44433.227,145,89156.454,89276.738,89766.991
NP,rtree64_bl0.3.tree,3,mtMAM+F+G4,43335.424,145,86960.848,87081.132,87571.385
NP,rtree64_bl0.3.tree,3,mtMAM+F+I+G4,43332.259,146,86956.518,87078.809,87571.266
NP,rtree64_bl0.3.tree,3,JTT,40987.610,125,82225.220,82309.897,82751.545
NP,rtree64_bl0.3.tree,3,JTT+I,40952.178,126,82156.355,82242.620,82686.891
NP,rtree64_bl0.3.tree,3,JTT+G4,40470.608,126,81193.215,81279.479,81723.751
NP,rtree64_bl0.3.tree,3,JTT+I+G4,40462.790,127,81179.580,81267.450,81714.326
NP,rtree64_bl0.3.tree,3,JTT+F,40909.778,144,82107.555,82225.856,82713.882
NP,rtree64_bl0.3.tree,3,JTT+F+I,40877.650,145,82045.300,82165.584,82655.837
NP,rtree64_bl0.3.tree,3,JTT+F+G4,40404.813,145,81099.626,81219.910,81710.163
NP,rtree64_bl0.3.tree,3,JTT+F+I+G4,40397.689,146,81087.377,81209.668,81702.125
NP,rtree64_bl0.3.tree,3,WAG,41687.228,125,83624.457,83709.134,84150.782
NP,rtree64_bl0.3.tree,3,WAG+I,41654.026,126,83560.051,83646.316,84090.587
NP,rtree64_bl0.3.tree,3,WAG+G4,41184.094,126,82620.187,82706.451,83150.723
NP,rtree64_bl0.3.tree,3,WAG+I+G4,41177.041,127,82608.081,82695.952,83142.828
NP,rtree64_bl0.3.tree,3,WAG+F,41368.976,144,83025.951,83144.252,83632.278
NP,rtree64_bl0.3.tree,3,WAG+F+I,41339.659,145,82969.318,83089.603,83579.855
NP,rtree64_bl0.3.tree,3,WAG+F+G4,40882.111,145,82054.222,82174.506,82664.759
NP,rtree64_bl0.3.tree,3,WAG+F+I+G4,40875.942,146,82043.884,82166.175,82658.632
