name,tree,rep,model,logl,k,AIC,AICc,BIC,rf,treelength
LAC,andersen,20,m3,-12741.8439,368,26219.6878,297803.6878,27532.8386,132,8.061890750000003
LAC,andersen,20,m2,-12645.8776,350,25991.7552,271691.7552,27240.6757,124,7.972464099600003
LAC,andersen,20,m1,-12286.1720,351,25274.3441,272378.3441,26526.8330,128,8.264726085000003
LAC,andersen,20,GTR20,-11971.2066,557,25056.4131,646668.4131,27043.9810,122,8.060680921600003
LAC,andersen,20,poisson,-13655.5962,349,28009.1924,272309.1924,29254.5446,120,7.841270681700001
LAC,opisthokonta,20,m5,-28754.2142,137,57782.4283,58087.3638,58271.2915,16,33.51894984779999
LAC,opisthokonta,20,m4,-26188.9358,137,52651.8716,52956.8071,53140.7348,16,24.1108921518
LAC,opisthokonta,20,m2,-25149.4506,157,50612.9011,51089.9396,51173.1312,14,30.88172192849999
LAC,opisthokonta,20,m3,-25666.6494,157,51647.2988,52124.3373,52207.5289,14,38.64366150149999
LAC,opisthokonta,20,GTR20,-24184.6035,345,49059.2070,287799.2070,50290.2858,8,24.0944035187
LAC,opisthokonta,20,m1,-24516.7481,158,49349.4961,49837.3020,49913.2946,8,24.3856962169
LAC,opisthokonta,20,poisson,-27766.4930,137,55806.9859,56111.9214,56295.8491,18,22.388118322499984
LAC,prum,20,GTR20,-11432.0351,605,24074.0702,757334.0702,26232.9186,136,6.480946967300009
LAC,prum,20,m1,-11852.8226,418,24541.6453,374825.6453,26033.2133,131,7.3551331623000085
LAC,prum,20,m2,-12177.0812,418,25190.1625,375474.1625,26681.7305,146,8.098855186700009
LAC,prum,20,m3,-12433.3781,399,25664.7561,344864.7561,27088.5256,142,6.742289222100001
LAC,prum,20,m5,-14199.4568,397,29192.9136,345204.9136,30609.5464,150,7.672130725300002
LAC,prum,20,m4,-12595.2027,416,26022.4053,372966.4053,27506.8366,140,6.729564109900006
LAC,prum,20,poisson,-13262.3082,397,27318.6165,343330.6165,28735.2492,142,6.4572450392000045
LAC,ruhfel,20,GTR20,-36504.3621,881,74770.7242,1628854.7242,77914.4357,188,29.353812421000047
LAC,ruhfel,20,m5,-44097.3838,673,89540.7677,996744.7677,91942.2636,190,38.41630972349987
LAC,ruhfel,20,m4,-39733.3277,693,80852.6555,1042736.6555,83325.5182,184,30.899012343300004
LAC,ruhfel,20,poisson,-41906.4907,673,85158.9815,992362.9815,87560.4773,180,27.899655865500012
LAC,ruhfel,20,m1,-37272.0126,675,75894.0253,988494.0253,78302.6578,178,23.928492904900025
LAC,ruhfel,20,m2,-38266.0274,674,77880.0549,987780.0549,80285.1191,184,27.81615711049999
LAC,ruhfel,20,m3,-39045.0855,673,79436.1711,986640.1711,81837.6669,180,28.529789627800024
LAC,salichos,20,m1,-9040.1122,64,18208.2245,18250.4580,18436.5985,14,11.169223165600004
LAC,salichos,20,m3,-9403.0342,43,18892.0683,18909.4261,19045.5071,14,8.802640897100002
LAC,salichos,20,m2,-9211.1519,63,18548.3037,18589.0310,18773.1094,16,9.893727875999998
LAC,salichos,20,m4,-9612.4048,43,19310.8095,19328.1673,19464.2484,12,9.160142350399997
LAC,salichos,20,m5,-10583.6805,43,21253.3610,21270.7188,21406.7998,10,14.286294595199996
LAC,salichos,20,poisson,-10164.3000,43,20414.5999,20431.9577,20568.0388,14,8.371564171800001
LAC,salichos,20,GTR20,-8929.6145,251,18361.2291,31011.6291,19256.8835,14,9.1367330076
LAC,rayfinned,20,GTR20,-21024.9422,813,43675.8845,1367239.8845,46576.9485,146,13.068315041299998
LAC,rayfinned,20,poisson,-24316.0931,605,49842.1862,783102.1862,52001.0346,144,12.944895070999989
LAC,rayfinned,20,m1,-21689.9481,607,44593.8962,782705.8962,46759.8813,134,14.125956445299975
LAC,rayfinned,20,m3,-22590.6107,626,46433.2214,831437.2214,48667.0051,128,14.793137148399962
LAC,rayfinned,20,m2,-22261.1930,624,45770.3860,825770.3860,47997.0330,148,13.24837054259997
LAC,rayfinned,20,m4,-22971.5168,624,47191.0336,827191.0336,49417.6806,136,13.086371249699972
LAC,rayfinned,20,m5,-25407.7853,605,52025.5705,785285.5705,54184.4190,150,16.203347770099942
LAC,spiralia,20,poisson,-17385.4346,203,35176.8691,36604.8691,35901.2431,26,10.406341767600003
LAC,spiralia,20,m1,-15444.9932,205,31299.9865,32808.2008,32031.4971,28,10.993828381200004
LAC,spiralia,20,m2,-15863.3985,205,32136.7970,33645.0113,32868.3076,28,14.641576597399988
LAC,spiralia,20,m3,-16101.3204,223,32648.6408,35277.6935,33444.3817,24,13.228804616899998
LAC,spiralia,20,m5,-18455.1105,203,37316.2211,38744.2211,38040.5950,32,12.990775926799989
LAC,spiralia,20,m4,-16485.0475,203,33376.0950,34804.0950,34100.4689,32,10.40542023989999
LAC,spiralia,20,GTR20,-14879.9467,411,30581.8933,369245.8933,32048.4829,26,10.608035477400001
NP,dosreis,1,poisson,-66142.8995,545,133375.7991,728515.7991,135670.5761,36,20.24592576240002
NP,dosreis,1,m4,-64514.7831,545,130119.5661,725259.5661,132414.3432,34,21.163253742800027
NP,dosreis,1,m5,-72918.7553,546,146929.5107,744253.5107,149228.4983,50,27.931778934200032
NP,dosreis,1,m1,-60123.1347,565,121376.2694,760956.2694,123755.2585,36,22.274089484000033
NP,dosreis,1,m3,-63422.8365,546,127937.6730,725261.6730,130236.6606,34,20.856441295400032
NP,dosreis,1,GTR20,-57642.8697,753,116791.7394,1252315.7394,119962.3213,26,20.580540397700002
NP,dosreis,1,m2,-61735.9677,565,124601.9354,764181.9354,126980.9244,32,25.10299638410002
NP,andersen,1,m4,-28436.1385,351,57574.2770,59266.7701,59052.1976,76,9.5503612637
NP,andersen,1,m5,-31410.3320,351,63522.6640,65215.1571,65000.5846,86,13.323905702399998
NP,andersen,1,m3,-27895.0252,352,56494.0504,58207.9263,57976.1817,78,9.873135149299996
NP,andersen,1,m2,-27448.5092,353,55603.0183,57338.6017,57089.3602,80,10.0199116075
NP,andersen,1,m1,-26823.2097,353,54352.4195,56088.0028,55838.7613,72,9.4553061293
NP,andersen,1,GTR20,-25528.2541,559,52174.5082,678254.5082,54528.2337,74,9.321054931399994
NP,andersen,1,poisson,-29044.8318,351,58791.6635,60484.1567,60269.5842,74,8.955630826500002
NP,opisthokonta,1,poisson,-56105.3696,137,112484.7393,112589.7726,113061.5915,6,24.632893945100015
NP,opisthokonta,1,GTR20,-50031.1971,345,100752.3942,102323.0521,102205.0512,4,26.378741418100006
NP,opisthokonta,1,m3,-54121.9010,156,108555.8021,108699.4502,109212.6557,8,29.612490574900004
NP,opisthokonta,1,m2,-52692.8668,137,105659.7337,105764.7670,106236.5859,4,25.803698678499995
NP,opisthokonta,1,m1,-51398.7333,157,103111.4666,103257.3843,103772.5309,6,29.090866718600008
NP,opisthokonta,1,m4,-54519.1411,137,109312.2823,109417.3156,109889.1345,4,27.127042016299995
NP,opisthokonta,1,m5,-60751.5348,137,121777.0696,121882.1030,122353.9218,6,43.35899639020003
NP,prum,1,GTR20,-25651.4494,605,52512.8988,785772.8988,55060.3119,86,7.7726650748999955
NP,prum,1,m4,-28824.7327,397,58443.4653,61603.5853,60115.0735,87,7.763703905500009
NP,prum,1,m5,-32264.7021,397,65323.4041,68483.5241,66995.0124,89,9.990727129400007
NP,prum,1,m3,-28315.0212,417,57464.0425,61821.6925,59219.8627,98,8.9214543262
NP,prum,1,m2,-27599.7878,418,56035.5755,60469.5502,57795.6064,97,10.418321447600004
NP,prum,1,poisson,-29324.9530,397,59443.9060,62604.0260,61115.5142,91,7.763443984600007
NP,prum,1,m1,-26974.1062,399,54746.2125,58003.3553,56426.2419,93,8.4248359664
NP,ruhfel,1,m5,-98567.6269,693,198521.2538,1160405.2538,201439.1996,140,52.361944589099956
NP,ruhfel,1,m4,-87994.9251,694,177377.8503,1142037.8503,180300.0067,128,53.42038277839996
NP,ruhfel,1,m2,-85017.6593,713,171461.3186,1189625.3186,174463.4764,122,43.4757729012999
NP,ruhfel,1,m3,-86815.0520,712,175054.1039,1190366.1039,178052.0512,126,38.006827871399956
NP,ruhfel,1,m1,-82616.0782,713,166658.1564,1184822.1564,169660.3143,118,35.19743356709995
NP,ruhfel,1,poisson,-89923.4939,693,181232.9877,1143116.9877,184150.9336,126,32.94363092289995
NP,ruhfel,1,GTR20,-79167.6917,901,160137.3834,1785541.3834,163931.1340,120,34.84041644729994
NP,salichos,1,m2,-19660.2567,45,39410.5134,39419.6727,39599.9904,6,10.9256228633
NP,salichos,1,m3,-19916.4161,63,39958.8322,39977.4129,40224.1000,6,11.410670626800002
NP,salichos,1,m1,-19306.8121,63,38739.6243,38758.2049,39004.8921,6,11.8666645833
NP,salichos,1,m5,-22046.1224,43,44178.2447,44186.5795,44359.3005,8,19.154407917099995
NP,salichos,1,m4,-20376.4068,44,40840.8137,40849.5554,41026.0801,6,13.4059477955
NP,salichos,1,poisson,-20567.5140,43,41221.0279,41229.3627,41402.0837,8,9.458141905200002
NP,salichos,1,GTR20,-18665.9498,251,37833.8997,38348.1436,38890.7603,4,10.386242711
NP,rayfinned,1,GTR20,-46110.3802,815,93850.7604,1423930.7604,97282.3994,82,15.354598826200002
NP,rayfinned,1,poisson,-52809.0185,607,106832.0369,844944.0369,109387.8712,82,15.173705590999983
NP,rayfinned,1,m1,-48190.5945,608,97597.1890,838141.1890,100157.2339,86,17.014254141899986
NP,rayfinned,1,m3,-50271.7877,626,101795.5754,886799.5754,104431.4111,84,15.400717962799996
NP,rayfinned,1,m2,-49422.2878,608,100060.5756,840604.5756,102620.6205,90,17.643602137699993
NP,rayfinned,1,m4,-51072.6010,607,103359.2021,841471.2021,105915.0363,86,15.739609217399995
NP,rayfinned,1,m5,-57671.8355,607,116557.6710,854669.6710,119113.5052,88,20.324162346900014
NP,spiralia,1,m2,-34273.9646,203,68953.9291,69235.6434,69808.6810,4,11.999615357900005
NP,spiralia,1,m3,-35046.1787,204,70500.3574,70785.8182,71359.3198,6,14.263766811800005
NP,spiralia,1,poisson,-36602.1459,203,73610.2919,73892.0062,74465.0437,2,11.9762642954
NP,spiralia,1,m1,-33410.2257,205,67230.4513,67519.6979,68093.6244,6,13.535876973400008
NP,spiralia,1,m5,-40335.0436,203,81076.0872,81357.8015,81930.8390,14,16.965022134799998
NP,spiralia,1,m4,-35437.0853,223,71320.1706,71684.7837,72259.1344,6,12.311941808899999
NP,spiralia,1,GTR20,-31891.2558,411,64604.5116,68542.4651,66335.0682,2,12.2190180386
NP,dosreis,2,m2,-62335.2017,565,125800.4034,765380.4034,128179.3924,24,26.9294487907
NP,dosreis,2,m3,-63274.8697,546,127641.7393,724965.7393,129940.7270,24,20.644204621399993
NP,dosreis,2,m1,-60488.2342,546,122068.4685,719392.4685,124367.4561,24,21.110614279500002
NP,dosreis,2,m5,-72861.7614,546,146815.5228,744139.5228,149114.5104,34,27.37184888130003
NP,dosreis,2,m4,-64640.4430,545,130370.8859,725510.8859,132665.6630,24,20.445315808500037
NP,dosreis,2,GTR20,-57761.3485,753,117028.6971,1252552.6971,120199.2789,24,20.63548110830003
NP,dosreis,2,poisson,-66203.6497,545,133497.2995,728637.2995,135792.0765,26,20.28010178090001
NP,andersen,2,poisson,-28669.7612,353,58045.5224,59781.1057,59531.8642,80,8.863154789499996
NP,andersen,2,m1,-26569.7594,355,53849.5188,55629.5188,55344.2818,88,9.99453234429999
NP,andersen,2,m2,-27249.1683,354,55206.3366,56963.9590,56696.8890,88,9.0533042468
NP,andersen,2,m3,-27602.7972,373,55951.5944,58201.6266,57522.1482,92,9.127316003999997
NP,andersen,2,m5,-31574.3832,353,63854.7665,65590.3498,65341.1083,86,13.130452688499991
NP,andersen,2,m4,-28190.5001,355,57091.0002,58871.0002,58585.7632,90,13.438287313400004
NP,andersen,2,GTR20,-25179.3251,561,51480.6502,682044.6502,53842.7968,80,9.296186060900002
NP,opisthokonta,2,m5,-60903.8610,138,122083.7219,122190.5854,122664.7847,8,45.415017606599996
NP,opisthokonta,2,m4,-54863.1043,139,110004.2086,110112.9237,110589.4821,4,44.879700903099994
NP,opisthokonta,2,m1,-51542.4707,157,103398.9413,103544.8590,104060.0055,2,29.356991751999995
NP,opisthokonta,2,m2,-52689.3901,157,105692.7801,105838.6978,106353.8443,4,34.53879475710001
NP,opisthokonta,2,m3,-54068.4434,138,108412.8869,108519.7504,108993.9497,0,33.94149536109999
NP,opisthokonta,2,poisson,-56009.0806,137,112292.1612,112397.1945,112869.0134,6,24.860649127199995
NP,opisthokonta,2,GTR20,-50027.9705,345,100745.9411,102316.5990,102198.5981,0,26.816947762500007
NP,prum,2,poisson,-29908.6675,397,60611.3350,63771.4550,62282.9432,78,7.9523917670999955
NP,prum,2,m1,-27429.2670,417,55692.5341,60050.1841,57448.3543,82,9.881175615800004
NP,prum,2,m2,-28233.9293,417,57301.8586,61659.5086,59057.6788,84,10.491904690100007
NP,prum,2,m3,-28782.1722,417,58398.3444,62755.9944,60154.1646,74,8.190475609699993
NP,prum,2,m5,-32961.6087,397,66717.2174,69877.3374,68388.8256,80,10.728667821399984
NP,prum,2,m4,-29175.7614,398,59147.5227,62355.6440,60823.3416,82,9.368137334699995
NP,prum,2,GTR20,-26237.8949,605,53685.7897,786945.7897,56233.2028,80,7.985093279500002
NP,ruhfel,2,poisson,-88431.9000,695,178253.8000,1145693.8000,181180.1671,114,31.981612663900048
NP,ruhfel,2,m1,-81551.0806,697,164496.1613,1137508.1613,167430.9495,108,34.80949418229998
NP,ruhfel,2,m3,-85264.0328,715,171958.0655,1195838.0655,174968.6446,112,42.71648786309996
NP,ruhfel,2,m2,-84028.8257,715,169487.6515,1193367.6515,172498.2306,118,42.339950938599955
NP,ruhfel,2,m4,-86968.6142,697,175331.2284,1148343.2284,178266.0167,118,50.70492699119993
NP,ruhfel,2,GTR20,-78043.6552,903,157893.3104,1790517.3104,161695.4822,108,33.78254755289993
NP,ruhfel,2,m5,-97148.5144,696,195689.0288,1165913.0288,198619.6065,122,51.21303170309994
NP,salichos,2,m4,-20765.0968,44,41618.1937,41626.9354,41803.4601,4,14.445107757699999
NP,salichos,2,m5,-22806.1263,43,45698.2525,45706.5873,45879.3083,14,20.1099954902
NP,salichos,2,m1,-19779.5079,63,39685.0158,39703.5964,39950.2836,2,12.723274535199998
NP,salichos,2,poisson,-21137.9938,43,42361.9876,42370.3224,42543.0434,6,9.866448903599998
NP,salichos,2,m3,-20441.7709,63,41009.5419,41028.1225,41274.8097,4,12.464661672499995
NP,salichos,2,m2,-20187.1853,44,40462.3707,40471.1124,40647.6371,2,13.012357801799999
NP,salichos,2,GTR20,-19232.4834,251,38966.9668,39481.2107,40023.8275,2,10.854426543899997
NP,rayfinned,2,m5,-58343.6358,607,117901.2715,856013.2715,120457.1058,78,20.027662023999994
NP,rayfinned,2,m4,-51962.0195,608,105140.0389,845684.0389,107700.0838,66,22.82364248880003
NP,rayfinned,2,m2,-50234.1625,608,101684.3250,842228.3250,104244.3698,74,19.471994495200008
NP,rayfinned,2,GTR20,-46375.9500,815,94381.9000,1424461.9000,97813.5390,66,15.51724754619999
NP,rayfinned,2,m3,-51048.0084,627,103350.0169,890862.0169,105990.0631,66,17.055713300599997
NP,rayfinned,2,poisson,-53125.0229,607,107464.0458,845576.0458,110019.8800,82,15.381103869400006
NP,rayfinned,2,m1,-48630.6323,608,98477.2647,839021.2647,101037.3095,74,16.101595273399997
NP,spiralia,2,m4,-34288.7622,203,68983.5245,69265.2388,69838.2763,8,11.786438655299992
NP,spiralia,2,m5,-38575.4390,204,77558.8779,77844.3387,78417.8403,10,15.572083734100001
NP,spiralia,2,m1,-32105.3906,204,64618.7811,64904.2419,65477.7435,6,12.32312712659999
NP,spiralia,2,m3,-33695.6213,203,67797.2427,68078.9569,68651.9945,8,11.482437078600007
NP,spiralia,2,m2,-32982.5528,223,66411.1055,66775.7186,67350.0693,6,16.801362226899997
NP,spiralia,2,poisson,-35413.5789,203,71233.1578,71514.8721,72087.9096,10,11.445167087500007
NP,spiralia,2,GTR20,-30756.0550,411,62334.1101,66272.0636,64064.6667,6,11.647016204900003
NP,dosreis,3,GTR20,-60396.6774,753,122299.3549,1257823.3549,125469.9368,20,21.84122902440003
NP,dosreis,3,m4,-67417.8935,564,135963.7870,773283.7870,138338.5654,22,21.984143767499994
NP,dosreis,3,m5,-75784.1232,546,152660.2464,749984.2464,154959.2341,22,28.680794140799993
NP,dosreis,3,poisson,-69371.8273,545,139833.6545,734973.6545,142128.4316,20,21.501231093400026
NP,dosreis,3,m1,-63148.0272,546,127388.0544,724712.0544,129687.0421,16,22.591634485599997
NP,dosreis,3,m3,-66364.5861,546,133821.1723,731145.1723,136120.1599,22,23.160383494799976
NP,dosreis,3,m2,-65157.5145,546,131407.0291,728731.0291,133706.0167,20,33.57395016080001
NP,andersen,3,GTR20,-25014.1520,559,51146.3040,677226.3040,53500.0294,88,9.216905128299995
NP,andersen,3,m4,-27814.3451,352,56332.6902,58046.5660,57814.8214,92,9.478748057099994
NP,andersen,3,m5,-30869.5197,351,62441.0393,64133.5325,63918.9599,94,12.9669572102
NP,andersen,3,m3,-27281.4655,372,55306.9310,57527.0270,56873.2742,82,9.718689001999996
NP,andersen,3,m2,-26885.9855,371,54513.9710,56704.6376,56076.1036,90,9.1283324724
NP,andersen,3,m1,-26231.1254,352,53166.2507,54880.1266,54648.3820,90,9.309067849099993
NP,andersen,3,poisson,-28363.6758,351,57429.3517,59121.8448,58907.2723,80,8.838427208499994
NP,opisthokonta,3,GTR20,-49926.8425,345,100543.6851,102114.3429,101996.3421,2,26.307276144
NP,opisthokonta,3,m3,-53475.1609,156,107262.3218,107405.9699,107919.1754,4,26.282833271699992
NP,opisthokonta,3,m2,-52622.6882,157,105559.3764,105705.2940,106220.4406,2,32.6302300513
NP,opisthokonta,3,m1,-51230.7223,157,102775.4447,102921.3623,103436.5089,2,28.3819309494
NP,opisthokonta,3,m4,-54730.6892,138,109737.3784,109844.2419,110318.4412,10,43.46684331619999
NP,opisthokonta,3,m5,-60979.8093,137,122233.6185,122338.6519,122810.4707,14,43.460675062700005
NP,opisthokonta,3,poisson,-55892.6820,137,112059.3640,112164.3974,112636.2163,4,24.6258541238
NP,prum,3,poisson,-30553.9342,397,61901.8684,65061.9884,63573.4766,66,8.1935526013
NP,prum,3,m4,-29788.3543,399,60374.7085,63631.8514,62054.7380,74,8.8952017744
NP,prum,3,GTR20,-26790.0034,605,54790.0069,788050.0069,57337.4199,66,8.233360124
NP,prum,3,m5,-33547.2746,397,67888.5491,71048.6691,69560.1573,74,10.387174370400002
NP,prum,3,m3,-29259.6985,417,59353.3970,63711.0470,61109.2172,70,8.3653227186
NP,prum,3,m2,-28794.7271,417,58423.4542,62781.1042,60179.2744,70,8.2271871108
NP,prum,3,m1,-28006.6632,399,56811.3265,60068.4693,58491.3559,70,9.20929867750001
NP,ruhfel,3,GTR20,-79922.5750,903,161651.1501,1794275.1501,165453.3220,100,34.88223690669993
NP,ruhfel,3,poisson,-90663.1547,695,182716.3094,1150156.3094,185642.6765,104,32.962708672499936
NP,ruhfel,3,m5,-97729.7462,695,196849.4924,1164289.4924,199775.8595,112,49.9166000416999
NP,ruhfel,3,m4,-88675.4371,696,178742.8743,1148966.8743,181673.4519,108,49.98828077079995
NP,ruhfel,3,m2,-85964.3658,715,173358.7315,1197238.7315,176369.3106,102,41.75699553529996
NP,ruhfel,3,m3,-87177.4236,695,175744.8471,1143184.8471,178671.2142,98,33.44054731839993
NP,ruhfel,3,m1,-83401.5901,696,168195.1802,1138419.1802,171125.7579,100,35.00022082809995
NP,salichos,3,GTR20,-18842.3626,251,38186.7251,38700.9690,39243.5857,8,10.554055452699998
NP,salichos,3,m2,-19709.0892,62,39542.1784,39560.1371,39803.2356,6,10.845984028700002
NP,salichos,3,m3,-20013.9523,44,40115.9045,40124.6463,40301.1709,6,10.944081424599998
NP,salichos,3,m1,-19358.6034,63,38843.2068,38861.7875,39108.4746,4,12.519055690399997
NP,salichos,3,m5,-22158.1811,43,44402.3623,44410.6971,44583.4181,10,18.986289021700006
NP,salichos,3,m4,-20362.9026,45,40815.8051,40824.9644,41005.2821,8,14.405798818
NP,salichos,3,poisson,-20789.7857,43,41665.5714,41673.9062,41846.6272,8,9.7247385147
NP,rayfinned,3,poisson,-51913.3852,607,105040.7704,843152.7704,107596.6047,52,14.814542328600004
NP,rayfinned,3,m1,-47311.9287,608,95839.8573,836383.8573,98399.9022,56,16.140058355100006
NP,rayfinned,3,GTR20,-45336.2347,815,92302.4695,1422382.4695,95734.1085,58,14.939754374800001
NP,rayfinned,3,m3,-49601.7567,607,100417.5134,838529.5134,102973.3476,56,14.856548324399997
NP,rayfinned,3,m2,-48572.7538,628,98401.5075,888425.5075,101045.7644,58,19.175559843699993
NP,rayfinned,3,m4,-50472.3050,607,102158.6099,840270.6099,104714.4442,58,14.78986058010001
NP,rayfinned,3,m5,-56907.9311,607,115029.8622,853141.8622,117585.6965,70,19.85605291940001
NP,spiralia,3,poisson,-35557.0654,203,71520.1309,71801.8452,72374.8827,14,11.545097715300004
NP,spiralia,3,GTR20,-30952.9308,411,62727.8615,66665.8150,64458.4182,12,11.739333847399998
NP,spiralia,3,m2,-33247.0538,204,66902.1075,67187.5683,67761.0699,10,14.437841055400009
NP,spiralia,3,m3,-34047.1035,204,68502.2071,68787.6678,69361.1695,12,11.871126028699992
NP,spiralia,3,m1,-32273.0669,204,64954.1337,65239.5945,65813.0962,10,12.648906688600007
NP,spiralia,3,m5,-39293.1349,203,78992.2698,79273.9841,79847.0216,16,16.343351360899995
NP,spiralia,3,m4,-34562.8551,222,69569.7101,69929.7538,70504.4633,12,11.860266273099997
NP,dosreis,4,poisson,-68296.2948,545,137682.5895,732822.5895,139977.3666,40,21.038714653900016
NP,dosreis,4,m2,-64072.2843,565,129274.5686,768854.5686,131653.5576,38,27.179852943700002
NP,dosreis,4,m3,-65388.7160,547,131871.4320,731383.4320,134174.6303,36,21.64484075969999
NP,dosreis,4,m1,-62278.7799,546,125649.5598,722973.5598,127948.5474,32,21.18276100820004
NP,dosreis,4,GTR20,-59563.7675,753,120633.5350,1256157.5350,123804.1168,38,21.449194112700038
NP,dosreis,4,m5,-74280.2545,546,149652.5091,746976.5091,151951.4967,56,28.504434570300038
NP,dosreis,4,m4,-66549.9905,545,134189.9811,729329.9811,136484.7581,40,20.762581609599998
NP,andersen,4,poisson,-29187.5787,353,59081.1574,60816.7407,60567.4992,78,9.052813444899991
NP,andersen,4,m1,-26807.4971,373,54360.9941,56611.0264,55931.5480,74,9.938286301099996
NP,andersen,4,m2,-27586.9484,355,55883.8968,57663.8968,57378.6598,76,10.0626258733
NP,andersen,4,m3,-28001.6924,355,56713.3847,58493.3847,58208.1478,70,11.198970567100002
NP,andersen,4,m5,-31690.3161,353,64086.6323,65822.2156,65572.9741,82,13.687545033899996
NP,andersen,4,m4,-28531.1672,355,57772.3344,59552.3344,59267.0974,76,9.875861881699993
NP,andersen,4,GTR20,-25718.8244,561,52559.6488,683123.6488,54921.7954,76,9.512769295799993
NP,opisthokonta,4,m5,-61212.4912,137,122698.9824,122804.0157,123275.8346,2,44.464706356699956
NP,opisthokonta,4,m4,-54892.6446,156,110097.2892,110240.9373,110754.1428,2,29.938463488000007
NP,opisthokonta,4,poisson,-56011.3308,137,112296.6616,112401.6949,112873.5138,4,24.626509440100005
NP,opisthokonta,4,m1,-51461.1782,157,103236.3563,103382.2740,103897.4205,4,28.306026149700003
NP,opisthokonta,4,m2,-52895.4975,157,106104.9951,106250.9127,106766.0593,2,32.421162321900006
NP,opisthokonta,4,m3,-53831.8398,156,107975.6797,108119.3277,108632.5333,6,27.924411467299997
NP,opisthokonta,4,GTR20,-50030.0380,345,100750.0761,102320.7340,102202.7331,0,26.31874818350001
NP,prum,4,GTR20,-25085.5003,605,51381.0006,784641.0006,53928.4136,88,7.544620459000003
NP,prum,4,poisson,-28536.2653,397,57866.5305,61026.6505,59538.1387,96,7.504154069499998
NP,prum,4,m1,-26232.5437,399,53263.0874,56520.2303,54943.1169,104,7.795481758300002
NP,prum,4,m2,-26928.1684,417,54690.3368,59047.9868,56446.1571,94,7.562603549299996
NP,prum,4,m3,-27401.3223,397,55596.6446,58756.7646,57268.2528,102,7.187072734100002
NP,prum,4,m5,-31335.8670,397,63465.7341,66625.8541,65137.3423,100,9.334030147899998
NP,prum,4,m4,-27979.7456,399,56757.4911,60014.6340,58437.5206,106,8.270240484299997
NP,ruhfel,4,m1,-81287.1633,698,163970.3267,1139774.3267,166909.3255,124,31.957493746400015
NP,ruhfel,4,m3,-84885.4517,697,171164.9035,1144176.9035,174099.6917,118,34.213897325699946
NP,ruhfel,4,m2,-83515.7323,698,168427.4646,1144231.4646,171366.4635,122,35.90318686959991
NP,ruhfel,4,m4,-86199.5589,698,173795.1178,1149599.1178,176734.1166,132,49.75323978939996
NP,ruhfel,4,m5,-96579.3273,697,194552.6545,1167564.6545,197487.4428,118,52.97680340219992
NP,ruhfel,4,poisson,-88363.0102,697,178120.0203,1151132.0203,181054.8086,112,32.14122143100001
NP,ruhfel,4,GTR20,-77881.8969,905,157573.7937,1797433.7937,161384.3868,116,33.72941976789994
NP,salichos,4,m4,-20139.8369,44,40367.6739,40376.4156,40552.9403,4,12.8961508554
NP,salichos,4,m5,-22055.6658,43,44197.3316,44205.6664,44378.3874,4,19.072884154699995
NP,salichos,4,m1,-19124.6185,63,38375.2370,38393.8177,38640.5048,0,11.899550305799998
NP,salichos,4,m3,-19750.1577,63,39626.3154,39644.8960,39891.5832,2,11.1550675317
NP,salichos,4,m2,-19563.4678,44,39214.9356,39223.6773,39400.2020,0,10.770216543999998
NP,salichos,4,GTR20,-18565.6509,251,37633.3018,38147.5457,38690.1624,0,10.2165411177
NP,salichos,4,poisson,-20504.0414,43,41094.0827,41102.4175,41275.1385,0,9.3608161267
NP,rayfinned,4,GTR20,-45380.5096,815,92391.0192,1422471.0192,95822.6583,80,15.016532175400009
NP,rayfinned,4,poisson,-51886.4479,607,104986.8957,843098.8957,107542.7300,76,14.884672027900004
NP,rayfinned,4,m5,-57435.0620,607,116084.1240,854196.1240,118639.9582,86,19.268594780199994
NP,rayfinned,4,m4,-50809.3876,609,102836.7753,845816.7753,105401.0307,78,16.487322847999987
NP,rayfinned,4,m2,-48861.0344,627,98976.0689,886488.0689,101616.1151,78,15.04706333200001
NP,rayfinned,4,m3,-49860.2892,608,100936.5785,841480.5785,103496.6233,88,14.653709691700003
NP,rayfinned,4,m1,-47409.4373,627,96072.8746,883584.8746,98712.9208,80,17.12643214059999
NP,spiralia,4,poisson,-35940.2233,203,72286.4467,72568.1610,73141.1985,2,11.63017181490001
NP,spiralia,4,GTR20,-31354.9109,411,63531.8218,67469.7753,65262.3785,0,11.859135515899998
NP,spiralia,4,m4,-35065.9466,203,70537.8933,70819.6076,71392.6451,6,11.799036924900003
NP,spiralia,4,m5,-40042.8056,203,80491.6112,80773.3255,81346.3630,10,16.3896665291
NP,spiralia,4,m1,-32469.1623,223,65384.3246,65748.9378,66323.2884,2,13.723783882700003
NP,spiralia,4,m3,-34282.8635,222,69009.7269,69369.7705,69944.4801,2,12.421456211499995
NP,spiralia,4,m2,-33652.7135,204,67713.4270,67998.8878,68572.3894,6,15.483344146699986
NP,dosreis,5,m4,-65172.7723,545,131435.5446,726575.5446,133730.3216,46,21.061503172400023
NP,dosreis,5,m5,-73983.2082,545,149056.4164,744196.4164,151351.1935,44,28.05287612230002
NP,dosreis,5,GTR20,-58236.0286,753,117978.0573,1253502.0573,121148.6391,32,20.621622319
NP,dosreis,5,m1,-60593.4429,565,122316.8858,761896.8858,124695.8749,28,23.629636582000025
