JTT,HIVb,WAG
0.0,0.0,0.0
1.0,1.0,1.0
1.4464285714285714,11.75713893243265,0.7195415952640599
1.875,11.969731249696988,1.541176585137872
0.26785714285714285,0.11414938832237106,0.20495209534195358
3.1964285714285716,17.25431891271675,1.3794204704782678
0.48214285714285715,0.6848955219056545,0.3086092070415953
0.6428571428571429,0.0404014285945151,0.18824485901230723
0.625,0.0404014285945151,0.882404774887054
0.5357142857142857,1.7393299827081885,0.3874386586695747
0.9642857142857143,0.15081287674332164,0.8699719582489485
0.9642857142857143,0.0404014285945151,0.4964246767409254
3.4642857142857144,17.147739944084424,1.4006757283065898
1.0178571428571428,0.4453271707687584,0.8846763514566133
1.0357142857142858,2.484744420562711,0.5370491899049696
6.75,19.928651077102085,3.282043542607883
8.482142857142858,128.62441215921393,2.065265228228696
5.321428571428571,61.525557943728884,1.9531955912135845
0.16071428571428573,0.0404014285945151,0.11015442436516591
0.19642857142857142,0.0404014285945151,0.23439690761800905
1.0,1.0,1.0
0.0,0.0,0.0
0.17857142857142858,0.0404014285945151,0.029497293192085997
0.08928571428571429,0.0404014285945151,0.0207898426546191
1.3928571428571428,75.13170865721811,0.38754089422028354
1.0535714285714286,7.255054218717174,0.29859985979124476
1.2321428571428572,1.9398584333942048,0.24241704315313914
0.30357142857142855,0.0404014285945151,0.16565567066521267
0.125,0.0404014285945151,0.07208472892973984
0.4107142857142857,1.0486352397420773,0.3741694578594797
0.5535714285714286,0.0404014285945151,0.38020135535130084
0.6071428571428571,0.6954233261688132,0.2582723165602119
0.25,0.0404014285945151,0.10652360180713508
0.16071428571428573,0.0404014285945151,0.09621621358467052
2.017857142857143,2.842006173338289,0.5142847406138028
3.982142857142857,37.921912118812514,1.3705990029599626
0.75,5.979160943130949,0.49947811185542923
1.1071428571428572,3.3939381696536786,0.975755569403334
2.0535714285714284,21.273533832156303,0.6981909175884095
3.732142857142857,61.24307115499604,0.5295149166536844
1.4464285714285714,11.75713893243265,0.7195415952640599
0.17857142857142858,0.0404014285945151,0.029497293192085997
0.0,0.0,0.0
13.696428571428571,85.54760096317004,6.011606169185232
0.07142857142857142,0.0404014285945151,0.04550007789375292
2.3214285714285716,22.932335687389905,0.8427948278548061
2.0,15.4890996945652,0.9061730799189905
0.19642857142857142,0.14285298728163026,0.03839869917432622
0.4642857142857143,0.0404014285945151,0.46722133509892505
0.125,0.07078718143473552,0.08257195435426079
0.26785714285714285,0.0404014285945151,0.10102235550708834
9.428571428571429,142.70754213869003,5.286473749805266
0.26785714285714285,0.27687745438678707,0.4128213117307992
0.875,0.0404014285945151,0.6005442825985357
0.2857142857142857,0.0404014285945151,0.14342576725346626
1.0535714285714286,4.268249325296142,1.0435426078828478
0.6785714285714286,2.2198484138399133,0.36499649478111856
0.5535714285714286,8.467573813410041,0.14832431064028664
0.07142857142857142,0.0404014285945151,0.1263504829412681
0.8214285714285714,5.4513890011150785,0.3171356519707119
1.875,11.969731249696988,1.541176585137872
0.08928571428571429,0.0404014285945151,0.0207898426546191
13.696428571428571,85.54760096317004,6.011606169185232
0.0,0.0,0.0
0.08928571428571429,0.0404014285945151,0.07899779950147998
2.125,31.737342232421337,0.5527700965882537
0.4642857142857143,0.9675334119814476,0.555017331360025
0.21428571428571427,0.04921532345383732,0.12404093316716001
3.232142857142857,37.28906414130803,2.5163868982707585
0.16071428571428573,0.0404014285945151,0.15020155008568314
0.32142857142857145,1.420425346240243,0.30682738744352706
1.0357142857142858,0.6404701110231257,0.9222600872410033
0.32142857142857145,0.09714604308408345,0.6643898971802462
5.767857142857143,20.687147497535513,5.32546930986135
0.5178571428571429,0.6053895505745083,0.4275948356441814
0.5357142857142857,0.0404014285945151,0.6863793036298489
0.5714285714285714,2.3414567139094036,0.8011031702757438
0.8035714285714286,8.310331453320188,0.5732308381367814
0.17857142857142858,0.0404014285945151,0.15243515345069325
0.125,0.6404701110231257,0.1911347172456769
0.26785714285714285,0.11414938832237106,0.20495209534195358
1.3928571428571428,75.13170865721811,0.38754089422028354
0.07142857142857142,0.0404014285945151,0.04550007789375292
0.08928571428571429,0.0404014285945151,0.07899779950147998
0.0,0.0,0.0
0.08928571428571429,2.3558961844890836,0.04861641221374046
0.7142857142857143,1.1761502286720857,0.6614844601962923
1.5892857142857142,27.459719775691266,1.0315761800903567
0.07142857142857142,0.27687745438678707,0.08649711793114193
4.428571428571429,68.88314290793322,2.0594816170743107
0.7678571428571429,1.5192957222967403,1.1592829880043622
0.17857142857142858,0.0404014285945151,0.09363033572207509
0.30357142857142855,0.0404014285945151,0.1571934880822558
0.07142857142857142,0.0404014285945151,0.09729007633587787
0.08928571428571429,0.0404014285945151,0.10000681570338059
1.6428571428571428,7.728567042130609,0.531557680324038
0.21428571428571427,0.11414938832237106,0.16737712260476711
1.1071428571428572,5.844260573053862,0.6327815859168096
0.9464285714285714,6.701328398972188,1.4893675027262816
9.571428571428571,123.95158292797232,6.284351145038168
3.1964285714285716,17.25431891271675,1.3794204704782678
1.0535714285714286,7.255054218717174,0.29859985979124476
2.3214285714285716,22.932335687389905,0.8427948278548061
2.125,31.737342232421337,0.5527700965882537
0.08928571428571429,2.3558961844890836,0.04861641221374046
0.0,0.0,0.0
0.4107142857142857,0.0404014285945151,0.2428435114503817
0.10714285714285714,0.0404014285945151,0.029648407072752767
0.48214285714285715,4.2155254609803,0.36372293192085997
0.10714285714285714,0.0404014285945151,0.05968969076180091
0.25,0.0404014285945151,0.1695162797943605
1.4464285714285714,2.6131724817789554,1.095926156722231
0.42857142857142855,0.0404014285945151,0.23715726748714755
0.4642857142857143,0.5002803859144459,0.32136236173858856
2.4464285714285716,29.520919859726238,0.5692718881445709
3.5892857142857144,35.394964365939984,1.3064924443059667
0.5892857142857143,2.9865948059923397,0.21988724879264684
0.8392857142857143,7.701764734401007,0.18231714441501792
0.9821428571428571,9.83160684561806,0.32811088175728303
0.14285714285714285,0.0404014285945151,0.10087630472036144
0.48214285714285715,0.6848955219056545,0.3086092070415953
1.2321428571428572,1.9398584333942048,0.24241704315313914
2.0,15.4890996945652,0.9061730799189905
0.4642857142857143,0.9675334119814476,0.555017331360025
0.7142857142857143,1.1761502286720857,0.6614844601962923
0.4107142857142857,0.0404014285945151,0.2428435114503817
0.0,0.0,0.0
0.2857142857142857,0.8331663407618093,0.13455172145193955
0.8035714285714286,0.0404014285945151,0.8669886275120736
1.0,14.07351443947058,0.48631212026795456
0.5892857142857143,0.0404014285945151,0.3935007399906527
6.982142857142857,61.78065256387466,3.852128446798567
2.0535714285714284,19.82239531989851,0.6778684374513164
10.660714285714286,57.010051875434314,4.181054291945786
5.857142857142857,73.04933822459962,2.0808829256893597
1.3035714285714286,3.092705118052974,0.7206817650724412
0.8214285714285714,5.7498828358570755,0.4608457314223399
0.19642857142857142,0.0404014285945151,0.11524186010281977
0.14285714285714285,0.5617244945781282,0.25565606013397724
10.232142857142858,151.05528531488872,3.77145972892974
0.6428571428571429,0.0404014285945151,0.18824485901230723
0.30357142857142855,0.0404014285945151,0.16565567066521267
0.19642857142857142,0.14285298728163026,0.03839869917432622
0.21428571428571427,0.04921532345383732,0.12404093316716001
1.5892857142857142,27.459719775691266,1.0315761800903567
0.10714285714285714,0.0404014285945151,0.029648407072752767
0.2857142857142857,0.8331663407618093,0.13455172145193955
0.0,0.0,0.0
0.375,2.604429612631103,0.3153061224489796
4.089285714285714,48.148725738942126,3.087484421249416
8.553571428571429,90.55172190888669,4.145369216388846
0.8392857142857143,5.499159650285233,0.5396440255491509
0.17857142857142858,0.33177087541815475,0.09729786571116997
0.16071428571428573,0.0404014285945151,0.11091778314379187
0.39285714285714285,5.472688634270107,0.18205620034273254
0.7142857142857143,9.842030414195445,0.3110297554136158
4.375,69.58879425976502,1.4197694344913538
17.160714285714285,143.33538033904878,7.615380121514255
0.16071428571428573,0.0404014285945151,0.20688872877395234
0.5714285714285714,1.1972397743984227,0.40910772706028975
0.625,0.0404014285945151,0.882404774887054
0.125,0.0404014285945151,0.07208472892973984
0.4642857142857143,0.0404014285945151,0.46722133509892505
3.232142857142857,37.28906414130803,2.5163868982707585
0.07142857142857142,0.27687745438678707,0.08649711793114193
0.48214285714285715,4.2155254609803,0.36372293192085997
0.8035714285714286,0.0404014285945151,0.8669886275120736
0.375,2.604429612631103,0.3153061224489796
0.0,0.0,0.0
0.25,0.6585392459477367,0.25077406916965256
1.1607142857142858,10.362643223064367,0.9096782988004363
4.696428571428571,63.87005284506859,2.9327095341953577
0.375,0.25360946363063397,0.5422339928337747
5.214285714285714,52.90462030737407,3.7923547281508023
11.535714285714286,165.24184295156675,5.210527340707276
