name,tree,repl,model,logl,df,aic,aicc,bic
NP,rtree100_bl0.03_rep1,1,Dayhoff,13623.663,197,27641.326,27901.366,28470.814
NP,rtree100_bl0.03_rep1,1,Dayhoff+I,13566.875,198,27529.749,27793.308,28363.448
NP,rtree100_bl0.03_rep1,1,Dayhoff+G4,13414.315,198,27224.631,27488.189,28058.330
NP,rtree100_bl0.03_rep1,1,Dayhoff+I+G4,13414.968,199,27227.935,27495.049,28065.844
NP,rtree100_bl0.03_rep1,1,Dayhoff+F,13503.826,216,27439.653,27773.261,28349.142
NP,rtree100_bl0.03_rep1,1,Dayhoff+F+I,13439.661,217,27313.321,27651.221,28227.021
NP,rtree100_bl0.03_rep1,1,Dayhoff+F+G4,13293.077,217,27020.154,27358.054,27933.854
NP,rtree100_bl0.03_rep1,1,Dayhoff+F+I+G4,13293.189,218,27022.378,27364.614,27940.288
NP,rtree100_bl0.03_rep1,1,mtMAM,14625.108,197,29644.216,29904.256,30473.704
NP,rtree100_bl0.03_rep1,1,mtMAM+I,14542.345,198,29480.690,29744.248,30314.389
NP,rtree100_bl0.03_rep1,1,mtMAM+G4,14186.423,198,28768.847,29032.405,29602.545
NP,rtree100_bl0.03_rep1,1,mtMAM+I+G4,14186.851,199,28771.702,29038.817,29609.612
NP,rtree100_bl0.03_rep1,1,mtMAM+F,14099.443,216,28630.886,28964.494,29540.375
NP,rtree100_bl0.03_rep1,1,mtMAM+F+I,14021.497,217,28476.994,28814.894,29390.695
NP,rtree100_bl0.03_rep1,1,mtMAM+F+G4,13750.730,217,27935.461,28273.361,28849.161
NP,rtree100_bl0.03_rep1,1,mtMAM+F+I+G4,13750.826,218,27937.652,28279.888,28855.563
NP,rtree100_bl0.03_rep1,1,JTT,13060.721,197,26515.443,26775.483,27344.931
NP,rtree100_bl0.03_rep1,1,JTT+I,13002.093,198,26400.187,26663.745,27233.886
NP,rtree100_bl0.03_rep1,1,JTT+G4,12909.521,198,26215.043,26478.601,27048.741
NP,rtree100_bl0.03_rep1,1,JTT+I+G4,12909.424,199,26216.848,26483.962,27054.757
NP,rtree100_bl0.03_rep1,1,JTT+F,13024.139,216,26480.279,26813.887,27389.768
NP,rtree100_bl0.03_rep1,1,JTT+F+I,12961.478,217,26356.957,26694.857,27270.657
NP,rtree100_bl0.03_rep1,1,JTT+F+G4,12872.006,217,26178.013,26515.913,27091.713
NP,rtree100_bl0.03_rep1,1,JTT+F+I+G4,12871.583,218,26179.167,26521.403,27097.078
NP,rtree100_bl0.03_rep1,1,WAG,13263.641,197,26921.282,27181.322,27750.771
NP,rtree100_bl0.03_rep1,1,WAG+I,13209.547,198,26815.094,27078.652,27648.793
NP,rtree100_bl0.03_rep1,1,WAG+G4,13117.527,198,26631.053,26894.612,27464.752
NP,rtree100_bl0.03_rep1,1,WAG+I+G4,13117.549,199,26633.099,26900.213,27471.008
NP,rtree100_bl0.03_rep1,1,WAG+F,13152.985,216,26737.971,27071.579,27647.460
NP,rtree100_bl0.03_rep1,1,WAG+F+I,13094.917,217,26623.834,26961.734,27537.534
NP,rtree100_bl0.03_rep1,1,WAG+F+G4,13008.436,217,26450.873,26788.773,27364.573
NP,rtree100_bl0.03_rep1,1,WAG+F+I+G4,13008.130,218,26452.260,26794.496,27370.170
NP,rtree100_bl0.03_rep1,1,cpREV,13371.051,197,27136.103,27396.143,27965.591
NP,rtree100_bl0.03_rep1,1,cpREV+I,13317.404,198,27030.807,27294.366,27864.506
NP,rtree100_bl0.03_rep1,1,cpREV+G4,13212.736,198,26821.473,27085.031,27655.171
NP,rtree100_bl0.03_rep1,1,cpREV+I+G4,13212.769,199,26823.538,27090.653,27661.448
NP,rtree100_bl0.03_rep1,1,cpREV+F,13283.673,216,26999.346,27332.954,27908.835
NP,rtree100_bl0.03_rep1,1,cpREV+F+I,13226.357,217,26886.714,27224.614,27800.414
NP,rtree100_bl0.03_rep1,1,cpREV+F+G4,13121.023,217,26676.047,27013.947,27589.747
NP,rtree100_bl0.03_rep1,1,cpREV+F+I+G4,13120.708,218,26677.416,27019.653,27595.327
NP,rtree100_bl0.03_rep1,1,mtREV,14092.521,197,28579.042,28839.082,29408.531
NP,rtree100_bl0.03_rep1,1,mtREV+I,14026.363,198,28448.726,28712.284,29282.425
NP,rtree100_bl0.03_rep1,1,mtREV+G4,13821.896,198,28039.793,28303.351,28873.491
NP,rtree100_bl0.03_rep1,1,mtREV+I+G4,13822.118,199,28042.236,28309.351,28880.146
NP,rtree100_bl0.03_rep1,1,mtREV+F,13622.685,216,27677.370,28010.978,28586.859
NP,rtree100_bl0.03_rep1,1,mtREV+F+I,13558.312,217,27550.625,27888.525,28464.325
NP,rtree100_bl0.03_rep1,1,mtREV+F+G4,13380.257,217,27194.514,27532.414,28108.215
NP,rtree100_bl0.03_rep1,1,mtREV+F+I+G4,13380.212,218,27196.425,27538.661,28114.335
NP,rtree100_bl0.03_rep1,1,rtREV,13818.320,197,28030.641,28290.681,28860.129
NP,rtree100_bl0.03_rep1,1,rtREV+I,13761.966,198,27919.931,28183.490,28753.630
NP,rtree100_bl0.03_rep1,1,rtREV+G4,13658.690,198,27713.380,27976.939,28547.079
NP,rtree100_bl0.03_rep1,1,rtREV+I+G4,13658.649,199,27715.297,27982.411,28553.206
NP,rtree100_bl0.03_rep1,1,rtREV+F,13683.826,216,27799.651,28133.260,28709.141
NP,rtree100_bl0.03_rep1,1,rtREV+F+I,13621.786,217,27677.571,28015.471,28591.271
NP,rtree100_bl0.03_rep1,1,rtREV+F+G4,13505.746,217,27445.493,27783.393,28359.193
NP,rtree100_bl0.03_rep1,1,rtREV+F+I+G4,13505.496,218,27446.992,27789.229,28364.903
NP,rtree100_bl0.03_rep1,1,mtART,15224.858,197,30843.717,31103.757,31673.205
NP,rtree100_bl0.03_rep1,1,mtART+I,15150.844,198,30697.688,30961.246,31531.386
NP,rtree100_bl0.03_rep1,1,mtART+G4,14794.272,198,29984.544,30248.102,30818.243
NP,rtree100_bl0.03_rep1,1,mtART+I+G4,14794.593,199,29987.185,30254.300,30825.095
NP,rtree100_bl0.03_rep1,1,mtART+F,14818.589,216,30069.177,30402.786,30978.667
NP,rtree100_bl0.03_rep1,1,mtART+F+I,14743.652,217,29921.304,30259.204,30835.005
NP,rtree100_bl0.03_rep1,1,mtART+F+G4,14412.780,217,29259.560,29597.460,30173.261
NP,rtree100_bl0.03_rep1,1,mtART+F+I+G4,14412.933,218,29261.867,29604.103,30179.777
NP,rtree100_bl0.03_rep1,1,mtZOA,14235.707,197,28865.414,29125.454,29694.903
NP,rtree100_bl0.03_rep1,1,mtZOA+I,14171.544,198,28739.089,29002.647,29572.788
NP,rtree100_bl0.03_rep1,1,mtZOA+G4,13927.458,198,28250.915,28514.474,29084.614
NP,rtree100_bl0.03_rep1,1,mtZOA+I+G4,13927.552,199,28253.103,28520.217,29091.013
NP,rtree100_bl0.03_rep1,1,mtZOA+F,13966.672,216,28365.343,28698.952,29274.833
NP,rtree100_bl0.03_rep1,1,mtZOA+F+I,13898.775,217,28231.549,28569.449,29145.250
NP,rtree100_bl0.03_rep1,1,mtZOA+F+G4,13672.433,217,27778.865,28116.765,28692.565
NP,rtree100_bl0.03_rep1,1,mtZOA+F+I+G4,13672.490,218,27780.981,28123.218,28698.892
NP,rtree100_bl0.03_rep1,1,VT,13306.722,197,27007.444,27267.484,27836.932
NP,rtree100_bl0.03_rep1,1,VT+I,13249.797,198,26895.594,27159.152,27729.293
NP,rtree100_bl0.03_rep1,1,VT+G4,13169.684,198,26735.368,26998.926,27569.067
NP,rtree100_bl0.03_rep1,1,VT+I+G4,13169.644,199,26737.288,27004.402,27575.197
NP,rtree100_bl0.03_rep1,1,VT+F,13213.404,216,26858.808,27192.417,27768.298
NP,rtree100_bl0.03_rep1,1,VT+F+I,13154.202,217,26742.404,27080.304,27656.104
NP,rtree100_bl0.03_rep1,1,VT+F+G4,13074.837,217,26583.674,26921.574,27497.374
NP,rtree100_bl0.03_rep1,1,VT+F+I+G4,13074.745,218,26585.490,26927.727,27503.401
NP,rtree100_bl0.03_rep1,1,LG,13526.657,197,27447.313,27707.353,28276.802
NP,rtree100_bl0.03_rep1,1,LG+I,13471.346,198,27338.693,27602.251,28172.392
NP,rtree100_bl0.03_rep1,1,LG+G4,13378.585,198,27153.170,27416.729,27986.869
NP,rtree100_bl0.03_rep1,1,LG+I+G4,13378.559,199,27155.118,27422.232,27993.028
NP,rtree100_bl0.03_rep1,1,LG+F,13439.270,216,27310.540,27644.148,28220.029
NP,rtree100_bl0.03_rep1,1,LG+F+I,13378.578,217,27191.156,27529.056,28104.856
NP,rtree100_bl0.03_rep1,1,LG+F+G4,13272.682,217,26979.364,27317.264,27893.065
NP,rtree100_bl0.03_rep1,1,LG+F+I+G4,13272.592,218,26981.183,27323.420,27899.094
NP,rtree100_bl0.03_rep1,1,DCMut,13622.488,197,27638.976,27899.016,28468.464
NP,rtree100_bl0.03_rep1,1,DCMut+I,13565.684,198,27527.367,27790.926,28361.066
NP,rtree100_bl0.03_rep1,1,DCMut+G4,13413.754,198,27223.507,27487.066,28057.206
NP,rtree100_bl0.03_rep1,1,DCMut+I+G4,13413.803,199,27225.606,27492.720,28063.515
NP,rtree100_bl0.03_rep1,1,DCMut+F,13502.408,216,27436.816,27770.424,28346.306
NP,rtree100_bl0.03_rep1,1,DCMut+F+I,13438.274,217,27310.547,27648.447,28224.247
NP,rtree100_bl0.03_rep1,1,DCMut+F+G4,13292.350,217,27018.700,27356.600,27932.400
NP,rtree100_bl0.03_rep1,1,DCMut+F+I+G4,13292.333,218,27020.666,27362.902,27938.577
NP,rtree100_bl0.03_rep1,1,PMB,13465.933,197,27325.866,27585.906,28155.355
NP,rtree100_bl0.03_rep1,1,PMB+I,13408.675,198,27213.351,27476.909,28047.049
NP,rtree100_bl0.03_rep1,1,PMB+G4,13321.371,198,27038.741,27302.300,27872.440
NP,rtree100_bl0.03_rep1,1,PMB+I+G4,13321.348,199,27040.695,27307.809,27878.604
NP,rtree100_bl0.03_rep1,1,PMB+F,13421.820,216,27275.641,27609.249,28185.130
NP,rtree100_bl0.03_rep1,1,PMB+F+I,13363.309,217,27160.617,27498.517,28074.317
NP,rtree100_bl0.03_rep1,1,PMB+F+G4,13276.298,217,26986.596,27324.496,27900.296
NP,rtree100_bl0.03_rep1,1,PMB+F+I+G4,13276.233,218,26988.467,27330.703,27906.377
NP,rtree100_bl0.03_rep1,1,HIVb,13101.028,197,26596.057,26856.097,27425.545
NP,rtree100_bl0.03_rep1,1,HIVb+I,13029.354,198,26454.707,26718.266,27288.406
NP,rtree100_bl0.03_rep1,1,HIVb+G4,12934.291,198,26264.582,26528.140,27098.280
NP,rtree100_bl0.03_rep1,1,HIVb+I+G4,12934.170,199,26266.341,26533.455,27104.250
NP,rtree100_bl0.03_rep1,1,HIVb+F,13058.009,216,26548.017,26881.626,27457.507
NP,rtree100_bl0.03_rep1,1,HIVb+F+I,12985.501,217,26405.002,26742.902,27318.702
NP,rtree100_bl0.03_rep1,1,HIVb+F+G4,12885.630,217,26205.260,26543.160,27118.960
NP,rtree100_bl0.03_rep1,1,HIVb+F+I+G4,12885.428,218,26206.855,26549.092,27124.766
NP,rtree100_bl0.03_rep1,1,HIVw,13478.394,197,27350.788,27610.828,28180.277
NP,rtree100_bl0.03_rep1,1,HIVw+I,13398.290,198,27192.580,27456.139,28026.279
NP,rtree100_bl0.03_rep1,1,HIVw+G4,13283.104,198,26962.207,27225.766,27795.906
NP,rtree100_bl0.03_rep1,1,HIVw+I+G4,13283.008,199,26964.016,27231.130,27801.926
NP,rtree100_bl0.03_rep1,1,HIVw+F,13291.498,216,27014.996,27348.605,27924.486
NP,rtree100_bl0.03_rep1,1,HIVw+F+I,13210.502,217,26855.004,27192.904,27768.705
NP,rtree100_bl0.03_rep1,1,HIVw+F+G4,13114.693,217,26663.386,27001.286,27577.086
NP,rtree100_bl0.03_rep1,1,HIVw+F+I+G4,13114.492,218,26664.984,27007.221,27582.895
NP,rtree100_bl0.03_rep1,1,JTTDCMut,13075.511,197,26545.022,26805.062,27374.511
NP,rtree100_bl0.03_rep1,1,JTTDCMut+I,13017.233,198,26430.466,26694.025,27264.165
NP,rtree100_bl0.03_rep1,1,JTTDCMut+G4,12923.241,198,26242.482,26506.040,27076.180
NP,rtree100_bl0.03_rep1,1,JTTDCMut+I+G4,12923.193,199,26244.385,26511.500,27082.295
NP,rtree100_bl0.03_rep1,1,JTTDCMut+F,13033.788,216,26499.575,26833.184,27409.065
NP,rtree100_bl0.03_rep1,1,JTTDCMut+F+I,12971.596,217,26377.191,26715.091,27290.892
NP,rtree100_bl0.03_rep1,1,JTTDCMut+F+G4,12881.109,217,26196.219,26534.119,27109.919
NP,rtree100_bl0.03_rep1,1,JTTDCMut+F+I+G4,12880.940,218,26197.881,26540.117,27115.792
NP,rtree100_bl0.03_rep1,1,FLU,13508.285,197,27410.571,27670.611,28240.059
NP,rtree100_bl0.03_rep1,1,FLU+I,13435.583,198,27267.166,27530.725,28100.865
NP,rtree100_bl0.03_rep1,1,FLU+G4,13310.085,198,27016.171,27279.730,27849.870
NP,rtree100_bl0.03_rep1,1,FLU+I+G4,13310.032,199,27018.064,27285.178,27855.974
NP,rtree100_bl0.03_rep1,1,FLU+F,13334.344,216,27100.689,27434.297,28010.178
NP,rtree100_bl0.03_rep1,1,FLU+F+I,13262.939,217,26959.878,27297.778,27873.578
NP,rtree100_bl0.03_rep1,1,FLU+F+G4,13140.701,217,26715.401,27053.301,27629.101
NP,rtree100_bl0.03_rep1,1,FLU+F+I+G4,13140.409,218,26716.819,27059.055,27634.730
NP,rtree100_bl0.03_rep1,1,Blosum62,13610.255,197,27614.510,27874.550,28443.998
NP,rtree100_bl0.03_rep1,1,Blosum62+I,13552.845,198,27501.690,27765.249,28335.389
NP,rtree100_bl0.03_rep1,1,Blosum62+G4,13461.726,198,27319.451,27583.010,28153.150
NP,rtree100_bl0.03_rep1,1,Blosum62+I+G4,13461.695,199,27321.391,27588.505,28159.300
NP,rtree100_bl0.03_rep1,1,Blosum62+F,13524.935,216,27481.869,27815.478,28391.359
NP,rtree100_bl0.03_rep1,1,Blosum62+F+I,13465.407,217,27364.815,27702.715,28278.515
NP,rtree100_bl0.03_rep1,1,Blosum62+F+G4,13373.163,217,27180.326,27518.226,28094.026
NP,rtree100_bl0.03_rep1,1,Blosum62+F+I+G4,13373.038,218,27182.076,27524.313,28099.987
NP,rtree100_bl0.03_rep1,1,mtMet,13819.743,197,28033.487,28293.527,28862.975
NP,rtree100_bl0.03_rep1,1,mtMet+I,13756.812,198,27909.624,28173.183,28743.323
NP,rtree100_bl0.03_rep1,1,mtMet+G4,13567.950,198,27531.899,27795.458,28365.598
NP,rtree100_bl0.03_rep1,1,mtMet+I+G4,13568.008,199,27534.016,27801.130,28371.925
NP,rtree100_bl0.03_rep1,1,mtMet+F,13386.349,216,27204.697,27538.306,28114.187
NP,rtree100_bl0.03_rep1,1,mtMet+F+I,13321.553,217,27077.107,27415.007,27990.807
NP,rtree100_bl0.03_rep1,1,mtMet+F+G4,13154.395,217,26742.790,27080.690,27656.490
NP,rtree100_bl0.03_rep1,1,mtMet+F+I+G4,13154.345,218,26744.690,27086.926,27662.600
NP,rtree100_bl0.03_rep1,1,mtVer,13845.802,197,28085.604,28345.644,28915.092
NP,rtree100_bl0.03_rep1,1,mtVer+I,13781.706,198,27959.413,28222.971,28793.111
NP,rtree100_bl0.03_rep1,1,mtVer+G4,13568.240,198,27532.481,27796.039,28366.179
NP,rtree100_bl0.03_rep1,1,mtVer+I+G4,13568.252,199,27534.503,27801.617,28372.412
NP,rtree100_bl0.03_rep1,1,mtVer+F,13345.432,216,27122.864,27456.473,28032.354
NP,rtree100_bl0.03_rep1,1,mtVer+F+I,13287.828,217,27009.657,27347.557,27923.357
NP,rtree100_bl0.03_rep1,1,mtVer+F+G4,13145.422,217,26724.845,27062.745,27638.545
NP,rtree100_bl0.03_rep1,1,mtVer+F+I+G4,13145.344,218,26726.689,27068.925,27644.600
NP,rtree100_bl0.03_rep1,1,mtInv,13920.872,197,28235.744,28495.784,29065.232
NP,rtree100_bl0.03_rep1,1,mtInv+I,13860.509,198,28117.018,28380.577,28950.717
NP,rtree100_bl0.03_rep1,1,mtInv+G4,13704.203,198,27804.406,28067.964,28638.105
NP,rtree100_bl0.03_rep1,1,mtInv+I+G4,13704.231,199,27806.461,28073.575,28644.371
NP,rtree100_bl0.03_rep1,1,mtInv+F,13403.117,216,27238.235,27571.843,28147.725
NP,rtree100_bl0.03_rep1,1,mtInv+F+I,13340.143,217,27114.286,27452.186,28027.986
NP,rtree100_bl0.03_rep1,1,mtInv+F+G4,13194.560,217,26823.119,27161.019,27736.820
NP,rtree100_bl0.03_rep1,1,mtInv+F+I+G4,13194.502,218,26825.005,27167.241,27742.916
NP,rtree100_bl0.03_rep1,2,Dayhoff,12709.519,197,25813.037,26073.077,26642.526
NP,rtree100_bl0.03_rep1,2,Dayhoff+I,12661.623,198,25719.245,25982.804,26552.944
NP,rtree100_bl0.03_rep1,2,Dayhoff+G4,12571.270,198,25538.540,25802.098,26372.238
NP,rtree100_bl0.03_rep1,2,Dayhoff+I+G4,12571.745,199,25541.490,25808.604,26379.399
NP,rtree100_bl0.03_rep1,2,Dayhoff+F,12586.675,216,25605.349,25938.958,26514.839
NP,rtree100_bl0.03_rep1,2,Dayhoff+F+I,12545.627,217,25525.254,25863.154,26438.954
NP,rtree100_bl0.03_rep1,2,Dayhoff+F+G4,12457.022,217,25348.044,25685.944,26261.744
NP,rtree100_bl0.03_rep1,2,Dayhoff+F+I+G4,12457.591,218,25351.182,25693.419,26269.093
NP,rtree100_bl0.03_rep1,2,mtMAM,13554.372,197,27502.745,27762.785,28332.233
NP,rtree100_bl0.03_rep1,2,mtMAM+I,13528.706,198,27453.412,27716.971,28287.111
NP,rtree100_bl0.03_rep1,2,mtMAM+G4,13240.074,198,26876.149,27139.707,27709.848
NP,rtree100_bl0.03_rep1,2,mtMAM+I+G4,13240.309,199,26878.618,27145.732,27716.527
NP,rtree100_bl0.03_rep1,2,mtMAM+F,13110.815,216,26653.629,26987.238,27563.119
NP,rtree100_bl0.03_rep1,2,mtMAM+F+I,13080.316,217,26594.633,26932.533,27508.333
NP,rtree100_bl0.03_rep1,2,mtMAM+F+G4,12892.989,217,26219.979,26557.879,27133.679
NP,rtree100_bl0.03_rep1,2,mtMAM+F+I+G4,12893.111,218,26222.222,26564.459,27140.133
NP,rtree100_bl0.03_rep1,2,JTT,12167.595,197,24729.190,24989.230,25558.678
NP,rtree100_bl0.03_rep1,2,JTT+I,12128.697,198,24653.395,24916.953,25487.093
NP,rtree100_bl0.03_rep1,2,JTT+G4,12070.451,198,24536.902,24800.460,25370.601
NP,rtree100_bl0.03_rep1,2,JTT+I+G4,12070.454,199,24538.909,24806.023,25376.818
NP,rtree100_bl0.03_rep1,2,JTT+F,12111.252,216,24654.504,24988.113,25563.994
NP,rtree100_bl0.03_rep1,2,JTT+F+I,12074.989,217,24583.978,24921.878,25497.678
NP,rtree100_bl0.03_rep1,2,JTT+F+G4,12016.506,217,24467.013,24804.913,25380.713
NP,rtree100_bl0.03_rep1,2,JTT+F+I+G4,12016.509,218,24469.017,24811.254,25386.928
NP,rtree100_bl0.03_rep1,2,WAG,12376.858,197,25147.716,25407.756,25977.204
NP,rtree100_bl0.03_rep1,2,WAG+I,12336.102,198,25068.203,25331.762,25901.902
NP,rtree100_bl0.03_rep1,2,WAG+G4,12281.429,198,24958.858,25222.417,25792.557
NP,rtree100_bl0.03_rep1,2,WAG+I+G4,12281.420,199,24960.839,25227.953,25798.749
NP,rtree100_bl0.03_rep1,2,WAG+F,12269.677,216,24971.355,25304.963,25880.844
NP,rtree100_bl0.03_rep1,2,WAG+F+I,12233.243,217,24900.486,25238.386,25814.186
NP,rtree100_bl0.03_rep1,2,WAG+F+G4,12178.498,217,24790.996,25128.896,25704.696
NP,rtree100_bl0.03_rep1,2,WAG+F+I+G4,12178.495,218,24792.990,25135.226,25710.900
NP,rtree100_bl0.03_rep1,2,cpREV,12466.827,197,25327.655,25587.695,26157.143
NP,rtree100_bl0.03_rep1,2,cpREV+I,12421.590,198,25239.179,25502.738,26072.878
NP,rtree100_bl0.03_rep1,2,cpREV+G4,12352.018,198,25100.036,25363.594,25933.734
NP,rtree100_bl0.03_rep1,2,cpREV+I+G4,12352.012,199,25102.024,25369.138,25939.933
NP,rtree100_bl0.03_rep1,2,cpREV+F,12384.746,216,25201.492,25535.101,26110.982
NP,rtree100_bl0.03_rep1,2,cpREV+F+I,12338.240,217,25110.480,25448.380,26024.180
NP,rtree100_bl0.03_rep1,2,cpREV+F+G4,12270.752,217,24975.504,25313.404,25889.204
NP,rtree100_bl0.03_rep1,2,cpREV+F+I+G4,12270.722,218,24977.445,25319.681,25895.355
NP,rtree100_bl0.03_rep1,2,mtREV,13035.823,197,26465.646,26725.686,27295.134
NP,rtree100_bl0.03_rep1,2,mtREV+I,13009.046,198,26414.092,26677.651,27247.791
NP,rtree100_bl0.03_rep1,2,mtREV+G4,12874.358,198,26144.716,26408.274,26978.414
NP,rtree100_bl0.03_rep1,2,mtREV+I+G4,12874.423,199,26146.846,26413.960,26984.755
NP,rtree100_bl0.03_rep1,2,mtREV+F,12648.205,216,25728.410,26062.018,26637.899
NP,rtree100_bl0.03_rep1,2,mtREV+F+I,12616.939,217,25667.877,26005.777,26581.578
NP,rtree100_bl0.03_rep1,2,mtREV+F+G4,12515.259,217,25464.517,25802.417,26378.218
NP,rtree100_bl0.03_rep1,2,mtREV+F+I+G4,12515.280,218,25466.561,25808.797,26384.471
NP,rtree100_bl0.03_rep1,2,rtREV,12908.350,197,26210.699,26470.739,27040.188
NP,rtree100_bl0.03_rep1,2,rtREV+I,12872.211,198,26140.423,26403.982,26974.122
NP,rtree100_bl0.03_rep1,2,rtREV+G4,12801.354,198,25998.709,26262.267,26832.407
NP,rtree100_bl0.03_rep1,2,rtREV+I+G4,12801.363,199,26000.726,26267.840,26838.635
NP,rtree100_bl0.03_rep1,2,rtREV+F,12767.062,216,25966.123,26299.732,26875.613
NP,rtree100_bl0.03_rep1,2,rtREV+F+I,12733.129,217,25900.258,26238.158,26813.958
NP,rtree100_bl0.03_rep1,2,rtREV+F+G4,12661.244,217,25756.488,26094.388,26670.188
NP,rtree100_bl0.03_rep1,2,rtREV+F+I+G4,12661.251,218,25758.501,26100.738,26676.412
NP,rtree100_bl0.03_rep1,2,mtART,13996.026,197,28386.052,28646.092,29215.540
NP,rtree100_bl0.03_rep1,2,mtART+I,13968.681,198,28333.361,28596.920,29167.060
NP,rtree100_bl0.03_rep1,2,mtART+G4,13714.107,198,27824.215,28087.773,28657.914
NP,rtree100_bl0.03_rep1,2,mtART+I+G4,13714.124,199,27826.249,28093.363,28664.158
NP,rtree100_bl0.03_rep1,2,mtART+F,13639.732,216,27711.465,28045.074,28620.955
NP,rtree100_bl0.03_rep1,2,mtART+F+I,13604.438,217,27642.875,27980.775,28556.575
NP,rtree100_bl0.03_rep1,2,mtART+F+G4,13400.128,217,27234.255,27572.155,28147.955
NP,rtree100_bl0.03_rep1,2,mtART+F+I+G4,13400.129,218,27236.259,27578.495,28154.169
NP,rtree100_bl0.03_rep1,2,mtZOA,13170.840,197,26735.680,26995.720,27565.168
NP,rtree100_bl0.03_rep1,2,mtZOA+I,13147.345,198,26690.690,26954.248,27524.389
NP,rtree100_bl0.03_rep1,2,mtZOA+G4,12970.741,198,26337.481,26601.040,27171.180
NP,rtree100_bl0.03_rep1,2,mtZOA+I+G4,12970.750,199,26339.501,26606.615,27177.410
NP,rtree100_bl0.03_rep1,2,mtZOA+F,12934.412,216,26300.824,26634.433,27210.314
NP,rtree100_bl0.03_rep1,2,mtZOA+F+I,12900.854,217,26235.708,26573.608,27149.408
NP,rtree100_bl0.03_rep1,2,mtZOA+F+G4,12767.543,217,25969.086,26306.986,26882.786
NP,rtree100_bl0.03_rep1,2,mtZOA+F+I+G4,12767.546,218,25971.092,26313.329,26889.003
NP,rtree100_bl0.03_rep1,2,VT,12409.340,197,25212.679,25472.719,26042.168
NP,rtree100_bl0.03_rep1,2,VT+I,12371.820,198,25139.641,25403.199,25973.339
NP,rtree100_bl0.03_rep1,2,VT+G4,12321.887,198,25039.775,25303.333,25873.474
NP,rtree100_bl0.03_rep1,2,VT+I+G4,12321.887,199,25041.775,25308.889,25879.684
NP,rtree100_bl0.03_rep1,2,VT+F,12313.379,216,25058.757,25392.366,25968.247
NP,rtree100_bl0.03_rep1,2,VT+F+I,12277.902,217,24989.805,25327.705,25903.505
NP,rtree100_bl0.03_rep1,2,VT+F+G4,12227.170,217,24888.339,25226.239,25802.040
NP,rtree100_bl0.03_rep1,2,VT+F+I+G4,12227.170,218,24890.339,25232.576,25808.250
NP,rtree100_bl0.03_rep1,2,LG,12631.990,197,25657.979,25918.019,26487.468
NP,rtree100_bl0.03_rep1,2,LG+I,12598.706,198,25593.411,25856.970,26427.110
NP,rtree100_bl0.03_rep1,2,LG+G4,12536.782,198,25469.565,25733.123,26303.263
NP,rtree100_bl0.03_rep1,2,LG+I+G4,12536.783,199,25471.566,25738.680,26309.476
NP,rtree100_bl0.03_rep1,2,LG+F,12534.607,216,25501.214,25834.823,26410.704
NP,rtree100_bl0.03_rep1,2,LG+F+I,12501.277,217,25436.555,25774.455,26350.255
NP,rtree100_bl0.03_rep1,2,LG+F+G4,12435.746,217,25305.492,25643.392,26219.192
NP,rtree100_bl0.03_rep1,2,LG+F+I+G4,12435.746,218,25307.492,25649.729,26225.403
NP,rtree100_bl0.03_rep1,2,DCMut,12709.225,197,25812.450,26072.490,26641.939
NP,rtree100_bl0.03_rep1,2,DCMut+I,12661.388,198,25718.776,25982.334,26552.475
NP,rtree100_bl0.03_rep1,2,DCMut+G4,12571.430,198,25538.859,25802.418,26372.558
NP,rtree100_bl0.03_rep1,2,DCMut+I+G4,12571.426,199,25540.852,25807.967,26378.762
NP,rtree100_bl0.03_rep1,2,DCMut+F,12586.227,216,25604.453,25938.062,26513.943
NP,rtree100_bl0.03_rep1,2,DCMut+F+I,12545.217,217,25524.434,25862.334,26438.134
NP,rtree100_bl0.03_rep1,2,DCMut+F+G4,12456.947,217,25347.894,25685.794,26261.594
NP,rtree100_bl0.03_rep1,2,DCMut+F+I+G4,12456.945,218,25349.890,25692.127,26267.801
NP,rtree100_bl0.03_rep1,2,PMB,12565.078,197,25524.156,25784.196,26353.645
NP,rtree100_bl0.03_rep1,2,PMB+I,12529.046,198,25454.091,25717.650,26287.790
NP,rtree100_bl0.03_rep1,2,PMB+G4,12473.529,198,25343.057,25606.616,26176.756
NP,rtree100_bl0.03_rep1,2,PMB+I+G4,12473.529,199,25345.057,25612.172,26182.967
NP,rtree100_bl0.03_rep1,2,PMB+F,12505.942,216,25443.883,25777.492,26353.373
NP,rtree100_bl0.03_rep1,2,PMB+F+I,12471.347,217,25376.694,25714.594,26290.394
NP,rtree100_bl0.03_rep1,2,PMB+F+G4,12416.142,217,25266.284,25604.184,26179.984
NP,rtree100_bl0.03_rep1,2,PMB+F+I+G4,12416.142,218,25268.285,25610.521,26186.196
NP,rtree100_bl0.03_rep1,2,HIVb,12172.692,197,24739.385,24999.425,25568.873
NP,rtree100_bl0.03_rep1,2,HIVb+I,12123.560,198,24643.119,24906.678,25476.818
NP,rtree100_bl0.03_rep1,2,HIVb+G4,12060.935,198,24517.871,24781.429,25351.570
NP,rtree100_bl0.03_rep1,2,HIVb+I+G4,12060.934,199,24519.869,24786.983,25357.778
NP,rtree100_bl0.03_rep1,2,HIVb+F,12081.628,216,24595.257,24928.865,25504.746
