name,tree,repl,model,logl,df,aic,aicc,bic
HA,yeast,15,mtVer+G4,84506.857,190,169393.714,169588.299,170217.375
HA,yeast,15,mtVer+F,83824.464,208,168064.929,168309.842,168966.620
HA,yeast,15,mtVer+F+G4,81592.921,209,163603.842,163851.808,164509.868
HA,yeast,15,mtInv,86861.631,189,174101.263,174293.295,174920.588
HA,yeast,15,mtInv+G4,84639.857,190,169659.713,169854.298,170483.373
HA,yeast,15,mtInv+F,82742.439,208,165900.877,166145.790,166802.568
HA,yeast,15,mtInv+F+G4,80766.228,209,161950.457,162198.423,162856.483
HA,yeast,16,Dayhoff,82754.978,189,165887.956,166079.988,166707.281
HA,yeast,16,Dayhoff+G4,81193.903,190,162767.806,162962.391,163591.466
HA,yeast,16,Dayhoff+F,81894.499,208,164204.998,164449.911,165106.689
HA,yeast,16,Dayhoff+F+G4,80301.816,209,161021.633,161269.599,161927.659
HA,yeast,16,mtMAM,90530.688,189,181439.376,181631.408,182258.701
HA,yeast,16,mtMAM+G4,86851.747,190,174083.495,174278.079,174907.155
HA,yeast,16,mtMAM+F,87013.537,208,174443.075,174687.987,175344.766
HA,yeast,16,mtMAM+F+G4,84034.658,209,168487.316,168735.282,169393.342
HA,yeast,16,JTT,80280.237,189,160938.473,161130.505,161757.799
HA,yeast,16,JTT+G4,79004.746,190,158389.492,158584.077,159213.153
HA,yeast,16,JTT+F,80024.478,208,160464.956,160709.868,161366.647
HA,yeast,16,JTT+F+G4,78657.495,209,157732.990,157980.956,158639.017
HA,yeast,16,WAG,80999.305,189,162376.610,162568.642,163195.935
HA,yeast,16,WAG+G4,79754.534,190,159889.068,160083.652,160712.728
HA,yeast,16,WAG+F,80359.504,208,161135.007,161379.920,162036.698
HA,yeast,16,WAG+F+G4,79074.456,209,158566.911,158814.877,159472.938
HA,yeast,16,cpREV,81738.766,189,163855.533,164047.565,164674.858
HA,yeast,16,cpREV+G4,80240.144,190,160860.288,161054.873,161683.948
HA,yeast,16,cpREV+F,81380.730,208,163177.459,163422.372,164079.150
HA,yeast,16,cpREV+F+G4,79823.275,209,160064.550,160312.516,160970.576
HA,yeast,16,mtREV,87043.081,189,174464.162,174656.194,175283.487
HA,yeast,16,mtREV+G4,84498.186,190,169376.372,169570.956,170200.032
HA,yeast,16,mtREV+F,84058.911,208,168533.822,168778.735,169435.513
HA,yeast,16,mtREV+F+G4,81796.419,209,164010.839,164258.805,164916.865
HA,yeast,16,rtREV,83728.977,189,167835.954,168027.986,168655.280
HA,yeast,16,rtREV+G4,82259.574,190,164899.148,165093.733,165722.809
HA,yeast,16,rtREV+F,83103.536,208,166623.072,166867.985,167524.764
HA,yeast,16,rtREV+F+G4,81433.789,209,163285.578,163533.544,164191.605
HA,yeast,16,mtART,92515.752,189,185409.503,185601.536,186228.829
HA,yeast,16,mtART+G4,88445.821,190,177271.642,177466.226,178095.302
HA,yeast,16,mtART+F,89435.844,208,179287.687,179532.600,180189.379
HA,yeast,16,mtART+F+G4,85864.467,209,172146.933,172394.899,173052.959
HA,yeast,16,mtZOA,88058.487,189,176494.974,176687.006,177314.299
HA,yeast,16,mtZOA+G4,84989.414,190,170358.827,170553.412,171182.488
HA,yeast,16,mtZOA+F,86191.872,208,172799.744,173044.657,173701.435
HA,yeast,16,mtZOA+F+G4,83447.831,209,167313.662,167561.628,168219.688
HA,yeast,16,VT,80923.222,189,162224.445,162416.477,163043.770
HA,yeast,16,VT+G4,79763.530,190,159907.059,160101.644,160730.720
HA,yeast,16,VT+F,80418.005,208,161252.010,161496.923,162153.702
HA,yeast,16,VT+F+G4,79194.172,209,158806.345,159054.311,159712.371
HA,yeast,16,LG,82568.652,189,165515.305,165707.337,166334.630
HA,yeast,16,LG+G4,81115.079,190,162610.157,162804.742,163433.818
HA,yeast,16,LG+F,82162.813,208,164741.626,164986.539,165643.318
HA,yeast,16,LG+F+G4,80559.450,209,161536.899,161784.865,162442.925
HA,yeast,16,DCMut,82737.967,189,165853.933,166045.965,166673.258
HA,yeast,16,DCMut+G4,81183.266,190,162746.533,162941.117,163570.193
HA,yeast,16,DCMut+F,81877.973,208,164171.946,164416.858,165073.637
HA,yeast,16,DCMut+F+G4,80291.307,209,161000.615,161248.581,161906.641
HA,yeast,16,PMB,81476.983,189,163331.966,163523.998,164151.291
HA,yeast,16,PMB+G4,80275.783,190,160931.567,161126.151,161755.227
HA,yeast,16,PMB+F,81289.509,208,162995.018,163239.931,163896.710
HA,yeast,16,PMB+F+G4,80037.845,209,160493.691,160741.657,161399.717
HA,yeast,16,HIVb,81650.521,189,163679.041,163871.073,164498.366
HA,yeast,16,HIVb+G4,80111.916,190,160603.831,160798.415,161427.491
HA,yeast,16,HIVb+F,81325.478,208,163066.956,163311.868,163968.647
HA,yeast,16,HIVb+F+G4,79632.274,209,159682.548,159930.514,160588.574
HA,yeast,16,HIVw,84141.678,189,168661.356,168853.388,169480.681
HA,yeast,16,HIVw+G4,82591.150,190,165562.300,165756.885,166385.960
HA,yeast,16,HIVw+F,82134.852,208,164685.704,164930.617,165587.396
HA,yeast,16,HIVw+F+G4,80572.525,209,161563.049,161811.016,162469.076
HA,yeast,16,JTTDCMut,80339.981,189,161057.963,161249.995,161877.288
HA,yeast,16,JTTDCMut+G4,79063.239,190,158506.478,158701.063,159330.139
HA,yeast,16,JTTDCMut+F,80061.969,208,160539.938,160784.851,161441.629
HA,yeast,16,JTTDCMut+F+G4,78693.906,209,157805.812,158053.778,158711.838
HA,yeast,16,FLU,83181.932,189,166741.864,166933.896,167561.189
HA,yeast,16,FLU+G4,81599.154,190,163578.308,163772.892,164401.968
HA,yeast,16,FLU+F,82066.331,208,164548.662,164793.574,165450.353
HA,yeast,16,FLU+F+G4,80379.593,209,161177.186,161425.152,162083.213
HA,yeast,16,Blosum62,82179.052,189,164736.105,164928.137,165555.430
HA,yeast,16,Blosum62+G4,80939.824,190,162259.648,162454.232,163083.308
HA,yeast,16,Blosum62+F,81739.931,208,163895.862,164140.774,164797.553
HA,yeast,16,Blosum62+F+G4,80442.687,209,161303.373,161551.339,162209.400
HA,yeast,16,mtMet,86468.388,189,173314.775,173506.808,174134.101
HA,yeast,16,mtMet+G4,84071.912,190,168523.824,168718.408,169347.484
HA,yeast,16,mtMet+F,83443.347,208,167302.695,167547.607,168204.386
HA,yeast,16,mtMet+F+G4,81322.731,209,163063.462,163311.429,163969.489
HA,yeast,16,mtVer,86986.548,189,174351.096,174543.128,175170.421
HA,yeast,16,mtVer+G4,84374.149,190,169128.297,169322.882,169951.958
HA,yeast,16,mtVer+F,83882.030,208,168180.059,168424.972,169081.751
HA,yeast,16,mtVer+F+G4,81751.088,209,163920.175,164168.141,164826.201
HA,yeast,16,mtInv,86649.190,189,173676.380,173868.412,174495.705
HA,yeast,16,mtInv+G4,84488.476,190,169356.951,169551.536,170180.611
HA,yeast,16,mtInv+F,82828.633,208,166073.265,166318.178,166974.956
HA,yeast,16,mtInv+F+G4,80910.682,209,162239.364,162487.330,163145.390
HA,yeast,17,Dayhoff,83551.207,189,167480.413,167672.445,168299.738
HA,yeast,17,Dayhoff+G4,81649.808,190,163679.615,163874.200,164503.276
HA,yeast,17,Dayhoff+F,82391.700,208,165199.399,165444.312,166101.091
HA,yeast,17,Dayhoff+F+G4,80591.809,209,161601.618,161849.584,162507.644
HA,yeast,17,mtMAM,91166.021,189,182710.041,182902.073,183529.366
HA,yeast,17,mtMAM+G4,87489.925,190,175359.850,175554.434,176183.510
HA,yeast,17,mtMAM+F,87504.170,208,175424.340,175669.253,176326.031
HA,yeast,17,mtMAM+F+G4,84485.082,209,169388.165,169636.131,170294.191
HA,yeast,17,JTT,80896.869,189,162171.737,162363.769,162991.063
HA,yeast,17,JTT+G4,79459.427,190,159298.855,159493.439,160122.515
HA,yeast,17,JTT+F,80605.554,208,161627.107,161872.020,162528.799
HA,yeast,17,JTT+F+G4,79150.704,209,158719.408,158967.374,159625.434
HA,yeast,17,WAG,81560.705,189,163499.409,163691.441,164318.734
HA,yeast,17,WAG+G4,80133.863,190,160647.726,160842.311,161471.387
HA,yeast,17,WAG+F,80865.299,208,162146.597,162391.510,163048.289
HA,yeast,17,WAG+F+G4,79468.070,209,159354.140,159602.106,160260.166
HA,yeast,17,cpREV,82182.433,189,164742.866,164934.898,165562.192
HA,yeast,17,cpREV+G4,80554.967,190,161489.933,161684.518,162313.594
HA,yeast,17,cpREV+F,81809.459,208,164034.918,164279.830,164936.609
HA,yeast,17,cpREV+F+G4,80178.950,209,160775.900,161023.866,161681.926
HA,yeast,17,mtREV,87711.300,189,175800.600,175992.632,176619.925
HA,yeast,17,mtREV+G4,85138.099,190,170656.198,170850.783,171479.858
HA,yeast,17,mtREV+F,84632.682,208,169681.364,169926.277,170583.055
HA,yeast,17,mtREV+F+G4,82312.907,209,165043.815,165291.781,165949.841
HA,yeast,17,rtREV,84279.743,189,168937.486,169129.518,169756.811
HA,yeast,17,rtREV+G4,82700.329,190,165780.659,165975.243,166604.319
HA,yeast,17,rtREV+F,83631.108,208,167678.216,167923.129,168579.908
HA,yeast,17,rtREV+F+G4,81914.749,209,164247.498,164495.464,165153.524
HA,yeast,17,mtART,93306.551,189,186991.103,187183.135,187810.428
HA,yeast,17,mtART+G4,89238.248,190,178856.496,179051.080,179680.156
HA,yeast,17,mtART+F,90036.769,208,180489.538,180734.450,181391.229
HA,yeast,17,mtART+F+G4,86384.164,209,173186.328,173434.294,174092.354
HA,yeast,17,mtZOA,88889.868,189,178157.736,178349.768,178977.061
HA,yeast,17,mtZOA+G4,85811.251,190,172002.503,172197.087,172826.163
HA,yeast,17,mtZOA+F,86829.830,208,174075.659,174320.572,174977.351
HA,yeast,17,mtZOA+F+G4,83986.384,209,168390.768,168638.734,169296.794
HA,yeast,17,VT,81400.339,189,163178.677,163370.710,163998.003
HA,yeast,17,VT+G4,80109.948,190,160599.897,160794.481,161423.557
HA,yeast,17,VT+F,80897.687,208,162211.374,162456.287,163113.066
HA,yeast,17,VT+F+G4,79596.688,209,159611.375,159859.341,160517.402
HA,yeast,17,LG,83083.452,189,166544.904,166736.936,167364.229
HA,yeast,17,LG+G4,81511.056,190,163402.111,163596.696,164225.772
HA,yeast,17,LG+F,82753.344,208,165922.688,166167.600,166824.379
HA,yeast,17,LG+F+G4,81090.457,209,162598.913,162846.879,163504.940
HA,yeast,17,DCMut,83532.106,189,167442.212,167634.244,168261.537
HA,yeast,17,DCMut+G4,81637.836,190,163655.671,163850.256,164479.332
HA,yeast,17,DCMut+F,82374.567,208,165165.134,165410.047,166066.825
HA,yeast,17,DCMut+F+G4,80580.662,209,161579.323,161827.289,162485.350
HA,yeast,17,PMB,81885.557,189,164149.114,164341.146,164968.439
HA,yeast,17,PMB+G4,80564.606,190,161509.211,161703.796,162332.872
HA,yeast,17,PMB+F,81715.052,208,163846.103,164091.016,164747.794
HA,yeast,17,PMB+F+G4,80367.523,209,161153.046,161401.012,162059.072
HA,yeast,17,HIVb,82105.219,189,164588.438,164780.471,165407.764
HA,yeast,17,HIVb+G4,80397.123,190,161174.245,161368.830,161997.906
HA,yeast,17,HIVb+F,81903.172,208,164222.344,164467.256,165124.035
HA,yeast,17,HIVb+F+G4,80122.117,209,160662.234,160910.200,161568.260
HA,yeast,17,HIVw,84821.784,189,170021.568,170213.601,170840.894
HA,yeast,17,HIVw+G4,82976.263,190,166332.525,166527.110,167156.185
HA,yeast,17,HIVw+F,82901.252,208,166218.504,166463.416,167120.195
HA,yeast,17,HIVw+F+G4,81145.879,209,162709.758,162957.724,163615.784
HA,yeast,17,JTTDCMut,80955.960,189,162289.920,162481.952,163109.246
HA,yeast,17,JTTDCMut+G4,79519.861,190,159419.723,159614.307,160243.383
HA,yeast,17,JTTDCMut+F,80628.781,208,161673.562,161918.474,162575.253
HA,yeast,17,JTTDCMut+F+G4,79176.463,209,158770.926,159018.892,159676.952
HA,yeast,17,FLU,83956.215,189,168290.430,168482.462,169109.755
HA,yeast,17,FLU+G4,82142.857,190,164665.714,164860.298,165489.374
HA,yeast,17,FLU+F,82922.187,208,166260.374,166505.286,167162.065
HA,yeast,17,FLU+F+G4,81077.925,209,162573.851,162821.817,163479.877
HA,yeast,17,Blosum62,82559.364,189,165496.728,165688.760,166316.053
HA,yeast,17,Blosum62+G4,81202.486,190,162784.972,162979.556,163608.632
HA,yeast,17,Blosum62+F,82138.481,208,164692.963,164937.875,165594.654
HA,yeast,17,Blosum62+F+G4,80746.409,209,161910.817,162158.783,162816.844
HA,yeast,17,mtMet,87030.912,189,174439.823,174631.855,175259.148
HA,yeast,17,mtMet+G4,84624.555,190,169629.110,169823.695,170452.771
HA,yeast,17,mtMet+F,83934.671,208,168285.341,168530.254,169187.033
HA,yeast,17,mtMet+F+G4,81729.205,209,163876.410,164124.377,164782.437
HA,yeast,17,mtVer,87623.595,189,175625.190,175817.222,176444.515
HA,yeast,17,mtVer+G4,84995.977,190,170371.954,170566.539,171195.615
HA,yeast,17,mtVer+F,84413.621,208,169243.241,169488.154,170144.933
HA,yeast,17,mtVer+F+G4,82196.856,209,164811.712,165059.678,165717.738
HA,yeast,17,mtInv,87225.062,189,174828.124,175020.156,175647.449
HA,yeast,17,mtInv+G4,85032.231,190,170444.462,170639.047,171268.123
HA,yeast,17,mtInv+F,83343.807,208,167103.614,167348.527,168005.305
HA,yeast,17,mtInv+F+G4,81332.481,209,163082.962,163330.928,163988.988
HA,yeast,18,Dayhoff,83656.113,189,167690.226,167882.258,168509.551
HA,yeast,18,Dayhoff+G4,82086.649,190,164553.298,164747.882,165376.958
HA,yeast,18,Dayhoff+F,82538.940,208,165493.880,165738.793,166395.571
HA,yeast,18,Dayhoff+F+G4,80936.665,209,162291.331,162539.297,163197.357
HA,yeast,18,mtMAM,92028.339,189,184434.679,184626.711,185254.004
HA,yeast,18,mtMAM+G4,88140.669,190,176661.338,176855.923,177484.999
HA,yeast,18,mtMAM+F,87759.375,208,175934.751,176179.663,176836.442
HA,yeast,18,mtMAM+F+G4,84758.609,209,169935.218,170183.185,170841.245
HA,yeast,18,JTT,81177.883,189,162733.766,162925.798,163553.091
HA,yeast,18,JTT+G4,79948.829,190,160277.658,160472.243,161101.319
HA,yeast,18,JTT+F,80794.547,208,162005.094,162250.007,162906.785
HA,yeast,18,JTT+F+G4,79482.852,209,159383.704,159631.670,160289.731
HA,yeast,18,WAG,81890.689,189,164159.377,164351.409,164978.703
HA,yeast,18,WAG+G4,80689.758,190,161759.517,161954.101,162583.177
HA,yeast,18,WAG+F,81176.123,208,162768.246,163013.158,163669.937
HA,yeast,18,WAG+F+G4,79915.998,209,160249.995,160497.962,161156.022
HA,yeast,18,cpREV,82796.117,189,165970.234,166162.267,166789.560
HA,yeast,18,cpREV+G4,81293.457,190,162966.914,163161.499,163790.574
HA,yeast,18,cpREV+F,82391.742,208,165199.484,165444.397,166101.176
HA,yeast,18,cpREV+F+G4,80807.517,209,162033.034,162281.000,162939.061
HA,yeast,18,mtREV,88355.744,189,177089.487,177281.519,177908.812
HA,yeast,18,mtREV+G4,85720.051,190,171820.103,172014.687,172643.763
HA,yeast,18,mtREV+F,84873.642,208,170163.285,170408.197,171064.976
HA,yeast,18,mtREV+F+G4,82546.372,209,165510.745,165758.711,166416.771
HA,yeast,18,rtREV,84986.373,189,170350.746,170542.778,171170.071
HA,yeast,18,rtREV+G4,83520.910,190,167421.820,167616.404,168245.480
HA,yeast,18,rtREV+F,84117.827,208,168651.655,168896.568,169553.346
HA,yeast,18,rtREV+F+G4,82437.647,209,165293.294,165541.260,166199.320
HA,yeast,18,mtART,94647.914,189,189673.828,189865.861,190493.154
HA,yeast,18,mtART+G4,90103.082,190,180586.165,180780.749,181409.825
HA,yeast,18,mtART+F,91043.527,208,182503.054,182747.967,183404.745
HA,yeast,18,mtART+F+G4,87034.038,209,174486.076,174734.042,175392.102
HA,yeast,18,mtZOA,89781.051,189,179940.103,180132.135,180759.428
HA,yeast,18,mtZOA+G4,86451.807,190,173283.613,173478.198,174107.274
HA,yeast,18,mtZOA+F,87475.113,208,175366.227,175611.139,176267.918
HA,yeast,18,mtZOA+F+G4,84509.061,209,169436.122,169684.088,170342.149
HA,yeast,18,VT,81810.406,189,163998.813,164190.845,164818.138
HA,yeast,18,VT+G4,80682.767,190,161745.533,161940.118,162569.194
HA,yeast,18,VT+F,81236.310,208,162888.619,163133.532,163790.311
HA,yeast,18,VT+F+G4,80037.496,209,160492.992,160740.958,161399.018
HA,yeast,18,LG,83653.210,189,167684.420,167876.452,168503.745
HA,yeast,18,LG+G4,82227.548,190,164835.096,165029.680,165658.756
HA,yeast,18,LG+F,83133.486,208,166682.972,166927.885,167584.663
HA,yeast,18,LG+F+G4,81542.373,209,163502.747,163750.713,164408.773
HA,yeast,18,DCMut,83637.084,189,167652.169,167844.201,168471.494
HA,yeast,18,DCMut+G4,82073.794,190,164527.588,164722.173,165351.249
HA,yeast,18,DCMut+F,82522.338,208,165460.675,165705.588,166362.367
HA,yeast,18,DCMut+F+G4,80925.820,209,162269.641,162517.607,163175.667
HA,yeast,18,PMB,82372.561,189,165123.123,165315.155,165942.448
HA,yeast,18,PMB+G4,81196.054,190,162772.108,162966.692,163595.768
HA,yeast,18,PMB+F,82147.677,208,164711.354,164956.267,165613.046
HA,yeast,18,PMB+F+G4,80896.444,209,162210.888,162458.854,163116.914
HA,yeast,18,HIVb,82487.219,189,165352.439,165544.471,166171.764
HA,yeast,18,HIVb+G4,80974.357,190,162328.713,162523.298,163152.374
HA,yeast,18,HIVb+F,82025.326,208,164466.652,164711.565,165368.344
HA,yeast,18,HIVb+F+G4,80361.229,209,161140.457,161388.423,162046.484
HA,yeast,18,HIVw,85145.225,189,170668.450,170860.482,171487.775
HA,yeast,18,HIVw+G4,83602.244,190,167584.489,167779.073,168408.149
HA,yeast,18,HIVw+F,83068.858,208,166553.715,166798.628,167455.406
HA,yeast,18,HIVw+F+G4,81521.364,209,163460.728,163708.694,164366.754
HA,yeast,18,JTTDCMut,81243.868,189,162865.736,163057.768,163685.061
HA,yeast,18,JTTDCMut+G4,80013.927,190,160407.855,160602.439,161231.515
HA,yeast,18,JTTDCMut+F,80829.968,208,162075.935,162320.848,162977.627
HA,yeast,18,JTTDCMut+F+G4,79515.665,209,159449.330,159697.296,160355.357
HA,yeast,18,FLU,84340.521,189,169059.042,169251.074,169878.367
HA,yeast,18,FLU+G4,82727.069,190,165834.138,166028.722,166657.798
HA,yeast,18,FLU+F,83164.885,208,166745.769,166990.682,167647.461
HA,yeast,18,FLU+F+G4,81393.298,209,163204.597,163452.563,164110.623
HA,yeast,18,Blosum62,83120.064,189,166618.129,166810.161,167437.454
HA,yeast,18,Blosum62+G4,81888.929,190,164157.857,164352.442,164981.518
HA,yeast,18,Blosum62+F,82627.282,208,165670.563,165915.476,166572.255
HA,yeast,18,Blosum62+F+G4,81322.762,209,163063.523,163311.490,163969.550
HA,yeast,18,mtMet,87791.463,189,175960.926,176152.958,176780.251
HA,yeast,18,mtMet+G4,85238.539,190,170857.077,171051.662,171680.738
HA,yeast,18,mtMet+F,84282.804,208,168981.609,169226.522,169883.300
HA,yeast,18,mtMet+F+G4,82083.177,209,164584.354,164832.320,165490.380
HA,yeast,18,mtVer,88357.679,189,177093.358,177285.390,177912.683
HA,yeast,18,mtVer+G4,85575.015,190,171530.031,171724.615,172353.691
HA,yeast,18,mtVer+F,84655.665,208,169727.330,169972.243,170629.021
HA,yeast,18,mtVer+F+G4,82483.293,209,165384.586,165632.553,166290.613
HA,yeast,18,mtInv,88001.928,189,176381.855,176573.888,177201.181
HA,yeast,18,mtInv+G4,85698.824,190,171777.647,171972.232,172601.308
HA,yeast,18,mtInv+F,83824.477,208,168064.954,168309.867,168966.646
HA,yeast,18,mtInv+F+G4,81816.332,209,164050.664,164298.630,164956.690
HA,yeast,19,Dayhoff,82997.648,189,166373.295,166565.327,167192.621
HA,yeast,19,Dayhoff+G4,81381.479,190,163142.957,163337.542,163966.618
HA,yeast,19,Dayhoff+F,82036.610,208,164489.219,164734.132,165390.910
HA,yeast,19,Dayhoff+F+G4,80465.953,209,161349.906,161597.872,162255.933
HA,yeast,19,mtMAM,91041.118,189,182460.236,182652.269,183279.562
HA,yeast,19,mtMAM+G4,87409.626,190,175199.252,175393.836,176022.912
HA,yeast,19,mtMAM+F,87462.055,208,175340.111,175585.023,176241.802
HA,yeast,19,mtMAM+F+G4,84472.990,209,169363.980,169611.946,170270.006
HA,yeast,19,JTT,80514.370,189,161406.740,161598.772,162226.065
HA,yeast,19,JTT+G4,79243.953,190,158867.905,159062.490,159691.566
HA,yeast,19,JTT+F,80214.977,208,160845.954,161090.867,161747.645
HA,yeast,19,JTT+F+G4,78898.891,209,158215.781,158463.747,159121.808
HA,yeast,19,WAG,81244.375,189,162866.750,163058.782,163686.075
HA,yeast,19,WAG+G4,79994.597,190,160369.195,160563.779,161192.855
HA,yeast,19,WAG+F,80658.005,208,161732.011,161976.923,162633.702
HA,yeast,19,WAG+F+G4,79393.395,209,159204.790,159452.756,160110.816
HA,yeast,19,cpREV,81985.516,189,164349.032,164541.064,165168.357
HA,yeast,19,cpREV+G4,80525.104,190,161430.208,161624.792,162253.868
HA,yeast,19,cpREV+F,81471.932,208,163359.864,163604.776,164261.555
HA,yeast,19,cpREV+F+G4,79995.610,209,160409.221,160657.187,161315.247
HA,yeast,19,mtREV,87384.040,189,175146.079,175338.111,175965.404
HA,yeast,19,mtREV+G4,84927.082,190,170234.164,170428.748,171057.824
HA,yeast,19,mtREV+F,84359.064,208,169134.128,169379.040,170035.819
HA,yeast,19,mtREV+F+G4,82145.898,209,164709.797,164957.763,165615.823
HA,yeast,19,rtREV,84119.633,189,168617.265,168809.297,169436.590
HA,yeast,19,rtREV+G4,82639.703,190,165659.405,165853.990,166483.066
HA,yeast,19,rtREV+F,83446.612,208,167309.224,167554.136,168210.915
HA,yeast,19,rtREV+F+G4,81806.336,209,164030.673,164278.639,164936.699
HA,yeast,19,mtART,92975.798,189,186329.596,186521.628,187148.922
HA,yeast,19,mtART+G4,89000.716,190,178381.433,178576.017,179205.093
HA,yeast,19,mtART+F,89867.614,208,180151.228,180396.141,181052.919
HA,yeast,19,mtART+F+G4,86282.412,209,172982.825,173230.791,173888.851
HA,yeast,19,mtZOA,88512.179,189,177402.358,177594.390,178221.683
HA,yeast,19,mtZOA+G4,85546.467,190,171472.934,171667.519,172296.594
HA,yeast,19,mtZOA+F,86508.101,208,173432.202,173677.114,174333.893
HA,yeast,19,mtZOA+F+G4,83828.627,209,168075.255,168323.221,168981.281
HA,yeast,19,VT,81117.135,189,162612.270,162804.303,163431.596
HA,yeast,19,VT+G4,79971.565,190,160323.131,160517.715,161146.791
HA,yeast,19,VT+F,80631.999,208,161679.998,161924.911,162581.690
HA,yeast,19,VT+F+G4,79450.398,209,159318.797,159566.763,160224.823
HA,yeast,19,LG,82932.123,189,166242.247,166434.279,167061.572
HA,yeast,19,LG+G4,81480.789,190,163341.577,163536.162,164165.238
HA,yeast,19,LG+F,82577.778,208,165571.557,165816.470,166473.248
HA,yeast,19,LG+F+G4,81002.993,209,162423.985,162671.951,163330.012
HA,yeast,19,DCMut,82979.557,189,166337.115,166529.147,167156.440
HA,yeast,19,DCMut+G4,81370.445,190,163120.889,163315.474,163944.550
HA,yeast,19,DCMut+F,82020.504,208,164457.008,164701.920,165358.699
HA,yeast,19,DCMut+F+G4,80455.897,209,161329.794,161577.760,162235.820
HA,yeast,19,PMB,81647.320,189,163672.639,163864.671,164491.964
HA,yeast,19,PMB+G4,80486.537,190,161353.074,161547.658,162176.734
HA,yeast,19,PMB+F,81577.058,208,163570.116,163815.029,164471.807
HA,yeast,19,PMB+F+G4,80358.655,209,161135.309,161383.275,162041.335
HA,yeast,19,HIVb,81631.035,189,163640.070,163832.102,164459.395
HA,yeast,19,HIVb+G4,80154.095,190,160688.190,160882.774,161511.850
HA,yeast,19,HIVb+F,81300.585,208,163017.170,163262.083,163918.861
HA,yeast,19,HIVb+F+G4,79730.873,209,159879.747,160127.713,160785.773
HA,yeast,19,HIVw,84265.331,189,168908.662,169100.694,169727.987
HA,yeast,19,HIVw+G4,82596.663,190,165573.325,165767.910,166396.986
HA,yeast,19,HIVw+F,82380.840,208,165177.679,165422.592,166079.371
HA,yeast,19,HIVw+F+G4,80794.448,209,162006.895,162254.862,162912.922
HA,yeast,19,JTTDCMut,80566.412,189,161510.824,161702.856,162330.149
HA,yeast,19,JTTDCMut+G4,79295.456,190,158970.912,159165.497,159794.573
HA,yeast,19,JTTDCMut+F,80241.013,208,160898.025,161142.938,161799.717
HA,yeast,19,JTTDCMut+F+G4,78925.055,209,158268.111,158516.077,159174.137
HA,yeast,19,FLU,83559.671,189,167497.341,167689.374,168316.667
HA,yeast,19,FLU+G4,81927.573,190,164235.146,164429.730,165058.806
HA,yeast,19,FLU+F,82722.279,208,165860.558,166105.471,166762.250
HA,yeast,19,FLU+F+G4,80998.630,209,162415.261,162663.227,163321.287
HA,yeast,19,Blosum62,82343.749,189,165065.499,165257.531,165884.824
HA,yeast,19,Blosum62+G4,81114.344,190,162608.688,162803.272,163432.348
HA,yeast,19,Blosum62+F,81999.737,208,164415.474,164660.387,165317.166
HA,yeast,19,Blosum62+F+G4,80715.915,209,161849.830,162097.796,162755.856
HA,yeast,19,mtMet,86661.904,189,173701.807,173893.840,174521.133
HA,yeast,19,mtMet+G4,84370.052,190,169120.105,169314.689,169943.765
HA,yeast,19,mtMet+F,83618.525,208,167653.049,167897.962,168554.741
HA,yeast,19,mtMet+F+G4,81569.641,209,163557.282,163805.248,164463.308
HA,yeast,19,mtVer,87410.259,189,175198.518,175390.550,176017.843
HA,yeast,19,mtVer+G4,84850.928,190,170081.856,170276.441,170905.516
HA,yeast,19,mtVer+F,84157.201,208,168730.401,168975.314,169632.092
HA,yeast,19,mtVer+F+G4,82085.254,209,164588.508,164836.475,165494.535
HA,yeast,19,mtInv,86848.310,189,174074.620,174266.653,174893.946
HA,yeast,19,mtInv+G4,84796.245,190,169972.489,170167.074,170796.150
HA,yeast,19,mtInv+F,83013.024,208,166442.049,166686.961,167343.740
HA,yeast,19,mtInv+F+G4,81164.572,209,162747.144,162995.110,163653.170
HA,yeast,20,Dayhoff,81383.214,189,163144.427,163336.459,163963.752
HA,yeast,20,Dayhoff+G4,79799.425,190,159978.850,160173.435,160802.510
HA,yeast,20,Dayhoff+F,80474.046,208,161364.091,161609.004,162265.783
HA,yeast,20,Dayhoff+F+G4,78933.897,209,158285.794,158533.760,159191.820
HA,yeast,20,mtMAM,88654.149,189,177686.299,177878.331,178505.624
HA,yeast,20,mtMAM+G4,85291.845,190,170963.690,171158.275,171787.350
HA,yeast,20,mtMAM+F,84930.077,208,170276.154,170521.067,171177.846
HA,yeast,20,mtMAM+F+G4,82353.850,209,165125.700,165373.666,166031.726
HA,yeast,20,JTT,78813.866,189,158005.732,158197.764,158825.058
HA,yeast,20,JTT+G4,77541.734,190,155463.468,155658.052,156287.128
HA,yeast,20,JTT+F,78578.040,208,157572.080,157816.993,158473.771
HA,yeast,20,JTT+F+G4,77274.703,209,154967.407,155215.373,155873.433
HA,yeast,20,WAG,79572.926,189,159523.853,159715.885,160343.178
HA,yeast,20,WAG+G4,78363.675,190,157107.350,157301.934,157931.010
HA,yeast,20,WAG+F,78988.487,208,158392.975,158637.887,159294.666
HA,yeast,20,WAG+F+G4,77783.177,209,155984.354,156232.320,156890.380
HA,yeast,20,cpREV,80276.203,189,160930.405,161122.438,161749.731
HA,yeast,20,cpREV+G4,78867.735,190,158115.470,158310.054,158939.130
HA,yeast,20,cpREV+F,79882.720,208,160181.440,160426.353,161083.131
HA,yeast,20,cpREV+F+G4,78456.259,209,157330.519,157578.485,158236.545
